event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
2127,3,1,"[10.82, 0.86, 0.05]","[3.3556, -0.2722, 0.0]","[0.0, 196.2165, 243.7643]","[-1.05168, 0.3397, 0.00217]","[0.60058, -0.08073, -0.00068]","[0.3338, 0.7434, 189.2668]","[-0.3061, -1.7733, -16.2118]","[0.2282, 0.7715, 21.7969]","[0.00747, 0.21062, 187.8409]"
2128,1,1,[62.9],[3.1471],[0.0],[6.10376],[-5.55847],[0.3314],[-0.0124],[0.3593],[7e-05]
2129,1,1,[49.03],[3.0129],[0.0],[-9.79483],[8.34492],[0.3745],[-0.0077],[0.2435],[0.00024]
2130,3,1,"[21.59, 0.39, 1.59]","[6.7725, 0.0008, -0.1254]","[0.0, 72.1623, 66.4893]","[0.43672, -0.00412, -0.06717]","[-0.78153, 0.01255, 0.23187]","[0.2977, 42.8108, 1.6967]","[0.3953, 16.3883, 2.558]","[0.4351, 13.6808, 1.3852]","[0.05779, 41.93633, 1.25209]"
2131,3,2,"[17.11, 8.33, 0.17]","[-2.0297, 7.2943, 0.0003]","[23.4306, 0.0, 46.3301]","[0.49832, -0.68061, 0.00163]","[-0.1486, -0.30152, -0.00045]","[0.6179, 0.3691, 60.7078]","[-0.7042, -0.3848, -0.951]","[0.3779, -0.336, 10.0201]","[0.05289, 0.01523, 56.0841]"
2132,1,1,[9.71],[4.1876],[0.0],[0.01299],[-0.08305],[0.4621],[0.1432],[0.1734],[0.03563]
2133,3,2,"[114.78, 18.35, 0.81]","[5.4187, -0.5856, 0.0003]","[0.0, 117.3854, 143.3859]","[0.30886, -0.08963, -0.00109]","[-0.80641, 0.3135, 0.00424]","[0.3879, 0.9384, 60.84]","[0.3022, 1.0739, 15.6814]","[0.3142, 0.7471, 4.4489]","[0.01373, 0.19063, 58.09947]"
2134,3,1,"[20.88, 7.54, 0.02]","[6.0871, -2.2524, 0.0]","[0.0, 96.10653, 227.0573]","[0.78205, -0.10862, -0.00014]","[-0.5256, 0.62127, 0.0004]","[0.4141, 0.629, 320.2096]","[-0.0832, 0.7097, 51.9425]","[0.4148, 0.2791, 7.919]","[0.00868, 0.0397, 316.8262]"
1901,5,4,"[45.87, 16.03, 9.25, 16.06, 1.47]","[7.1226, -3.564, -2.7216, 2.678, 0.2166]","[2115.603, 2222.393, 2275.881, 0.0, 2334.679]","[-2.46302, 1.05217, -2.29828, 5.92097, -0.22176]","[-4.09192, -2.39328, -0.13581, 8.04718, -0.22975]","[0.6203, 0.9794, 1.1696, 0.3856, 3.2166]","[0.0571, 0.1281, -0.58, 0.0636, -0.3331]","[0.0229, 0.5144, 0.2446, 0.002, -0.4302]","[0.01359, 0.06243, 0.12559, 0.00204, 1.64424]"
2135,5,2,"[10.58, 21.8, 7.36, 4.78, 0.04]","[-1.5421, 6.4374, 3.9707, -1.5577, 0.0001]","[86.19212, 50.28664, 0.0, 86.50603, 128.7983]","[-0.11425, -1.86196, 2.16917, -0.25653, -0.0008]","[-0.74084, -0.26602, 0.00805, 0.69871, -5e-05]","[0.8513, 0.5775, 0.4887, 0.8222, 122.0908]","[0.8081, 0.1316, 0.0822, 0.7089, -0.1006]","[-0.1327, 0.0765, -0.053, 0.4135, 5.2693]","[0.0505, 0.00197, 0.00134, 0.05898, 119.6512]"
2136,1,1,[10.98],[3.6212],[0.0],[4.67042],[7.37275],[0.437],[0.1183],[-0.1638],[0.00093]
2137,1,1,[32.51],[3.0664],[0.0],[-2.90291],[-0.53165],[0.3783],[-0.2348],[-0.0727],[0.00083]
2138,3,2,"[8.21, 8.98, 0.09]","[1.8042, -3.8164, 0.0011]","[0.0, 15.43886, 19.60698]","[0.5033, -0.25227, -0.00405]","[-0.49284, 0.18413, 0.00268]","[0.233, 0.5287, 32.9272]","[0.0787, -0.0854, -8.6305]","[0.1668, 0.6905, 3.1711]","[0.0147, 0.14482, 31.53786]"
2139,1,1,[41.04],[3.4],[0.0],[0.1933],[0.40624],[0.4434],[0.04],[0.1188],[0.00198]
0016,3,2,"[10.57, 18.87, 0.2]","[-1.8615, 3.1833, 0.0006]","[45.83463, 0.0, 64.97113]","[0.21613, -0.71185, 0.00207]","[-0.39912, 0.4564, -0.00405]","[0.633, 0.3433, 46.6633]","[0.3008, -0.1704, 19.1678]","[0.7625, 0.2967, 5.7667]","[0.15629, 0.01181, 45.13815]"
2140,1,1,[16.25],[3.9384],[0.0],[15.50142],[5.33584],[0.4482],[-0.1725],[-0.1444],[0.00018]
2141,3,1,"[18.15, 6.2, 0.01]","[3.5076, -1.1507, 0.0]","[0.0, 129.1607, 194.1373]","[1.45686, -0.13698, -0.00066]","[-0.70172, 0.6411, 0.00113]","[0.4534, 0.8786, 213.0219]","[-0.0509, 0.909, 30.5129]","[0.1053, 0.2397, 59.427]","[0.00473, 0.07105, 210.4294]"
2142,3,1,"[6.93, 20.25, 0.02]","[-2.5939, 11.5451, 0.0]","[121.9695, 0.0, 259.2484]","[-0.94625, 1.46172, -0.00061]","[0.27354, 0.66596, 0.0001]","[0.6895, 0.508, 300.5531]","[-0.6072, -0.3291, 30.5851]","[0.3364, -0.2172, -0.1918]","[0.01765, 0.00531, 297.7444]"
1902,5,4,"[9.6, 21.75, 23.05, 15.87, 0.12]","[-3.3683, 3.3929, 3.1007, -1.5012, 0.0001]","[5.583215, 1.889669, 0.0, 14.90549, 44.89729]","[-0.08125, 0.40053, -0.48955, 0.10876, 0.00014]","[-0.39351, -0.254, 0.01302, 0.32591, 0.00035]","[0.3989, 0.3267, 0.3336, 0.4673, 102.5764]","[0.7331, -0.0867, -0.3451, 0.7764, 12.141]","[-0.3475, 0.3888, -0.0502, -0.5891, -3.5733]","[0.09352, 0.06131, 0.04705, 0.13354, 101.2696]"
2143,1,1,[26.0],[3.305],[0.0],[-8.0138],[1.03293],[0.3935],[-0.255],[-0.0173],[0.0039]
2144,1,1,[19.98],[3.3834],[0.0],[-1.14605],[-7.00886],[0.4097],[0.2207],[-0.0653],[0.00119]
2145,3,1,"[19.2, 6.63, 0.24]","[5.7451, -0.4084, 0.0008]","[0.0, 30.56803, 36.36958]","[0.3012, -0.10984, -0.00307]","[0.0839, -0.05264, -0.00139]","[0.3693, 1.0487, 39.5397]","[-0.3872, -0.9531, -11.4983]","[-0.2716, -1.242, -13.004]","[0.05558, 0.56442, 38.39162]"
2146,1,1,[10.42],[3.5474],[0.0],[3.06538],[3.24954],[0.3789],[0.0091],[-0.3221],[0.01429]
2147,3,1,"[19.16, 3.92, 2.12]","[6.3586, -0.2816, 0.0218]","[0.0, 109.8561, 111.5462]","[-1.44356, 0.30236, 0.06526]","[1.05678, -0.21093, -0.04549]","[0.3983, 1.9042, 9.119]","[-0.1549, -0.7269, -1.5341]","[0.4252, 1.9596, 4.2175]","[0.04664, 1.34011, 8.34663]"
2148,3,1,"[28.05, 0.89, 1.81]","[3.3084, 0.0014, -0.0243]","[0.0, 629.1819, 627.3633]","[-2.88389, 0.02883, 0.12417]","[-0.97506, 0.01518, 0.06666]","[0.3911, 34.2266, 5.5116]","[-0.1929, -11.1489, -4.2569]","[-0.1767, -16.7595, -6.5855]","[0.00168, 32.47019, 4.20596]"
0022,3,2,"[28.08, 17.21, 0.84]","[3.4701, -0.5427, 0.0011]","[0.0, 27.69604, 35.30349]","[0.55569, -0.23856, -0.00571]","[-0.2316, 0.16974, 0.00436]","[0.2731, 0.8692, 36.3133]","[-0.4116, -0.6401, -0.9572]","[0.266, 1.2041, 17.5192]","[0.06976, 0.58208, 35.58909]"
2149,2,1,"[9.7, 0.52]","[3.1988, -0.0722]","[0.0, 501.2435]","[1.14581, -0.10749]","[1.49529, -0.22251]","[0.3825, 1.2054]","[0.1247, 2.0893]","[-0.2305, -3.0878]","[0.00072, 0.31288]"
0023,3,2,"[15.88, 18.48, 0.46]","[5.8107, -8.6427, 0.0024]","[0.0, 1.988842, 5.074419]","[0.23322, -0.23392, -0.00119]","[0.36473, -0.26049, -0.00162]","[0.3598, 0.4691, 21.5919]","[0.2046, 0.0585, 0.7946]","[-0.4426, -0.6278, -2.7074]","[0.14717, 0.23302, 20.79767]"
2150,3,1,"[9.01, 5.52, 0.67]","[4.8252, -0.3116, 0.0117]","[0.0, 176.3005, 178.5499]","[-2.00114, 0.31064, 0.04689]","[0.62005, 0.04248, 0.00517]","[0.3976, 1.9721, 11.2279]","[-0.3759, -1.9476, -4.2788]","[0.1195, -0.601, -1.0388]","[0.00438, 0.46365, 8.37893]"
2151,1,1,[20.8],[5.794],[0.0],[3.50882],[3.36167],[0.5077],[-0.1649],[-0.2063],[0.00137]
2152,1,1,[42.27],[7.0352],[0.0],[0.31249],[0.20134],[0.443],[-0.324],[-0.2512],[0.01092]
2153,3,1,"[6.53, 16.71, 0.17]","[-1.1968, 5.2156, 0.0005]","[48.79502, 0.0, 66.25203]","[-0.44208, 0.88656, -0.00445]","[0.03991, 0.22641, 0.00022]","[0.6995, 0.3728, 46.6707]","[-0.9512, -0.4179, -6.1657]","[0.1452, -0.1644, 3.4107]","[0.12633, 0.0172, 44.55141]"
2154,1,1,[10.01],[4.4456],[0.0],[-5.25636],[5.21025],[0.4353],[-0.0166],[0.306],[0.00109]
2155,3,1,"[31.48, 0.05, 7.08]","[3.1497, 0.0, -0.0917]","[0.0, 565.0023, 519.7458]","[-0.62533, 0.00132, 0.09636]","[-2.01646, 0.00334, 0.27054]","[0.4118, 306.295, 1.7827]","[0.1296, 107.4153, 2.7122]","[-0.108, -111.7417, -2.0405]","[0.00315, 304.0879, 0.82836]"
2156,1,1,[29.74],[4.3732],[0.0],[-1.80426],[-20.97803],[0.4857],[0.1806],[0.0571],[0.00052]
2157,1,1,[23.58],[4.7901],[0.0],[0.03545],[-0.20147],[0.4761],[0.168],[0.1937],[0.00082]
2158,3,1,"[4.74, 34.93, 0.55]","[-0.3769, 5.7498, 0.0015]","[67.66329, 0.0, 72.79865]","[0.06547, -0.11025, 0.00342]","[-0.24346, 0.92459, -0.01083]","[1.2678, 0.3565, 29.127]","[1.4894, 0.4833, 7.0097]","[0.7119, 0.0813, 7.6912]","[0.35021, 0.01077, 26.4663]"
2159,1,1,[31.92],[3.0775],[0.0],[-0.10293],[0.00683],[0.3916],[-0.212],[-0.0176],[0.00176]
1904,5,3,"[18.23, 18.41, 2.91, 14.98, 0.99]","[-2.5212, 3.1713, 2.78, -0.9881, 0.0075]","[2.765206, 1.12979, 0.0, 8.242609, 11.74291]","[-0.05888, 0.80125, -0.96166, 0.10895, 0.00301]","[-0.82589, -0.47136, -0.20327, 0.58065, 0.01221]","[0.6022, 0.3439, 0.3327, 0.9108, 13.6405]","[0.7382, -0.1078, -0.2489, 0.9461, 4.7242]","[-0.0998, 0.3218, -0.1538, -0.3535, -2.0169]","[0.30963, 0.09497, 0.08323, 0.5769, 12.85183]"
2160,1,1,[31.65],[4.0727],[0.0],[-3.20412],[-0.84395],[0.4616],[-0.2096],[0.0186],[0.00235]
2161,2,1,"[8.08, 2.91]","[3.1081, -0.6085]","[0.0, 275.7675]","[0.90242, -0.10936]","[-1.34584, 0.48268]","[0.3961, 0.736]","[0.0902, 1.1663]","[0.1865, 0.594]","[0.00104, 0.06687]"
2162,1,1,[41.17],[3.4677],[0.0],[-0.76437],[-0.48589],[0.2752],[-0.1083],[-0.4746],[0.02143]
2163,1,1,[25.83],[3.5183],[0.0],[4.57946],[1.70481],[0.3607],[-0.2766],[-0.2189],[0.00051]
2164,1,1,[34.18],[4.7319],[0.0],[-5.53261],[0.64132],[0.4275],[-0.3096],[-0.1433],[0.00019]
0033,3,2,"[17.65, 10.74, 0.12]","[12.7683, -1.7936, 0.0004]","[0.0, 327.2419, 409.2394]","[0.29631, 0.20314, -0.00033]","[-2.24709, 0.95046, 0.00756]","[0.5033, 0.9194, 54.2497]","[0.4063, 0.6723, 7.4795]","[0.0578, -0.3347, 8.9191]","[0.00454, 0.03371, 50.97936]"
2165,1,1,[20.56],[3.8323],[0.0],[-0.43626],[-0.63414],[0.29],[0.0156],[-0.4929],[0.00162]
1905,5,4,"[11.96, 12.67, 19.82, 17.77, 0.13]","[5.231, -3.02, -5.517, 5.5364, 0.0007]","[0.0, 3.823806, 1.447921, 0.23577, 14.94086]","[-0.00718, -0.25694, 0.28451, 0.16997, -0.00037]","[-0.31945, 0.08232, -0.07546, 0.26697, 0.00014]","[0.3548, 0.512, 0.4643, 0.357, 38.1807]","[0.4744, -0.6179, -0.5952, 0.1815, -4.2372]","[-0.0044, 0.433, 0.3375, -0.4471, 3.8457]","[0.119, 0.2121, 0.17442, 0.11997, 37.12041]"
2166,1,1,[21.1],[4.0082],[0.0],[-1.26693],[-0.23691],[0.3788],[-0.1815],[-0.3216],[0.00046]
2167,1,1,[17.81],[3.2631],[0.0],[6.18767],[-7.60607],[0.4079],[0.0018],[0.21],[0.00069]
2168,3,1,"[16.39, 5.28, 0.04]","[-12.0214, 1.8465, 0.0001]","[906.93, 0.0, 985.7227]","[-1.56798, 5.0092, -0.00649]","[-0.2786, 1.39165, -0.00115]","[0.8094, 0.2549, 122.737]","[-0.3425, -0.104, -6.6954]","[-0.0472, 0.0532, -6.0332]","[0.00646, 0.00021, 117.2897]"
2169,1,1,[13.92],[3.2839],[0.0],[-0.04036],[0.17024],[0.4078],[0.1999],[0.0788],[0.00419]
2170,1,1,[14.48],[3.026],[0.0],[0.36677],[-6.97988],[0.4051],[0.121],[0.0938],[0.00059]
2171,3,1,"[25.27, 6.97, 0.02]","[5.0598, -0.4739, 0.0]","[0.0, 47.38235, 72.22684]","[-0.69978, 0.33202, 0.00116]","[-0.39204, 0.15295, 0.00063]","[0.32, 0.5899, 212.8934]","[-0.3112, -1.041, -11.8214]","[-0.4098, -1.0931, -43.8067]","[0.02131, 0.1751, 211.6196]"
2172,1,1,[20.45],[4.7064],[0.0],[-0.02476],[-0.02823],[0.5012],[0.0326],[-0.1877],[0.07664]
0045,3,2,"[30.38, 30.78, 0.32]","[-2.0623, 8.7047, 0.0007]","[45.28015, 0.0, 71.89534]","[-0.28198, 0.54858, -0.00179]","[-0.54929, 0.85525, -0.00392]","[0.6279, 0.3967, 39.8908]","[0.3806, 0.1468, 5.7645]","[-0.6917, -0.477, 1.318]","[0.0768, 0.01971, 37.28309]"
2173,1,1,[36.99],[3.8134],[0.0],[-1.9757],[-0.3489],[0.3867],[-0.3113],[-0.1302],[0.00419]
2174,1,1,[10.26],[3.0764],[0.0],[-1.29887],[-3.76015],[0.3993],[0.1749],[-0.0718],[0.00031]
0048,3,2,"[24.27, 42.08, 3.34]","[-2.8898, 3.9122, 0.0229]","[1.611115, 0.0, 2.039775]","[-0.05747, 0.12125, -0.00255]","[-0.02996, -0.00989, -0.00062]","[0.7547, 0.4289, 7.8292]","[-0.279, -0.2657, -1.5095]","[-0.5731, 0.0005, -0.8185]","[0.33096, 0.09792, 6.96974]"
2175,3,1,"[32.36, 7.55, 0.19]","[4.5689, -0.4013, 0.0002]","[0.0, 2.480919, 3.453441]","[-0.09985, 0.04215, 0.0005]","[-0.00478, 0.02426, 0.00029]","[0.3092, 0.8355, 74.1435]","[-0.4991, -0.8702, -11.5482]","[-0.0961, -1.3273, -29.5047]","[0.04103, 0.48934, 73.35505]"
2176,1,1,[34.85],[3.6866],[0.0],[-0.15912],[-0.4099],[0.3096],[0.3179],[-0.323],[0.00097]
2177,3,1,"[34.75, 6.23, 0.12]","[5.4592, -0.6621, 0.0002]","[0.0, 52.15816, 71.06756]","[-0.83983, 0.38788, 0.00399]","[-0.06812, -0.00426, 0.00011]","[0.3974, 0.8372, 78.2104]","[-0.4193, -1.2377, -33.1158]","[-0.0642, 0.0707, -3.0499]","[0.04512, 0.32288, 76.71322]"
2178,1,1,[86.84],[3.4926],[0.0],[1.15747],[-0.96419],[0.3523],[-0.1727],[0.3214],[0.02626]
2179,3,1,"[27.6, 6.92, 0.3]","[3.4644, -0.6766, 0.0005]","[0.0, 22.66423, 38.29306]","[-0.7224, 0.73073, 0.00632]","[-0.92969, 0.05871, 0.00067]","[0.2639, 0.6525, 50.5122]","[0.0375, -1.2399, -17.2084]","[-0.5018, -0.2478, -1.1564]","[0.06123, 0.40829, 49.92033]"
1906,5,4,"[18.27, 30.67, 21.58, 10.51, 0.19]","[5.2199, -3.1609, -4.0814, 4.7209, 0.0004]","[2.199263, 12.65009, 9.260188, 0.0, 38.67628]","[-0.86311, 0.50371, -0.60321, 0.75632, 0.00016]","[-0.6574, -0.70823, 0.6873, 0.84112, -0.00059]","[0.4607, 0.6717, 0.633, 0.4585, 50.2326]","[-0.1491, 0.1406, 0.0177, -0.0152, 10.0205]","[-0.2776, 0.6359, 0.6159, -0.2849, 6.1596]","[0.03485, 0.10617, 0.08805, 0.0345, 47.65839]"
2180,1,1,[23.62],[3.3878],[0.0],[0.32866],[3.09096],[0.4026],[0.2396],[-0.0653],[0.01151]
0052,3,2,"[28.76, 38.53, 0.07]","[-1.7729, 4.4109, 0.0]","[13.77625, 0.0, 34.81189]","[-0.30167, 0.35804, -0.00027]","[-0.19728, 0.39043, -0.00022]","[0.4438, 0.3135, 311.6914]","[-0.4058, 0.0242, -13.82]","[-0.8418, -0.4939, -65.6301]","[0.09586, 0.03321, 310.1066]"
0053,3,2,"[27.3, 18.6, 0.21]","[-3.9633, 2.2155, 0.0008]","[33.87216, 0.0, 47.36867]","[0.07693, 0.02492, 0.00021]","[-0.35456, 0.71227, -0.00382]","[0.5385, 0.288, 37.3271]","[0.6111, 0.2341, 5.192]","[0.3031, -0.0274, 2.1253]","[0.14395, 0.02382, 36.02887]"
2181,1,1,[15.26],[3.173],[0.0],[11.97028],[3.32993],[0.4122],[-0.1712],[-0.0321],[4e-05]
2182,3,1,"[8.36, 0.64, 0.04]","[3.899, -0.062, 0.0001]","[0.0, 338.9593, 355.3014]","[0.02421, 0.03885, 0.00152]","[1.51249, -0.17858, -0.00512]","[0.3514, 1.8054, 124.224]","[0.4047, 3.8593, 24.2779]","[0.0216, 1.3757, 31.5426]","[0.00196, 0.78404, 122.0213]"
0055,3,2,"[36.61, 48.85, 1.34]","[5.1575, -5.6238, 0.0157]","[0.0, 5606.778, 5710.144]","[-8.16899, 2.74054, 0.14317]","[10.47293, -1.50392, -0.11012]","[0.4849, 1.188, 10.1232]","[0.0288, -0.3083, -1.4279]","[0.2657, 0.3437, 4.1897]","[0.00059, 0.03618, 7.57472]"
1907,4,3,"[12.58, 7.45, 13.98, 23.48]","[2.9365, -2.4179, -3.264, 5.8719]","[0.0, 262.6275, 242.6062, 219.9435]","[1.09674, -0.81151, 0.34012, -0.62]","[-1.30426, -0.17694, 0.83455, 0.9736]","[0.4112, 0.7075, 0.6787, 0.5459]","[-0.0029, -0.5649, 0.3209, 0.1082]","[0.0782, -0.4243, -0.5538, 0.1556]","[0.00145, 0.01036, 0.01162, 0.00483]"
2183,1,1,[11.29],[3.6273],[0.0],[0.01753],[-0.20265],[0.4018],[0.2727],[0.0886],[0.0263]
0058,3,2,"[41.85, 26.24, 0.06]","[6.3246, -0.6456, 0.0]","[0.0, 153.9993, 236.8512]","[-0.01453, 0.31725, 0.00082]","[-1.35702, 0.51183, 0.00143]","[0.4405, 0.7652, 234.1313]","[0.3808, 0.566, 20.5631]","[-0.0998, -1.1331, -52.1494]","[0.01048, 0.12972, 232.2409]"
2184,1,1,[18.51],[3.6746],[0.0],[0.03415],[0.00022],[0.4345],[-0.2156],[-0.0342],[0.00121]
2185,3,1,"[44.64, 6.14, 0.51]","[6.1696, -0.6384, 0.0008]","[0.0, 5.30426, 7.584614]","[-0.36376, 0.18595, 0.00295]","[-0.14492, 0.11006, 0.00172]","[0.3277, 0.7744, 41.3596]","[-0.3819, -0.5939, -8.4848]","[-0.3796, -1.1245, -15.1536]","[0.12304, 0.51685, 40.68163]"
2186,1,1,[41.88],[3.1031],[0.0],[2.15777],[-4.61289],[0.3593],[0.2151],[0.2048],[0.00145]
2187,1,1,[57.65],[4.0808],[0.0],[-11.07936],[-2.88733],[0.461],[0.0173],[-0.2125],[0.00102]
2188,3,2,"[10.79, 12.57, 0.01]","[-3.49, 2.5457, 0.0001]","[97.38597, 0.0, 152.3585]","[-0.07996, 1.38618, -0.00083]","[-0.91847, 1.10269, -0.0012]","[0.6177, 0.342, 133.2842]","[0.6576, 0.0216, 10.8332]","[-0.0144, -0.1991, 22.3562]","[0.01794, 0.00139, 128.0641]"
1908,5,4,"[20.32, 18.0, 21.29, 38.98, 0.17]","[12.5972, 5.0931, -5.7269, -8.8451, 0.0002]","[9.442732, 0.0, 12.05173, 10.17788, 43.03928]","[-0.45285, 0.58706, -0.3382, -0.08306, -0.00045]","[-0.29653, 0.18866, 0.35027, -0.50884, -5e-05]","[0.4863, 0.4315, 0.5148, 0.5195, 69.0213]","[-0.1694, -0.3071, 0.044, 0.5735, -0.3377]","[-0.3948, -0.1803, 0.6388, -0.1227, -0.541]","[0.04542, 0.0295, 0.07287, 0.07844, 66.37816]"
2189,1,1,[22.28],[4.4258],[0.0],[-0.41501],[0.74628],[0.3797],[0.0092],[0.3985],[0.06618]
2190,1,1,[13.12],[3.0723],[0.0],[-1.63309],[7.26853],[0.2779],[0.4414],[0.0333],[0.00084]
2191,2,1,"[8.92, 0.8]","[3.3822, -0.1625]","[0.0, 613.8127]","[2.26167, -0.38488]","[1.01732, 0.03502]","[0.434, 1.0751]","[-0.1547, -2.4344]","[-0.0275, 0.4825]","[0.00052, 0.16673]"
2192,1,1,[15.51],[5.0852],[0.0],[-0.47923],[0.13667],[0.4279],[-0.2295],[0.2794],[0.16996]
0062,3,2,"[12.64, 88.49, 0.04]","[-0.8055, 5.8588, 0.0]","[33.52186, 0.0, 69.43452]","[-0.05609, 0.68858, 1e-05]","[-0.52848, 0.58526, -0.00067]","[0.6311, 0.3893, 458.3296]","[1.1195, 0.0316, 211.0912]","[-0.3525, -0.4486, 64.5597]","[0.12101, 0.00524, 455.9934]"
2193,3,1,"[15.61, 0.55, 0.2]","[3.5911, -0.0083, 0.0011]","[0.0, 2627.836, 2629.467]","[6.40796, -0.13174, -0.0461]","[0.42009, -0.05125, -0.01799]","[0.3975, 10.9092, 42.049]","[-0.2768, -10.9913, -20.1584]","[-0.089, -9.8758, -19.1152]","[0.00045, 8.92472, 39.6244]"
2194,2,1,"[7.73, 16.07]","[-1.5196, 3.8172]","[203.6381, 0.0]","[-0.67752, 1.09639]","[-0.09905, 1.4678]","[0.8805, 0.4398]","[-0.8059, -0.0327]","[-0.151, -0.2253]","[0.0278, 0.00184]"
0063,3,2,"[20.39, 10.92, 0.07]","[-4.8075, 8.2758, 0.0001]","[71.14494, 0.0, 153.0511]","[0.71485, -1.30631, 0.00105]","[-0.54923, -0.13112, -0.00054]","[0.7246, 0.5334, 107.2046]","[-0.1604, -0.3072, 6.9179]","[0.508, -0.0498, 18.7077]","[0.03531, 0.00719, 104.5708]"
2195,4,4,"[51.75, 79.07, 31.67, 85.27]","[5.107, -12.1134, -1.6973, 11.8204]","[0.0, 35.48014, 144.3639, 33.65504]","[-0.44146, -1.28299, 0.67708, -1.11224]","[-1.45472, 0.25102, 0.22172, 0.86933]","[0.4861, 0.6474, 0.9425, 0.5768]","[0.163, -0.4479, -0.6247, -0.1796]","[-0.2041, 0.0791, -0.4497, 0.2494]","[0.002, 0.00421, 0.02215, 0.00314]"
2196,3,1,"[10.4, 0.05, 2.33]","[3.8431, 0.0002, -0.0634]","[0.0, 927.8474, 907.4319]","[1.57832, -0.00492, -0.10428]","[-2.04242, 0.0084, 0.18538]","[0.4033, 85.7327, 2.3554]","[0.1083, 13.7024, 2.2377]","[0.29, 24.1507, 3.5486]","[0.00103, 82.96282, 0.93712]"
2197,3,1,"[21.69, 6.44, 0.03]","[3.1285, -0.6461, 0.0]","[0.0, 399.7753, 497.0183]","[-0.91896, 0.14654, 0.00079]","[-1.01687, 0.40048, 0.0017]","[0.3795, 0.9461, 208.5909]","[0.1028, 1.0094, 32.7453]","[-0.2342, -0.7292, -38.5021]","[0.00384, 0.10597, 205.0364]"
2198,1,1,[40.56],[3.9562],[0.0],[0.0468],[0.48578],[0.3491],[0.4082],[-0.0658],[0.20944]
