event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0558,3,3,"[77.3, 23.33, 14.17]","[9.555, -0.7184, 0.2572]","[0.0, 6.018429, 6.028272]","[0.01061, -0.00725, -0.00398]","[0.28032, -0.05315, -0.02768]","[0.4322, 2.2554, 4.0835]","[0.4629, 1.6839, 2.2595]","[0.0591, -0.3641, -0.7168]","[0.06793, 1.55303, 3.24704]"
0575,3,3,"[22.38, 15.22, 9.99]","[1.8714, -1.4101, 0.5136]","[0.0, 12.85324, 12.87811]","[-0.68309, 0.10991, 0.05909]","[0.11377, -0.09418, -0.04569]","[0.223, 1.5733, 2.8202]","[-0.2073, -0.0601, -0.0355]","[0.1626, 1.017, 1.1681]","[0.07307, 1.29926, 2.49301]"
0604,3,3,"[65.01, 89.06, 12.62]","[-1.8841, 3.2108, 0.02]","[3.035119, 0.0, 3.750901]","[-0.12456, 0.2033, -0.00628]","[-0.05466, 0.13802, -0.0032]","[0.7029, 0.2946, 8.3467]","[-0.5451, -0.1669, -1.2793]","[-0.5673, -0.3978, -1.5408]","[0.58262, 0.1947, 8.12391]"
0605,3,3,"[17.44, 139.59, 12.16]","[-0.5475, 5.3348, 0.0417]","[16.496, 0.0, 16.98887]","[-0.05667, 0.09626, -0.01094]","[-0.17096, 0.57334, -0.03274]","[1.5127, 0.3554, 6.9014]","[1.182, 0.4515, 2.5541]","[-0.8319, -0.1555, -2.0777]","[1.09675, 0.11124, 6.2281]"
4684,3,3,"[14.41, 47.12, 11.61]","[2.326, -0.6606, 0.1533]","[0.0, 99.21941, 99.37548]","[-0.36877, 0.11066, 0.0568]","[2.02183, -0.27218, -0.12548]","[0.3044, 2.0577, 4.8139]","[0.2323, 1.362, 1.8261]","[-0.0002, 0.8818, 2.1649]","[0.0104, 1.24606, 3.76984]"
0614,3,3,"[31.79, 84.1, 10.01]","[2.9969, -12.2558, 0.5553]","[0.0, 19532.93, 20569.4]","[19.95009, -9.04028, -1.31058]","[6.81886, 1.25335, -0.31095]","[0.3769, 0.8398, 2.422]","[-0.2099, -0.2865, -0.4442]","[-0.1024, 0.1587, -0.1549]","[8e-05, 0.00071, 0.11534]"
0624,3,3,"[16.27, 47.25, 33.5]","[2.8723, -10.0795, 5.1036]","[0.0, 7.207001, 7.211732]","[0.35885, -0.0711, -0.05023]","[-0.3422, 0.10013, 0.06568]","[0.3862, 1.221, 1.596]","[0.0686, 0.2016, 0.1535]","[0.1547, 0.3277, 0.3684]","[0.12247, 0.76212, 1.07948]"
0627,3,3,"[27.39, 22.49, 14.46]","[3.9719, -2.279, 0.5439]","[0.0, 11.33487, 11.46266]","[0.02453, -0.18603, -0.06125]","[1.25901, -0.40079, -0.14432]","[0.4203, 1.4513, 2.8999]","[0.2733, 0.5105, 0.7972]","[0.098, -0.6179, -1.0655]","[0.15831, 1.07331, 2.40334]"
3003,3,3,"[43.07, 30.34, 17.23]","[6.8219, -1.4682, 0.4122]","[0.0, 16.19777, 16.2558]","[-0.37981, 0.07326, 0.03193]","[-0.04024, 0.0374, 0.01444]","[0.441, 1.5755, 2.9917]","[-0.3556, -0.4824, -0.7622]","[-0.1986, -0.883, -0.9797]","[0.02724, 0.45313, 1.43896]"
3047,5,5,"[32.81, 51.33, 37.34, 17.2, 13.17]","[-5.0848, 8.9862, -5.8666, 3.1429, 0.8779]","[0.360136, 0.325935, 0.345681, 0.0, 0.376548]","[-0.00077, 0.07542, 0.0555, -0.12068, 0.00633]","[-0.04901, -0.03905, 0.02165, 0.08107, -0.00599]","[1.0066, 0.657, 0.9414, 0.4314, 2.0703]","[0.4017, -0.0542, -0.1503, 0.0028, 0.0805]","[-0.188, 0.0587, -0.389, 0.0715, 0.0066]","[0.09688, 0.04294, 0.09497, 0.01506, 0.46718]"
0734,3,3,"[63.77, 113.23, 61.74]","[2.5478, -3.5992, 1.12]","[0.0, 1.360606, 1.363404]","[0.07824, -0.01853, -0.0096]","[0.01993, -0.00093, -0.00041]","[0.3258, 1.2293, 2.1648]","[-0.1419, -0.5522, -0.6768]","[-0.2046, -0.1596, 0.0772]","[0.04569, 0.78937, 1.64996]"
0739,3,3,"[86.58, 32.25, 21.86]","[1.5777, -0.3267, 0.1599]","[0.0, 34.0305, 34.03893]","[0.45058, -0.03804, -0.02534]","[-0.25126, 0.04286, 0.02862]","[0.1755, 3.5179, 5.6095]","[-0.1022, 0.2558, 0.5799]","[0.1886, 3.0554, 3.8286]","[0.02453, 3.22097, 5.28609]"
0780,3,3,"[34.39, 15.74, 18.53]","[1.5732, 1.1549, -1.5794]","[0.0, 64.0929, 64.09202]","[0.48723, -0.02371, -0.02849]","[-1.31464, 0.11039, 0.13006]","[0.1926, 3.3077, 2.7539]","[0.0348, 1.8968, 1.6945]","[0.1226, 0.9284, 0.9154]","[0.01051, 2.42398, 1.92287]"
0789,3,3,"[38.73, 34.28, 20.77]","[1.7058, -0.2721, 0.1039]","[0.0, 32.2731, 32.29811]","[0.21427, -0.02239, -0.01277]","[0.22035, -0.03455, -0.01963]","[0.1586, 3.0875, 5.8508]","[0.0558, 1.1392, 1.5916]","[-0.3443, -2.5951, -3.372]","[0.05083, 2.90377, 5.64516]"
0796,3,3,"[33.32, 19.85, 14.04]","[1.667, -0.8153, 0.3999]","[0.0, 16.16634, 16.17083]","[0.40305, -0.05483, -0.03665]","[-0.15342, 0.00961, 0.00631]","[0.1905, 2.2166, 3.4728]","[-0.1561, -1.5156, -1.8115]","[0.176, 0.64, 0.5771]","[0.02605, 1.84199, 3.05556]"
0810,3,3,"[24.75, 9.02, 12.86]","[1.3514, 0.0526, -0.1464]","[0.0, 106.3693, 106.3202]","[-0.93417, 0.04502, 0.07918]","[0.16971, 0.00574, 0.00804]","[0.1083, 7.2789, 3.401]","[-0.203, -4.3448, -3.5472]","[0.1179, -1.2396, -0.1089]","[0.00809, 7.03366, 3.18264]"
0829,3,3,"[63.69, 28.76, 23.37]","[1.9134, -0.3589, 0.2408]","[0.0, 259.2526, 259.26]","[-1.58404, 0.11559, 0.09261]","[-0.09388, 0.01021, 0.00802]","[0.2417, 4.1951, 5.4711]","[-0.2231, -3.5368, -3.9114]","[-0.0515, -0.6972, -0.7338]","[0.01324, 3.6764, 4.92756]"
4742,3,3,"[19.89, 31.4, 8.81]","[1.7395, -2.8381, 0.5645]","[0.0, 156.9824, 157.7736]","[-1.71162, 0.42604, 0.16308]","[-0.90414, -0.00327, 0.02992]","[0.2367, 1.1709, 2.5195]","[-0.0864, -0.5728, -0.733]","[-0.0166, 0.2311, -0.0001]","[0.00581, 0.15615, 0.6703]"
3354,3,3,"[19.67, 14.38, 16.42]","[2.0578, -3.3114, 0.7342]","[0.0, 1233.178, 1238.495]","[3.39263, -0.95753, -0.38687]","[2.76055, -0.60219, -0.27638]","[0.2402, 1.165, 2.3608]","[-0.0022, -0.2712, -0.3699]","[-0.3021, -0.5056, -0.594]","[0.00143, 0.03791, 0.21967]"
0942,3,3,"[104.82, 114.73, 53.76]","[3.1953, -2.1122, 0.4499]","[0.0, 12.70719, 12.86043]","[-0.16743, -0.13421, -0.03687]","[-1.34306, 0.42131, 0.1458]","[0.3818, 1.3538, 2.9164]","[0.2499, 0.5788, 0.9849]","[-0.0819, 0.5134, 0.6925]","[0.15823, 0.95337, 2.35324]"
0943,3,3,"[32.88, 24.96, 26.1]","[-9.1921, 3.6996, 8.6736]","[0.573648, 0.0, 0.548802]","[-0.4298, -0.30138, -0.40194]","[-0.13278, 0.34274, -0.27279]","[0.6292, 0.3698, 0.5307]","[-0.4871, -0.0989, -0.2659]","[-0.0951, 0.3421, -0.185]","[0.27938, 0.12222, 0.23772]"
0948,3,3,"[27.35, 48.85, 8.24]","[-0.947, 2.0717, 0.0876]","[2.100695, 0.0, 2.145963]","[0.02424, -0.02707, 0.00518]","[-0.05556, 0.20293, -0.01282]","[1.1451, 0.215, 4.7268]","[0.7694, 0.361, 0.7981]","[0.6964, 0.056, 1.3558]","[0.95136, 0.08239, 4.46116]"
3436,3,3,"[8.93, 10.85, 12.55]","[2.3551, -2.0719, 3.0568]","[0.0, 0.201232, 0.117102]","[0.05358, -0.02013, -0.04913]","[-0.06196, -0.01315, 0.04399]","[0.3428, 1.093, 0.4204]","[0.0032, -0.147, -0.0451]","[-0.0854, -0.6853, -0.082]","[0.00131, 0.00575, 0.0018]"
1019,3,3,"[38.16, 42.8, 12.68]","[-2.1902, 3.3316, 0.3645]","[13.06923, 0.0, 13.3114]","[0.01579, -0.4359, 0.01077]","[-0.26636, 0.62691, -0.07396]","[1.2184, 0.3668, 2.9446]","[0.7083, 0.1043, 1.018]","[0.0512, 0.2999, 0.0437]","[0.80201, 0.12405, 2.34907]"
3469,3,3,"[40.48, 22.22, 22.39]","[6.011, 6.3078, -9.5059]","[5.223353, 0.0, 77.80211]","[10.35334, 5.93971, 8.80795]","[-0.54305, 6.91382, 3.34681]","[0.4433, 0.3811, 0.5341]","[-0.3282, 0.0637, -0.2978]","[-0.1893, -0.4695, -0.4833]","[7e-05, 8e-05, 8e-05]"
3513,3,3,"[35.56, 17.94, 24.74]","[7.9785, -9.9736, 7.334]","[0.074113, 0.869908, 0.0]","[0.02325, -0.5282, -0.7773]","[-0.85543, -0.3565, 0.38453]","[0.5817, 0.6348, 0.5526]","[0.1541, -0.21, -0.2451]","[-0.1609, -0.4353, -0.0607]","[0.04891, 0.03907, 0.03807]"
1094,3,3,"[37.01, 26.43, 13.58]","[2.65, -0.7049, 0.1924]","[0.0, 15.35242, 15.37515]","[0.31357, -0.0389, -0.0192]","[-0.12627, 0.02797, 0.0132]","[0.3646, 2.2004, 4.5225]","[-0.0298, -0.398, -0.8887]","[0.1595, 1.6436, 2.5338]","[0.0273, 1.48018, 3.65372]"
3561,3,3,"[33.95, 38.83, 9.77]","[3.3941, -6.1339, 0.2118]","[0.0, 6.176522, 6.706243]","[-0.15931, 0.02493, 0.00599]","[-0.17064, 0.10117, 0.00967]","[0.4146, 0.8549, 3.1954]","[0.0181, 0.3997, 0.2617]","[-0.2185, -0.1559, -0.175]","[0.01713, 0.09949, 1.35504]"
1114,3,3,"[33.85, 41.98, 73.38]","[4.6919, 2.1704, -6.5564]","[0.0, 1.772079, 1.762638]","[-0.24166, 0.03634, 0.07595]","[-0.14237, 0.02563, 0.05588]","[0.4599, 1.8248, 1.1639]","[-0.1071, -0.1467, -0.0963]","[-0.259, -0.445, -0.4125]","[0.30411, 1.56425, 0.94489]"
1145,3,3,"[24.69, 9.12, 8.14]","[-2.1229, 2.3991, 0.2305]","[6.613175, 0.0, 6.731196]","[0.13168, -0.47713, 0.0348]","[-0.09792, 0.24025, -0.02519]","[0.9938, 0.2685, 3.2154]","[-0.2847, -0.2566, 0.043]","[0.6245, 0.229, 0.7535]","[0.66039, 0.06971, 2.72432]"
3612,5,5,"[94.02, 25.44, 11.55, 20.8, 12.03]","[-5.0184, 7.5302, 6.4609, -6.2946, 2.5956]","[0.755672, 0.560547, 0.0, 0.945992, 0.949067]","[0.00557, 0.13895, -0.21442, 0.01721, 0.00853]","[-0.09124, -0.07131, -0.03285, 0.03396, 0.01202]","[0.9791, 0.6355, 0.593, 1.3418, 1.8584]","[0.4459, -0.0076, -0.0156, 0.3975, 0.4014]","[-0.0301, 0.0025, 0.103, -0.343, -0.4365]","[0.03646, 0.00633, 0.00322, 0.11588, 0.24435]"
1151,3,3,"[68.38, 43.4, 69.92]","[7.2857, 14.0051, -17.9222]","[0.0, 44.33344, 51.18291]","[-2.05497, -5.32706, -4.62918]","[5.09821, 1.32876, 2.80109]","[0.5023, 0.5531, 0.6315]","[0.22, -0.2947, -0.1811]","[0.249, 0.2037, 0.3984]","[0.00028, 0.00033, 0.00033]"
3615,3,3,"[59.73, 37.94, 10.25]","[6.5034, -2.4459, 0.2461]","[0.0, 13.9487, 14.69743]","[0.3146, -0.1571, -0.02631]","[-0.2341, -0.06339, -0.0081]","[0.4872, 1.1637, 3.3322]","[-0.2042, -0.477, -0.7979]","[0.2597, -0.4562, -0.8596]","[0.02989, 0.25539, 1.45226]"
3631,3,3,"[76.45, 91.38, 16.94]","[-7.2371, 21.0793, 0.0651]","[0.822135, 0.0, 1.345152]","[-0.10059, 0.06983, -0.00264]","[0.14836, -0.22594, 0.00429]","[0.7214, 0.5429, 4.9929]","[0.2018, 0.3398, 0.1122]","[0.4184, 0.2145, 0.7477]","[0.3629, 0.2232, 4.04077]"
4784,3,3,"[73.15, 88.48, 18.85]","[-1.18, 2.4032, 0.1153]","[52.64506, 0.0, 53.44296]","[-0.08233, 0.32568, -0.02108]","[-0.24375, 0.89264, -0.06212]","[1.2706, 0.2834, 4.43]","[0.7508, 0.2198, 1.4321]","[-0.5975, -0.2216, -1.019]","[0.62241, 0.04399, 3.24022]"
1181,3,3,"[9.63, 12.89, 10.03]","[1.9838, -0.7975, 0.482]","[0.0, 278.4839, 278.5004]","[-2.42706, 0.17907, 0.13676]","[1.21008, -0.19774, -0.15063]","[0.2731, 3.3089, 4.4185]","[-0.1126, 0.2388, 0.3826]","[0.1078, 2.555, 3.0765]","[0.00925, 2.38913, 3.42102]"
3689,3,3,"[10.96, 20.82, 21.37]","[-3.1317, 5.4054, -1.0468]","[155.0172, 152.0665, 171.3894]","[0.29146, 0.92243, 0.45927]","[-0.79307, -0.49136, 0.4688]","[0.6611, 0.4986, 1.0317]","[0.6163, 0.0097, 0.322]","[0.2331, 0.2575, -0.9234]","[0.01221, 0.0033, 0.01213]"
3732,3,3,"[38.58, 100.46, 91.93]","[-8.1865, 55.8759, -46.7129]","[451.4495, 449.4575, 449.4792]","[0.70534, 0.80013, 0.75574]","[-0.26796, 0.23366, 0.32498]","[0.7527, 0.6989, 0.7217]","[-0.1646, -0.2025, -0.1501]","[0.3952, -0.1781, -0.2763]","[0.00865, 0.00738, 0.00821]"
1230,3,3,"[44.99, 19.62, 10.85]","[2.0995, -0.3384, 0.1139]","[0.0, 100.6418, 100.7021]","[0.20986, 0.00878, 0.00429]","[1.27902, -0.1406, -0.07797]","[0.2663, 3.1755, 6.0293]","[0.2482, 2.7415, 4.0262]","[-0.0219, 0.4156, 0.5506]","[0.01642, 2.21066, 4.84942]"
1235,3,3,"[33.11, 26.62, 8.37]","[-0.9242, 4.0433, 0.0865]","[5.398591, 0.0, 5.510913]","[-0.0468, 0.16192, -0.0107]","[-0.00839, 0.03761, -0.002]","[1.3889, 0.401, 5.0794]","[-1.0533, -0.3156, -2.0852]","[-0.3521, -0.1092, -0.8547]","[0.89969, 0.08549, 4.38042]"
