event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
2531,3,3,"[25.7, 11.02, 19.25]","[3.3966, -3.7814, 4.2534]","[0.0, 1.711271, 0.851597]","[0.26641, 0.31878, 0.16902]","[-0.38321, 0.11343, 0.44831]","[0.4279, 0.7211, 0.5016]","[-0.1074, -0.5323, -0.0413]","[0.1459, -0.2426, -0.1077]","[0.02336, 0.06084, 0.03069]"
0282,3,3,"[22.23, 35.04, 11.17]","[1.8818, -2.7627, 0.3045]","[0.0, 0.683838, 0.696902]","[0.00946, 0.00485, 0.00056]","[-0.05226, 0.01655, 0.00443]","[0.2118, 0.9399, 2.8965]","[0.2826, 0.5121, 0.3229]","[0.0998, -0.3215, -0.4566]","[0.0985, 0.79182, 2.70659]"
4667,3,3,"[71.31, 23.13, 30.35]","[1.7291, 0.1569, -0.2714]","[0.0, 200.5681, 200.5618]","[-1.7848, 0.05649, 0.07626]","[-0.14125, -0.00528, -0.00797]","[0.2255, 5.2883, 3.6806]","[-0.1283, -3.3538, -3.1666]","[0.0713, 0.8759, 0.9177]","[0.00113, 3.89309, 2.41095]"
0318,3,3,"[28.03, 21.2, 26.85]","[5.6101, 3.2127, -5.147]","[0.003249, 0.0, 0.003584]","[0.01023, -0.00674, 0.00558]","[0.01854, 0.01986, 0.0205]","[0.5, 0.3907, 0.7592]","[0.0977, 0.107, 0.4359]","[-0.2494, 0.2202, -0.2495]","[0.28851, 0.17485, 0.54731]"
0333,3,3,"[43.0, 16.7, 8.94]","[1.6995, -0.256, 0.0822]","[0.0, 57.9091, 57.95536]","[0.6746, -0.0743, -0.03971]","[-0.01921, -0.0034, -0.00238]","[0.1989, 3.015, 6.304]","[-0.2108, -2.8226, -3.9617]","[0.0943, -0.0091, -0.5229]","[0.02138, 2.56978, 5.78]"
0369,3,3,"[47.13, 21.99, 11.42]","[1.9918, -0.2215, 0.0793]","[0.0, 54.72376, 54.78913]","[-1.03038, 0.05042, 0.02715]","[1.56566, -0.30361, -0.16406]","[0.1972, 4.1103, 7.8581]","[0.117, 3.525, 5.6084]","[0.3588, 1.3276, 1.7225]","[0.051, 3.856, 7.56987]"
2716,3,3,"[14.22, 27.51, 40.05]","[6.787, 11.6617, -13.5998]","[0.0, 0.273854, 0.347138]","[0.73035, -0.5613, -0.09219]","[0.19025, 0.28346, 0.51389]","[0.5437, 0.5764, 0.6687]","[0.0005, 0.0172, 0.412]","[-0.2468, 0.3056, 0.1164]","[0.10879, 0.14417, 0.19528]"
2722,3,3,"[25.94, 10.12, 16.18]","[3.406, 0.4242, -1.8763]","[0.0, 2823.329, 2810.155]","[-5.15047, 0.33738, 0.80787]","[5.69133, -0.61514, -1.73395]","[0.3369, 3.1252, 1.4573]","[-0.0267, 1.0481, 0.576]","[0.3813, 1.03, 0.6406]","[0.00045, 0.19489, 0.01561]"
2728,5,5,"[28.44, 20.23, 20.02, 24.06, 12.39]","[2.2827, -6.5208, -6.7479, 11.1598, 1.8207]","[0.0, 2.685338, 2.673656, 2.629005, 2.732119]","[-0.05058, 0.04077, -0.02104, 0.0188, 0.00474]","[-0.16982, 0.02428, 0.04956, 0.07329, 0.0145]","[0.3362, 0.9666, 0.992, 0.6973, 1.7418]","[-0.027, -0.3623, 0.0413, 0.0301, 0.0262]","[-0.0435, -0.1524, 0.3828, -0.0336, 0.0193]","[0.00149, 0.03765, 0.04561, 0.01186, 0.18129]"
0415,3,3,"[42.07, 77.27, 14.8]","[-0.6849, 2.3668, 0.0972]","[25.00065, 0.0, 25.2653]","[-0.19975, 0.92458, -0.06039]","[-0.09602, 0.12037, -0.02627]","[1.5139, 0.2715, 4.8168]","[-0.7677, -0.2978, -1.2872]","[-1.0653, -0.1394, -1.6198]","[1.14044, 0.07068, 4.30545]"
0431,3,3,"[44.33, 68.64, 12.91]","[-0.5941, 1.4268, 0.1139]","[41.887, 0.0, 42.07278]","[-0.05478, 0.29638, -0.02085]","[0.00582, 0.03489, 0.00194]","[1.475, 0.1178, 4.3839]","[-1.3631, -0.2705, -1.535]","[0.2256, -0.0651, 0.5642]","[1.34887, 0.04137, 4.23008]"
0444,3,3,"[76.8, 47.62, 11.33]","[2.4703, -1.7542, 0.0265]","[0.0, 131.2803, 139.0806]","[-1.38418, 0.3947, 0.03759]","[-1.16423, 0.39958, 0.03894]","[0.3322, 0.8312, 7.3448]","[-0.0763, -0.0766, 0.6751]","[-0.1879, -0.7699, -1.4143]","[0.02455, 0.36497, 6.55916]"
0451,3,3,"[15.57, 12.67, 9.28]","[1.7284, -0.2964, 0.1497]","[0.0, 71.1027, 71.11371]","[0.27494, -0.01469, -0.01042]","[-0.99544, 0.09779, 0.06757]","[0.2081, 4.1661, 6.3641]","[0.2007, 3.5216, 4.5094]","[0.0906, 0.9977, 1.3263]","[0.02566, 3.53788, 5.66019]"
4689,3,3,"[58.6, 27.46, 15.6]","[2.4693, -0.9172, 0.2574]","[0.0, 14.77469, 14.80277]","[-0.60128, 0.11611, 0.05426]","[-0.6419, 0.10229, 0.0495]","[0.3076, 1.936, 3.8396]","[0.0536, -0.2328, -0.2902]","[-0.2676, -1.3828, -2.0234]","[0.02613, 0.94187, 2.48294]"
0506,3,3,"[42.33, 51.79, 30.05]","[4.4796, -5.1938, 4.0023]","[624.1123, 2634.566, 0.0]","[5.31451, 18.49139, 22.47151]","[-22.91008, -7.4806, 13.29906]","[0.453, 0.7129, 0.4698]","[0.1113, -0.3328, -0.1739]","[0.2522, 0.4053, -0.0318]","[0.00022, 0.00082, 0.00011]"
0509,3,3,"[24.73, 41.91, 32.34]","[5.9613, -9.0733, 7.8108]","[0.0, 0.119465, 0.040116]","[-0.36381, -0.46272, -0.26663]","[-0.3849, 0.02709, 0.38875]","[0.5367, 0.6986, 0.5141]","[-0.0149, -0.4307, 0.0607]","[-0.216, 0.1248, 0.3231]","[0.31347, 0.46276, 0.27595]"
0541,3,3,"[43.12, 34.95, 10.15]","[2.9441, -0.4527, 0.045]","[0.0, 72.13984, 73.16724]","[0.40567, -0.07846, -0.02046]","[-1.1938, 0.29179, 0.07379]","[0.3375, 1.8912, 7.3068]","[0.2631, 1.5198, 3.5864]","[0.1733, 0.8327, 2.1644]","[0.09198, 1.48042, 6.73424]"
4708,3,3,"[16.38, 32.55, 19.68]","[2.4505, -1.8335, 0.667]","[0.0, 23.39981, 23.431]","[0.13791, -0.01144, -0.00917]","[-1.17767, 0.24296, 0.13534]","[0.3183, 1.6799, 2.8548]","[0.23, 1.0034, 1.3824]","[-0.0614, -0.0299, 0.1734]","[0.05924, 0.99776, 1.98882]"
2970,3,3,"[33.04, 20.66, 8.03]","[-5.5545, 2.2119, 0.2493]","[3204.636, 0.0, 3359.833]","[1.3563, -6.04466, 0.3124]","[-2.59751, 4.29603, -0.31045]","[0.8407, 0.2903, 3.0814]","[0.3258, -0.0435, 0.1306]","[0.315, 0.223, 0.5508]","[0.00192, 0.00012, 0.1635]"
2971,3,3,"[24.99, 50.02, 48.33]","[4.2949, -11.9133, 11.2616]","[0.0, 0.062439, 0.059902]","[-0.06471, 0.01188, 0.03606]","[0.03783, 0.06328, 0.05817]","[0.4663, 0.6891, 0.5805]","[-0.0092, 0.4194, 0.2259]","[0.228, -0.0688, -0.1901]","[0.0024, 0.00196, 0.00179]"
4716,3,3,"[43.85, 18.95, 9.64]","[1.7245, -0.4478, 0.0604]","[0.0, 247.0599, 247.5407]","[-1.55467, 0.18006, 0.06424]","[-1.42335, 0.13073, 0.04872]","[0.2342, 2.1541, 6.4482]","[-0.0047, -0.6635, -1.1212]","[-0.081, -1.7678, -3.4468]","[0.00337, 0.85154, 4.22851]"
4721,3,3,"[20.35, 14.4, 9.89]","[1.9758, -0.8358, 0.4035]","[0.0, 45.38424, 45.40356]","[0.74615, -0.15293, -0.09538]","[1.03864, -0.04661, -0.03252]","[0.2752, 2.4227, 3.7018]","[-0.1067, -1.6298, -1.8867]","[-0.0888, -0.7512, -1.1232]","[0.02627, 1.5134, 2.6413]"
0646,3,3,"[13.97, 18.24, 11.29]","[1.7963, -1.4073, 0.4782]","[0.0, 11.05713, 11.07667]","[-0.00497, 0.00507, 0.00262]","[0.16271, -0.03338, -0.01761]","[0.2, 1.5225, 2.8563]","[0.2857, 0.9594, 1.0812]","[-0.0415, 0.2513, 0.4312]","[0.08041, 1.32798, 2.63084]"
3019,3,3,"[78.09, 27.74, 14.01]","[3.1787, -1.3298, 0.2108]","[0.0, 66.27739, 66.94218]","[-2.28516, 0.4437, 0.13563]","[0.6123, 0.25275, 0.06058]","[0.4332, 1.5539, 3.9415]","[-0.0681, -0.3328, -1.1422]","[-0.0456, -0.9737, -1.6134]","[0.01626, 0.71786, 2.75048]"
0675,3,3,"[75.88, 48.12, 20.93]","[1.6102, -1.54, 0.1242]","[0.0, 11.35042, 11.5117]","[-0.27246, 0.0604, 0.01538]","[-0.40213, 0.09774, 0.02387]","[0.1759, 0.9007, 3.8842]","[0.1123, 0.3846, 0.2019]","[-0.2135, -0.715, -0.4749]","[0.03141, 0.63257, 3.49142]"
0696,3,3,"[82.39, 30.66, 20.04]","[3.3724, -0.6838, 0.3176]","[0.0, 16.10782, 16.11908]","[0.62411, -0.09729, -0.05978]","[0.0473, -0.0427, -0.02579]","[0.2719, 2.2797, 3.7119]","[-0.4232, -1.1579, -1.3687]","[-0.2333, -1.3264, -1.5271]","[0.07884, 1.92377, 3.30788]"
0738,3,3,"[11.87, 8.64, 13.49]","[1.895, 0.2413, -0.5852]","[0.0, 1.553287, 1.552351]","[-0.0539, 0.00214, 0.00341]","[-0.06254, 0.00606, 0.01025]","[0.2511, 4.1699, 2.4158]","[0.119, 2.0068, 1.6147]","[-0.1378, -1.3703, -1.0516]","[0.03263, 3.74667, 2.03285]"
0782,3,3,"[22.22, 24.87, 9.77]","[-2.3929, 3.3916, 0.2834]","[22.92208, 0.0, 23.80644]","[-0.14352, -0.95725, -0.00634]","[-0.53131, 1.2115, -0.09716]","[1.1311, 0.4253, 3.0706]","[0.5374, 0.0963, 0.7379]","[-0.3824, 0.1619, -0.4636]","[0.59692, 0.08707, 2.28694]"
0819,3,3,"[32.39, 25.57, 15.41]","[1.5805, -0.9887, 0.2476]","[0.0, 44.8766, 44.96168]","[-0.49199, 0.12894, 0.06006]","[1.07376, -0.13684, -0.06406]","[0.193, 1.5441, 3.5175]","[0.0921, 0.1788, -0.1586]","[0.1004, 1.1294, 1.5079]","[0.01802, 1.15828, 3.03574]"
4758,3,3,"[52.41, 15.04, 20.68]","[1.6134, 0.2696, -0.5045]","[0.0, 155.9044, 155.897]","[-1.01968, 0.04004, 0.05488]","[-2.15303, 0.1107, 0.15086]","[0.1984, 5.2515, 3.7094]","[0.1506, 2.8709, 2.3264]","[-0.0011, -2.4745, -1.9776]","[0.00371, 3.44684, 2.13279]"
0854,3,3,"[45.03, 46.31, 8.79]","[-1.7111, 3.7302, 0.0534]","[10.47616, 0.0, 11.39523]","[0.03792, -0.14253, 0.00543]","[-0.13679, 0.30956, -0.01428]","[0.8488, 0.3431, 5.5268]","[0.7341, 0.3491, 0.6411]","[0.2614, 0.2039, 1.1666]","[0.47034, 0.09846, 4.80192]"
0859,3,3,"[25.43, 8.5, 10.39]","[1.2525, 0.1144, -0.1711]","[0.0, 82.68124, 82.67929]","[-1.5592, 0.07892, 0.09795]","[-0.37149, 0.01705, 0.02086]","[0.1022, 8.43, 6.4328]","[-0.0866, -6.2662, -5.5096]","[0.0083, -2.6833, -2.2371]","[0.01586, 8.19062, 6.20458]"
0870,3,3,"[9.61, 15.82, 8.81]","[2.3265, -3.1902, 0.6903]","[0.0, 26330.31, 26650.49]","[-12.98139, 12.00003, 3.34074]","[-48.35191, 9.69751, 3.83443]","[0.3042, 1.1168, 2.3289]","[0.1444, -0.2463, -0.1284]","[-0.1831, -0.5162, -0.5486]","[0.00035, 0.00927, 0.06225]"
0954,3,3,"[24.64, 24.19, 17.01]","[4.4105, -2.726, 0.6258]","[0.0, 444.4774, 445.0626]","[-4.30613, 0.53236, 0.24427]","[-1.66173, 0.40781, 0.18256]","[0.4886, 1.549, 2.8021]","[-0.0964, -0.1857, -0.318]","[-0.1595, -0.7961, -1.2443]","[0.00393, 0.40115, 1.3696]"
0964,3,3,"[61.7, 39.92, 15.86]","[4.7511, -3.3233, 1.8017]","[4496.075, 4631.586, 0.0]","[3.72379, 3.244, -4.33154]","[-2.3683, 0.41678, 7.12658]","[0.5128, 0.8668, 0.2543]","[-0.1622, -0.4335, 0.0252]","[0.0249, -0.3616, 0.0193]","[0.00082, 0.00142, 0.0002]"
0974,3,3,"[29.01, 13.44, 9.04]","[1.5527, -0.3271, 0.1642]","[0.0, 69.33328, 69.34387]","[-0.57798, 0.04445, 0.0301]","[1.17473, -0.10401, -0.0712]","[0.1736, 3.29, 5.183]","[0.0957, 1.919, 2.3451]","[0.1727, 2.1491, 2.4309]","[0.01332, 2.76139, 4.59306]"
0990,3,3,"[126.55, 39.78, 48.66]","[-8.022, 3.2611, 2.5816]","[24173.18, 0.0, 24291.76]","[2.82007, 3.06774, 0.661]","[-6.31045, 23.45259, -2.68735]","[1.2089, 0.4228, 1.8212]","[0.1571, 0.1313, 0.3375]","[0.379, -0.0966, 0.4161]","[0.0063, 0.00019, 0.05404]"
3395,5,5,"[72.86, 72.43, 129.28, 131.25, 11.4]","[15.9999, -12.8058, -46.0903, 47.6345, 0.2821]","[0.0, 0.024688, 0.010306, 0.010001, 0.038994]","[-0.01686, -0.03655, 0.06024, 0.05798, -0.0007]","[-0.06109, 0.03595, -0.01181, 0.01604, 0.00125]","[0.6378, 0.8789, 0.7699, 0.707, 2.9657]","[0.2149, 0.0054, -0.2587, -0.1997, 0.0355]","[-0.1501, 0.3045, 0.088, -0.158, 0.5642]","[0.00471, 0.01479, 0.01618, 0.00974, 0.12877]"
1090,3,3,"[27.68, 53.15, 15.68]","[5.995, -5.547, 2.4095]","[5823.099, 6024.923, 0.0]","[-15.77211, -11.90847, 10.68431]","[3.02402, 8.41288, 15.86212]","[0.4999, 0.6841, 0.3182]","[-0.1778, -0.0232, 0.1926]","[0.2275, 0.5287, -0.113]","[0.00015, 0.00022, 0.00021]"
4803,3,3,"[40.57, 43.82, 8.73]","[-2.9861, 2.2107, 0.046]","[182.3759, 0.0, 194.1069]","[-1.07461, 2.96452, -0.10953]","[-0.4717, 0.60625, -0.03686]","[0.8413, 0.2637, 5.9828]","[-0.3938, -0.2755, -1.266]","[-0.4528, -0.1182, -1.2227]","[0.06707, 0.00571, 2.79958]"
4805,3,3,"[16.05, 27.99, 15.94]","[2.6972, -2.5695, 0.8834]","[0.0, 2.601084, 2.614048]","[-0.21445, 0.03784, 0.01878]","[0.09435, -0.05745, -0.02458]","[0.3464, 1.4368, 2.443]","[-0.1689, 0.4108, 0.4239]","[0.167, 0.6412, 0.8778]","[0.00712, 0.02138, 0.06188]"
1109,3,3,"[34.94, 37.84, 39.7]","[-14.6896, 10.0174, 10.1278]","[119.8462, 25.68193, 0.0]","[-3.72209, 8.25276, -15.14861]","[-18.27041, -17.49867, -10.2715]","[0.7263, 0.5936, 0.5573]","[0.3316, 0.1568, -0.1368]","[-0.1818, 0.202, -0.2803]","[0.00212, 0.00144, 0.00443]"
2042,5,5,"[31.89, 86.05, 100.58, 47.61, 21.42]","[6.0151, -11.7605, 10.0928, -2.6648, 0.4757]","[0.0, 284.6763, 214.7685, 1964.026, 1969.977]","[5.29347, -2.76552, -6.80419, 0.33087, 0.11436]","[-7.24281, -6.77622, -3.10575, 1.5055, 0.5065]","[0.5561, 0.6876, 0.5396, 1.7558, 3.3464]","[0.0873, 0.2547, -0.154, 0.8777, 1.6898]","[0.1521, -0.3431, -0.2986, -0.4197, -0.7405]","[0.00155, 0.00326, 0.00204, 0.16195, 1.0965]"
1224,3,3,"[24.28, 13.86, 16.93]","[1.9695, 0.1905, -0.2895]","[0.0, 203.6007, 203.5955]","[-0.541, 0.01971, 0.02474]","[-1.89158, 0.09632, 0.12052]","[0.2826, 6.6895, 5.1308]","[0.0767, 4.784, 4.1483]","[-0.032, -2.0579, -1.8193]","[0.0104, 5.99716, 4.47037]"
1231,3,3,"[58.65, 19.55, 14.38]","[2.6643, -0.6737, 0.3766]","[0.0, 257.6638, 257.678]","[-2.33871, 0.16491, 0.12143]","[0.7668, -0.02957, -0.02338]","[0.3781, 3.1274, 4.3444]","[-0.0984, -2.3688, -2.783]","[0.0419, 0.6316, 0.886]","[0.00516, 2.11146, 3.25584]"
1232,3,3,"[8.55, 13.31, 8.9]","[2.1267, -2.6512, 0.506]","[0.0, 21.39279, 21.52267]","[-0.61065, 0.14391, 0.05282]","[0.20525, 0.02616, 0.00214]","[0.2929, 1.1179, 2.5228]","[-0.1589, -0.5539, -0.4834]","[0.0672, -0.2903, -0.3302]","[0.03136, 0.62348, 1.88514]"
1259,3,3,"[56.48, 28.1, 29.32]","[2.0817, -0.5157, 0.0723]","[0.0, 71.83087, 72.31104]","[0.24751, -0.07107, -0.02269]","[-0.89583, 0.15994, 0.05123]","[0.2604, 1.6925, 5.5392]","[0.2366, 1.0952, 1.5826]","[0.1032, 1.1042, 2.065]","[0.03719, 1.26715, 4.97612]"
4828,3,3,"[10.96, 11.77, 9.27]","[2.0853, -2.9152, 1.6895]","[0.0, 16.63353, 16.63986]","[0.0492, -0.04129, -0.02739]","[-0.36031, 0.0635, 0.04505]","[0.2679, 1.7125, 2.2897]","[0.2115, 0.2325, 0.3146]","[0.1083, 0.8925, 0.9862]","[0.00185, 0.04861, 0.08907]"
4829,3,3,"[33.91, 13.43, 9.23]","[2.1986, -0.3269, 0.046]","[0.0, 324.1667, 324.6878]","[0.1914, -0.06737, -0.02147]","[2.49263, -0.2362, -0.08715]","[0.275, 2.6923, 7.598]","[0.2351, 1.9411, 4.0478]","[-0.1245, -1.468, -2.3238]","[0.00365, 1.01003, 5.06835]"
1263,3,3,"[42.35, 32.34, 16.0]","[-3.7695, 2.3806, 0.482]","[1.027115, 0.0, 1.060372]","[0.03682, -0.14342, 0.01037]","[-0.02851, -0.00028, -0.00292]","[0.9543, 0.3484, 2.5217]","[0.1266, -0.0435, -0.3534]","[0.5014, 0.0517, 0.3404]","[0.66588, 0.16103, 2.13036]"
1287,3,3,"[39.81, 19.59, 8.65]","[2.4272, -0.5504, 0.0287]","[0.0, 12.97962, 13.45494]","[0.42246, -0.12642, -0.02053]","[-0.58649, 0.18065, 0.02953]","[0.2588, 1.3079, 7.7621]","[0.1114, 0.4555, 1.2031]","[0.3535, 1.3055, 3.0812]","[0.10514, 1.06893, 7.38986]"
1290,3,3,"[35.73, 56.86, 15.67]","[5.0714, -2.6256, 0.3247]","[0.0, 1.645336, 1.712758]","[-0.00356, 0.11246, 0.02078]","[-0.38043, 0.11475, 0.02406]","[0.4298, 1.0953, 2.9546]","[0.3538, 0.0687, -0.178]","[-0.0526, -0.6207, -0.8419]","[0.1235, 0.61332, 2.21587]"
3772,3,3,"[69.11, 38.53, 18.91]","[3.4124, -1.0974, 0.2294]","[0.0, 22.67975, 22.81024]","[1.08509, -0.24125, -0.0915]","[1.09493, -0.26148, -0.09886]","[0.3646, 1.53, 3.6068]","[0.0173, 0.0924, 0.1251]","[-0.3322, -1.0879, -1.556]","[0.06312, 0.96658, 2.86258]"
3786,3,3,"[19.24, 26.29, 65.31]","[3.0836, -4.8648, 6.3149]","[0.0, 294.8884, 247.6955]","[1.01475, -2.28864, -3.71324]","[-3.65816, -1.47272, -0.00326]","[0.419, 0.6675, 0.5582]","[0.0763, 0.0236, 0.0136]","[-0.0863, -0.5617, -0.1915]","[0.00041, 0.00085, 0.00089]"
4846,3,3,"[14.77, 11.86, 10.24]","[2.1326, -2.5856, 1.9368]","[0.0, 28.01028, 28.01078]","[-0.16023, -0.00057, 5e-05]","[0.4844, -0.06536, -0.05519]","[0.2437, 2.4977, 2.9089]","[0.2777, 1.6084, 1.7571]","[0.161, -0.2071, -0.2001]","[0.00871, 0.81656, 1.06391]"
3836,3,3,"[14.64, 16.05, 9.79]","[3.0101, -5.7093, 6.0381]","[0.0, 50.43431, 47.10095]","[-1.71885, -1.43055, -0.83951]","[-1.8194, 1.03609, 1.87788]","[0.3459, 0.5247, 0.4318]","[-0.2939, -0.3673, -0.038]","[-0.0962, 0.5159, 0.3948]","[0.00105, 0.00842, 0.00367]"
4852,3,3,"[45.4, 11.5, 12.82]","[2.4389, -0.2961, 0.0606]","[0.0, 193.5698, 193.8658]","[-1.37989, 0.15795, 0.06779]","[-0.54042, 0.04566, 0.01607]","[0.2973, 2.7415, 6.8353]","[-0.2119, -1.9213, -3.6525]","[-0.197, -1.6491, -2.0497]","[0.0065, 1.29423, 4.78636]"
1349,3,3,"[15.36, 14.35, 9.65]","[1.5567, -0.5936, 0.2554]","[0.0, 89.22828, 89.27085]","[-0.5289, 0.13842, 0.08589]","[1.22083, -0.12223, -0.07521]","[0.1536, 2.3235, 4.0795]","[0.2165, -0.0291, -0.528]","[0.1646, 1.8535, 2.2998]","[0.02001, 2.09036, 3.82272]"
1361,3,3,"[31.35, 22.8, 15.73]","[2.7032, -0.4205, 0.2165]","[0.0, 76.21236, 76.22923]","[-0.94109, 0.10296, 0.0699]","[0.00229, -0.02277, -0.0152]","[0.2974, 3.1708, 4.8336]","[-0.3336, -2.3907, -2.8667]","[0.1114, 1.1725, 1.3636]","[0.03105, 2.6006, 4.20758]"
1421,3,3,"[20.01, 15.63, 8.64]","[-11.6694, 6.6858, 2.1806]","[0.020115, 0.0, 0.020605]","[-0.00455, 0.01852, -0.00166]","[-0.00754, 0.00922, -0.00187]","[1.013, 0.5488, 1.7315]","[0.1628, -0.1384, 0.1622]","[-0.2437, -0.1866, -0.2241]","[0.69, 0.27702, 1.32743]"
1442,3,3,"[328.87, 613.93, 14.32]","[2.485, -8.1716, 0.005]","[0.0, 2.015129, 3.240336]","[0.28149, -0.17981, -0.00296]","[-0.1493, 0.11444, 0.00176]","[0.2359, 0.4271, 15.2593]","[-0.2787, -0.3413, 0.3412]","[0.3221, 0.578, 1.5851]","[0.11817, 0.28687, 14.88066]"
1444,3,3,"[23.5, 11.38, 8.2]","[1.4529, -0.6339, 0.3001]","[0.0, 32.28013, 32.28984]","[-0.67019, 0.07819, 0.05132]","[-0.53348, 0.06467, 0.04203]","[0.1453, 2.2391, 3.6706]","[-0.0069, -0.2734, -0.3686]","[-0.2052, -1.743, -1.9141]","[0.02546, 1.97239, 3.37391]"
3977,3,3,"[12.65, 10.95, 9.39]","[-3.3936, 3.7142, 3.0421]","[604.5241, 186.508, 0.0]","[-0.97977, -6.25572, 5.64826]","[-5.13089, -2.62181, -3.18558]","[0.7713, 0.4552, 0.3776]","[0.572, -0.0225, 0.015]","[-0.1405, -0.1645, 0.2416]","[0.00034, 9e-05, 0.0004]"
1460,3,3,"[134.61, 52.75, 40.88]","[3.8378, -0.6931, 0.4233]","[0.0, 37.31432, 37.31983]","[-0.56309, 0.09031, 0.06663]","[0.53387, -0.06884, -0.05139]","[0.3159, 3.1658, 4.3009]","[-0.1555, -0.7842, -0.7991]","[0.4281, 2.3492, 2.8098]","[0.09025, 2.6949, 3.79081]"
1481,3,3,"[50.77, 34.71, 19.84]","[-8.437, 3.4088, 1.1808]","[92.69535, 0.0, 93.72563]","[0.99855, -2.64386, 0.33404]","[-1.00472, 3.40806, -0.36236]","[1.0427, 0.4404, 2.0715]","[-0.0038, 0.0754, -0.029]","[0.3469, 0.119, 0.5481]","[0.46651, 0.07343, 1.29532]"
