event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0084,3,2,"[30.74, 12.21, 0.54]","[3.9729, -0.5173, 0.0014]","[0.0, 135.3931, 162.4178]","[-0.10439, -0.00525, 0.00033]","[-1.42047, 0.5766, 0.01689]","[0.3354, 0.8621, 29.7985]","[0.4342, 1.3952, 9.594]","[-0.0393, 0.0754, -0.8598]","[0.05775, 0.48842, 29.05671]"
0085,3,2,"[20.09, 11.43, 0.19]","[2.6169, -1.2162, 0.0006]","[0.0, 82.40849, 110.1484]","[-0.73771, 0.30768, 0.00371]","[0.0837, 0.13493, 0.00119]","[0.3342, 0.649, 43.3274]","[-0.2459, -0.678, -2.7294]","[0.0257, -0.697, -10.0001]","[0.01699, 0.20739, 42.2128]"
0086,3,2,"[23.65, 51.79, 1.94]","[-1.1206, 9.0999, 0.0056]","[26.73954, 0.0, 37.31172]","[-0.00522, 0.13428, -0.00027]","[-0.25668, 0.40236, -0.00705]","[0.7674, 0.3761, 15.3569]","[0.9726, 0.4266, 5.149]","[-0.0226, -0.3122, -0.3323]","[0.53319, 0.17791, 14.82546]"
0087,3,2,"[10.22, 8.87, 0.07]","[2.3222, -0.9847, 0.0001]","[0.0, 29.64143, 55.61733]","[0.00776, -0.40919, -0.00102]","[-1.12292, 0.53161, 0.00179]","[0.2189, 0.4267, 125.0938]","[0.4192, 0.3181, -4.1774]","[0.0612, 1.1149, 25.5009]","[0.02873, 0.18301, 124.3048]"
0088,3,2,"[18.02, 8.88, 0.54]","[2.7559, -0.5496, 0.0013]","[0.0, 73.47755, 88.99882]","[-0.40027, 0.24011, 0.00669]","[-0.47986, 0.11616, 0.00325]","[0.2814, 0.859, 31.7371]","[0.0891, -0.7066, -10.8674]","[-0.3816, -1.1576, -7.2393]","[0.03548, 0.5152, 31.0332]"
0089,3,2,"[22.51, 11.74, 0.86]","[3.1443, -2.1545, 0.0047]","[0.0, 276.6781, 321.0943]","[2.18065, -0.48717, -0.01566]","[-0.02004, 0.58223, 0.00545]","[0.4337, 0.9277, 16.0578]","[-0.0512, 0.2919, -2.0099]","[-0.0003, 0.6198, 2.9307]","[0.00596, 0.1195, 14.21092]"
0090,3,2,"[13.77, 10.53, 0.02]","[1.5506, -0.8624, 0.0]","[0.0, 110.5946, 158.9431]","[-0.87929, 0.38299, 0.00085]","[-0.72862, 0.15911, 0.00044]","[0.1927, 0.4565, 360.4444]","[-0.0346, -0.9036, -61.6091]","[-0.0753, -0.799, -29.9353]","[0.00582, 0.12354, 359.195]"
0091,3,2,"[9.84, 14.97, 0.04]","[-1.6439, 3.757, 0.0]","[7.876541, 0.0, 23.75103]","[0.09785, -0.38516, 0.00018]","[-0.42456, 0.40202, -0.00055]","[0.37, 0.2061, 179.9007]","[0.8806, -0.02, 54.3573]","[0.4794, 0.6031, 14.209]","[0.20018, 0.05473, 179.285]"
0092,3,2,"[15.37, 8.94, 1.45]","[1.722, -0.2481, 0.0086]","[0.0, 74.27195, 76.04003]","[0.7653, -0.14079, -0.02068]","[0.18768, -0.05528, -0.00776]","[0.1825, 1.3206, 12.4936]","[-0.23, -1.4751, -2.8405]","[-0.1861, -1.399, -2.6823]","[0.02296, 1.04456, 12.07973]"
0093,3,2,"[15.63, 14.32, 0.03]","[2.9187, -2.5842, 0.0]","[0.0, 4.998032, 16.85952]","[0.10668, -0.0505, -5e-05]","[-0.12427, 0.11482, 8e-05]","[0.1567, 0.2289, 302.1133]","[0.0998, 0.6844, 21.062]","[0.5988, 0.7163, 30.6875]","[0.05172, 0.11056, 301.7402]"
0094,3,2,"[9.45, 16.99, 0.15]","[-1.2648, 3.2496, 0.0002]","[67.16577, 0.0, 102.5334]","[-0.59652, 0.91731, -0.00412]","[-0.17215, 0.70794, -0.00117]","[0.6269, 0.3484, 73.8447]","[-0.7659, -0.0677, -26.6988]","[-0.5858, -0.3351, -3.2393]","[0.21067, 0.02301, 72.67501]"
0095,3,2,"[13.48, 18.91, 2.29]","[-0.7948, 2.4931, 0.0183]","[536.3078, 0.0, 546.787]","[-0.25594, 2.88125, -0.03967]","[-0.47892, 1.55826, -0.05441]","[1.3804, 0.3659, 9.4213]","[0.806, 0.0113, 1.9234]","[-0.8679, -0.0296, -3.5542]","[0.48846, 0.00387, 7.97248]"
0096,3,2,"[23.67, 11.45, 0.6]","[3.6081, -1.7945, 0.0021]","[0.0, 43.08462, 59.88921]","[-1.3271, 0.22432, 0.00602]","[-0.95645, 0.83209, 0.01071]","[0.3896, 0.7275, 23.4838]","[-0.047, 0.7141, 2.9818]","[-0.3052, -0.3488, -3.6545]","[0.03372, 0.17525, 21.84157]"
