event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0047,3,1,"[10.04, 5.94, 0.03]","[3.147, -1.8065, 0.0001]","[0.0, 570.8377, 661.5466]","[-3.05715, 1.04995, 0.00614]","[-1.86195, 0.07811, 0.00147]","[0.4144, 0.9521, 96.6867]","[-0.0957, -0.7454, -13.9352]","[-0.1266, -0.015, 0.6443]","[0.00123, 0.04724, 93.61861]"
0143,3,1,"[14.3, 1.59, 0.17]","[2.2632, -0.6274, 0.0089]","[0.0, 12.60414, 13.55355]","[0.37532, -0.07198, -0.00602]","[-0.20149, 0.10831, 0.00765]","[0.26, 0.8942, 11.886]","[-0.0616, 0.4857, 1.356]","[0.3192, 1.1701, 2.0105]","[0.029, 0.49417, 11.11261]"
0144,3,1,"[9.58, 2.39, 0.02]","[2.9788, -0.4706, 0.0]","[0.0, 141.1101, 181.0405]","[-0.601, 0.23157, 0.00072]","[-1.03267, 0.29595, 0.00111]","[0.3244, 0.7394, 284.2451]","[0.1308, 0.2931, 26.8049]","[-0.3219, -1.4516, -22.2174]","[0.00415, 0.10463, 281.5785]"
0003,3,2,"[8.27, 17.05, 0.55]","[2.1198, -3.8781, 0.0062]","[0.0, 10.25088, 12.0856]","[-0.34837, 0.15447, 0.00509]","[-0.10203, 0.0105, 0.00114]","[0.2869, 0.6357, 13.9117]","[-0.1518, -0.6222, -2.0702]","[-0.1169, -0.0587, -0.535]","[0.0248, 0.20069, 12.76488]"
0048,4,2,"[3.28, 19.99, 10.71, 0.06]","[-1.2831, 17.6348, -16.0415, 0.0002]","[354.4327, 271.9179, 272.0991, 409.1575]","[0.74337, -0.45545, -0.66672, 0.00357]","[0.09882, 1.22866, 1.02594, 0.00211]","[0.9656, 0.5099, 0.532, 73.8198]","[-0.8826, 0.0835, -0.0567, -9.3577]","[0.0405, 0.4201, 0.5274, -17.7735]","[0.03717, 0.00558, 0.00663, 68.81925]"
0145,5,1,"[8.68, 3.77, 3.66, 3.41, 0.01]","[1.5989, -2.288, -2.0654, 4.5083, 0.0]","[0.0, 33.51497, 33.61909, 32.55659, 81.23689]","[0.22006, -0.29084, 0.11912, -0.1391, -5e-05]","[-0.49083, 0.09714, 0.28694, 0.30704, 0.00011]","[0.1937, 0.3095, 0.3666, 0.2739, 692.0118]","[0.0772, -0.8563, 0.5202, 0.3435, 13.8082]","[0.1369, 0.4248, -0.784, 0.4329, -7.8795]","[0.00774, 0.04928, 0.05498, 0.02965, 690.664]"
0004,3,2,"[14.48, 8.34, 0.07]","[1.6925, -0.3182, 0.0]","[0.0, 244.751, 287.2331]","[-1.84435, 0.41167, 0.00309]","[0.05163, -0.11928, -0.0012]","[0.2195, 0.5379, 157.6474]","[-0.1298, -1.6081, 28.5356]","[0.0384, 0.8778, 24.0394]","[0.00196, 0.13848, 156.6453]"
0146,3,1,"[8.44, 0.2, 3.76]","[1.7192, 0.0007, -0.1922]","[0.0, 136.8369, 130.1734]","[-0.0717, -0.00139, -0.02884]","[-1.28002, 0.01003, 0.21364]","[0.2139, 38.7425, 1.0412]","[0.1877, 4.8937, 2.2131]","[0.0332, 3.7419, 0.5552]","[0.00452, 37.62682, 0.51366]"
0005,3,2,"[15.03, 8.44, 4.41]","[1.8013, -0.3015, 0.0824]","[0.0, 13.4116, 13.43656]","[-0.33576, 0.05391, 0.02579]","[0.30029, -0.0444, -0.02116]","[0.2248, 3.04, 6.7452]","[-0.0003, -0.4802, -0.9285]","[0.2139, 2.6921, 4.4734]","[0.07281, 2.75027, 6.39997]"
0006,3,2,"[20.28, 8.23, 0.06]","[1.7304, -0.3091, 0.0001]","[0.0, 105.1618, 138.4346]","[0.66878, -0.24878, -0.00212]","[-0.10282, -0.04405, -0.00042]","[0.173, 0.5952, 143.0727]","[-0.3201, -1.768, -35.4072]","[0.0591, -0.5226, -32.9478]","[0.01835, 0.38426, 142.5891]"
0147,2,1,"[10.86, 5.52]","[2.0782, -1.3035]","[0.0, 221.9969]","[-0.29111, -0.54676]","[-1.80712, 0.68043]","[0.2722, 0.8364]","[0.2019, 0.0868]","[-0.0879, 0.8868]","[0.00104, 0.01095]"
0050,3,1,"[10.9, 2.15, 0.08]","[3.0483, -0.8491, 0.0002]","[0.0, 70.19897, 104.3771]","[1.15592, 0.28257, 0.00145]","[-1.38161, 0.78991, 0.00409]","[0.3736, 0.7514, 71.3479]","[0.1483, 0.9329, -3.2242]","[0.2058, -0.6077, -20.1867]","[0.00869, 0.11615, 69.59875]"
0148,3,1,"[20.98, 7.32, 0.18]","[1.763, -0.4377, 0.0015]","[0.0, 35.65444, 42.55975]","[-0.30805, 0.13473, 0.00454]","[-0.09632, -0.00855, -0.00011]","[0.1478, 0.7932, 29.0434]","[-0.3231, -1.5221, -10.0613]","[-0.2339, 0.1027, 3.2608]","[0.0629, 0.6802, 28.83615]"
0149,3,1,"[11.52, 3.22, 1.22]","[1.7668, -0.5216, 0.0349]","[0.0, 41.35445, 42.27215]","[-1.20112, 0.27955, 0.05579]","[0.04564, 0.12837, 0.02266]","[0.222, 1.5042, 7.5079]","[-0.1973, -0.9826, -2.1257]","[0.0165, -1.0982, -3.0363]","[0.04102, 1.19712, 7.04907]"
0150,3,1,"[11.66, 3.64, 0.14]","[1.6688, -0.292, 0.003]","[0.0, 66.71616, 70.15362]","[0.91374, -0.20576, -0.01718]","[-0.78412, 0.18414, 0.01409]","[0.1959, 1.1507, 20.8395]","[0.0225, -0.0237, -2.5564]","[0.2164, 1.8565, 7.308]","[0.025, 0.8346, 20.26623]"
0151,3,1,"[14.12, 6.09, 3.81]","[1.4632, -0.2178, 0.0867]","[0.0, 30.52242, 30.53537]","[0.48387, -0.04895, -0.02951]","[0.11235, -0.01044, -0.006]","[0.1471, 3.5798, 6.6006]","[-0.1442, -2.9663, -4.0902]","[-0.1521, -1.5643, -1.7616]","[0.02596, 3.2939, 6.27729]"
0138,3,2,"[23.68, 11.38, 0.28]","[1.592, -0.295, 0.0001]","[0.0, 61.76552, 74.57361]","[-1.15885, 0.3605, 0.00442]","[-0.22541, 0.05116, 0.00051]","[0.154, 0.6498, 112.3697]","[-0.2642, -1.7744, -27.8665]","[-0.133, -0.6035, 0.1128]","[0.01524, 0.36206, 111.4381]"
0152,3,1,"[10.77, 5.98, 0.49]","[1.9653, -0.4224, 0.0027]","[0.0, 398.0316, 404.0365]","[2.14697, -0.1838, -0.01582]","[3.24971, -0.39946, -0.03018]","[0.2797, 1.5497, 20.8299]","[0.0758, 1.1363, 2.8441]","[-0.0657, -1.1739, -4.4247]","[0.00081, 0.29187, 18.13148]"
0007,3,2,"[20.46, 9.32, 0.15]","[2.1755, -0.4456, 0.0001]","[0.0, 39.7061, 56.58848]","[0.62198, -0.29045, -0.00248]","[-0.13544, 0.06369, 0.00058]","[0.169, 0.5144, 100.0885]","[-0.4418, -1.4428, -23.0219]","[0.1893, 0.6311, 13.2585]","[0.05056, 0.35913, 99.69868]"
0051,3,1,"[14.43, 0.81, 0.02]","[3.085, -0.0047, 0.0]","[0.0, 1310.257, 1324.496]","[-1.8926, 0.07023, 0.00303]","[3.07532, -0.09088, -0.00401]","[0.3152, 6.0672, 339.5323]","[0.0617, 3.6321, 39.8989]","[0.3754, 14.9449, 113.911]","[0.00026, 3.82114, 335.2467]"
0153,3,1,"[9.08, 3.64, 0.34]","[1.9814, -0.2546, 0.0013]","[0.0, 75.49495, 82.97237]","[-0.34565, 0.10082, 0.00488]","[-0.08595, 0.02141, 0.00097]","[0.1907, 0.9601, 30.3371]","[-0.3301, -1.7753, -8.7377]","[-0.2031, -0.882, -2.4365]","[0.03603, 0.72759, 29.91329]"
0008,3,2,"[14.42, 16.76, 5.78]","[-3.5416, 2.542, 0.5437]","[0.443978, 0.0, 0.450464]","[-0.01244, 0.03664, -0.004]","[-0.00031, 0.00239, -0.00011]","[1.0304, 0.307, 2.4873]","[-0.5266, -0.2698, -0.6067]","[-0.0775, -0.1184, 0.0676]","[0.87174, 0.18117, 2.29414]"
0154,3,1,"[8.61, 4.19, 0.9]","[2.4934, -0.3076, 0.0072]","[0.0, 85.4985, 88.27708]","[1.35355, -0.27772, -0.03217]","[-0.23973, 0.09144, 0.01056]","[0.2797, 1.3102, 13.5932]","[-0.3242, -1.5139, -3.1802]","[0.1124, 1.0271, 3.1008]","[0.01941, 0.78449, 12.69181]"
0155,3,1,"[22.16, 2.42, 2.04]","[1.4334, -0.4472, 0.0758]","[0.0, 22.4649, 22.5922]","[-0.01713, -0.01518, -0.00468]","[-0.22323, 0.03859, 0.01353]","[0.147, 1.8093, 5.5332]","[0.1723, 1.2194, 1.821]","[0.0155, 1.185, 2.0086]","[0.03966, 1.60202, 5.27167]"
0156,3,1,"[9.32, 3.62, 0.21]","[1.92, -0.2475, 0.0008]","[0.0, 51.95504, 55.59427]","[-1.23097, 0.267, 0.01144]","[-0.0481, 0.01677, 1e-05]","[0.219, 1.044, 38.3575]","[-0.2881, -1.9656, -9.3864]","[-0.0786, -0.4238, 2.7644]","[0.00955, 0.49116, 36.97635]"
0055,5,1,"[1.35, 7.37, 11.96, 2.69, 0.07]","[-0.7119, 3.6033, 7.9906, -6.7474, 0.0009]","[539.6975, 0.0, 232.3501, 242.4535, 619.8044]","[0.42226, -4.86068, 2.6501, 0.8076, 0.00944]","[-1.17542, 0.67097, 2.53306, 2.98325, -0.01723]","[1.0631, 0.4597, 0.5658, 0.6767, 33.8498]","[0.9492, -0.0097, 0.1723, 0.496, 3.7123]","[0.7125, 0.1196, -0.1836, -0.082, 3.073]","[0.15018, 0.00479, 0.01678, 0.02065, 31.8638]"
0009,3,2,"[27.54, 18.24, 3.44]","[3.4597, -0.8683, 0.1109]","[0.0, 27.05689, 27.44425]","[-0.38281, 0.14592, 0.03826]","[-0.85165, 0.19893, 0.05406]","[0.3557, 1.4179, 4.5158]","[0.2379, 0.3514, 0.4753]","[-0.2636, -1.0967, -1.7654]","[0.06892, 0.90316, 3.78508]"
0057,3,1,"[33.07, 0.05, 2.09]","[3.1122, 0.0006, -0.02]","[0.0, 493.2624, 490.5724]","[-1.89871, 0.02459, 0.14255]","[2.07782, -0.01155, -0.07271]","[0.3447, 51.5903, 6.0605]","[0.0454, -21.8545, -4.5096]","[0.3256, 23.2166, 7.4376]","[0.0015, 48.57909, 4.07174]"
0157,3,1,"[18.9, 2.22, 0.21]","[2.7023, -1.0161, 0.0004]","[0.0, 35.39095, 50.62297]","[-0.59384, 0.22855, 0.00245]","[-0.36124, 0.2677, 0.00248]","[0.2837, 0.6049, 54.596]","[-0.1559, 0.1786, 2.9551]","[-0.3445, -1.0528, -13.1685]","[0.03769, 0.24433, 53.44372]"
0010,3,2,"[11.92, 9.13, 0.85]","[2.7171, -0.3031, 0.0128]","[0.0, 86.17051, 88.67345]","[0.84309, -0.22678, -0.03543]","[0.44084, -0.06115, -0.009]","[0.2766, 1.6149, 11.4665]","[-0.2217, -1.5761, -5.1774]","[-0.3257, -1.0924, -2.143]","[0.04713, 1.20379, 10.8008]"
0059,3,2,"[9.73, 9.89, 0.81]","[2.5816, -4.1309, 0.0233]","[0.0, 13.74841, 16.58783]","[0.16143, 0.05488, -0.00146]","[-0.39911, 0.21628, 0.00805]","[0.321, 0.7352, 7.6158]","[0.2129, 0.4573, 0.8812]","[0.1684, -0.3211, 0.0489]","[0.00435, 0.02762, 3.69415]"
0158,3,1,"[7.99, 11.61, 1.06]","[4.4727, -2.2224, 0.0127]","[0.0, 948.7211, 1006.435]","[3.50224, -0.21724, -0.02556]","[-5.40842, 1.74328, 0.09413]","[0.4953, 1.024, 10.1906]","[0.1093, 0.6637, 2.2302]","[0.1386, 0.0999, 0.8399]","[0.00453, 0.13425, 8.43086]"
0159,3,1,"[10.33, 5.28, 0.02]","[2.1187, -0.2356, 0.0]","[0.0, 71.96691, 112.3508]","[0.16615, -0.04202, -0.00023]","[0.93405, -0.39073, -0.00091]","[0.1438, 0.4365, 611.494]","[0.5024, 2.1273, 167.8142]","[-0.0936, -0.191, -174.3654]","[0.02483, 0.25629, 610.8843]"
0060,3,1,"[21.49, 2.82, 0.09]","[3.493, -0.2604, 0.0006]","[0.0, 48.50122, 56.31123]","[-0.69876, 0.2409, 0.00699]","[-0.12669, 0.02615, 0.00081]","[0.2779, 1.0026, 46.38]","[-0.4491, -1.9098, -16.3538]","[-0.1829, -0.44, -3.1688]","[0.04528, 0.64439, 45.61268]"
0011,3,2,"[11.66, 9.91, 2.58]","[-1.0743, 3.3357, 0.0656]","[22.32864, 0.0, 23.1538]","[-0.16653, 0.55818, -0.02843]","[-0.11747, 0.27573, -0.01985]","[1.0527, 0.3193, 5.1674]","[-0.385, -0.2597, -0.2387]","[-0.8862, -0.3102, -1.4377]","[0.6782, 0.07318, 4.58645]"
0012,3,2,"[9.0, 14.81, 0.03]","[-0.5656, 2.1449, 0.0001]","[29.84464, 0.0, 43.01078]","[-0.42758, 0.90914, -0.00328]","[-0.0363, -0.01328, -0.00012]","[0.4602, 0.1744, 94.3173]","[-1.4058, -0.4637, -15.9995]","[-0.2878, -0.0172, 0.7224]","[0.25841, 0.03695, 93.68264]"
0160,3,1,"[9.22, 3.65, 0.05]","[1.5612, -0.2873, 0.0001]","[0.0, 69.2928, 87.02654]","[-0.72154, 0.19828, 0.00198]","[0.53383, -0.2063, -0.00181]","[0.1659, 0.581, 141.531]","[0.0126, 0.2079, -6.6982]","[0.2346, 1.9007, 34.2148]","[0.01774, 0.36658, 141.0197]"
0161,3,1,"[10.9, 1.69, 0.15]","[2.4078, -0.3057, 0.0004]","[0.0, 107.3393, 121.0739]","[-0.64888, 0.21104, 0.00459]","[0.81152, -0.17206, -0.00463]","[0.2983, 0.8715, 51.8922]","[-0.0088, -0.5287, 3.4179]","[0.2774, 1.7343, 9.4125]","[0.01185, 0.35526, 50.76341]"
0162,3,1,"[2.66, 9.91, 0.03]","[-0.3495, 1.9914, 0.0]","[143.8485, 0.0, 206.2977]","[-0.39481, 0.92229, -0.00114]","[-0.09982, 0.64413, -0.00039]","[0.5492, 0.2396, 348.8764]","[-1.5813, -0.1667, -56.0402]","[-0.751, -0.2198, -33.9063]","[0.18923, 0.01037, 347.8351]"
0163,3,1,"[4.75, 8.29, 1.12]","[-0.4763, 2.1379, 0.0223]","[25.21919, 0.0, 25.75075]","[-0.00698, -0.02067, -0.00138]","[-0.10633, 0.48001, -0.01884]","[1.4437, 0.2732, 8.7674]","[1.5112, 0.2418, 3.8315]","[-0.1136, 0.045, -0.9112]","[0.94521, 0.03214, 7.95686]"
0164,3,1,"[11.04, 1.33, 0.17]","[2.2521, -0.2379, 0.0043]","[0.0, 55.26663, 58.25657]","[-1.5888, 0.43363, 0.04374]","[-0.46374, 0.15648, 0.01526]","[0.2507, 1.7349, 20.3688]","[-0.2491, -1.6124, -9.4768]","[-0.2354, -1.4644, -7.1196]","[0.08952, 1.43874, 19.80956]"
0165,3,1,"[8.77, 4.57, 0.18]","[1.5741, -0.3681, 0.0005]","[0.0, 245.2974, 253.1385]","[0.51055, 0.00905, 0.00017]","[2.21932, -0.32626, -0.01267]","[0.1926, 1.4174, 47.2369]","[0.0889, 1.6868, 14.5974]","[0.093, 0.213, 0.7162]","[0.00116, 0.24855, 42.90181]"
0166,3,1,"[15.13, 1.69, 5.07]","[1.5673, 0.0227, -0.2044]","[0.0, 10.11873, 10.05171]","[-0.08773, 0.00401, 0.01377]","[-0.17718, 0.0076, 0.02623]","[0.1739, 9.0778, 2.1481]","[0.1202, 2.5784, 1.4307]","[-0.1732, -3.8227, -2.0406]","[0.03092, 8.76681, 1.90376]"
0167,3,1,"[15.59, 4.43, 0.01]","[1.5354, -0.5661, 0.0]","[0.0, 82.08337, 137.2285]","[0.43778, -0.15204, -0.00021]","[-0.46149, 0.21728, 0.00022]","[0.1567, 0.3289, 813.4776]","[0.0706, 0.6411, -58.5474]","[0.2343, 1.3438, 174.5658]","[0.01085, 0.11713, 812.7308]"
0168,3,1,"[9.74, 3.14, 0.01]","[1.5742, -0.4686, 0.0]","[0.0, 112.3487, 158.9505]","[-0.77285, 0.22513, 0.00026]","[0.25836, -0.07099, -0.0001]","[0.2015, 0.4358, 1003.434]","[-0.0478, -1.3183, -46.3785]","[0.01, 0.8452, 147.4259]","[0.00285, 0.10119, 1002.331]"
0139,3,2,"[13.42, 10.46, 0.47]","[-2.489, 2.5816, 0.0207]","[13.48174, 0.0, 15.80479]","[-0.08296, 0.7931, -0.01114]","[-0.55059, 0.9235, -0.02448]","[0.7576, 0.3394, 8.0542]","[0.6646, 0.0551, 1.1046]","[-0.137, -0.2145, -0.5727]","[0.26499, 0.04227, 6.81374]"
0169,3,1,"[13.51, 2.93, 0.24]","[2.8399, -0.8256, 0.0006]","[0.0, 44.77391, 63.28663]","[0.52043, -0.29818, -0.00395]","[-0.54991, 0.25886, 0.00351]","[0.2413, 0.5737, 43.6618]","[0.0148, -0.162, -2.1014]","[0.4725, 1.1691, 10.6763]","[0.06785, 0.33688, 42.97152]"
0170,3,1,"[9.27, 4.28, 0.23]","[1.6637, -0.5783, 0.0011]","[0.0, 45.07753, 52.9888]","[0.22987, -0.13167, -0.00324]","[0.6951, -0.22634, -0.00636]","[0.1681, 0.5842, 31.9167]","[0.2129, 0.6693, 1.7117]","[-0.2135, -1.2059, -4.031]","[0.0285, 0.3757, 31.4675]"
0066,3,2,"[17.79, 14.35, 0.01]","[4.0317, -1.0493, 0.0]","[0.0, 65.58843, 105.0458]","[0.6462, -0.33933, -0.00039]","[-0.98675, 0.46756, 0.00063]","[0.3555, 0.6946, 424.8278]","[0.1495, 0.2805, 59.8575]","[0.3807, 0.9837, 64.3479]","[0.00617, 0.04626, 419.1209]"
0067,3,1,"[15.47, 6.25, 1.03]","[3.5742, -0.3454, 0.0304]","[0.0, 34.43354, 35.14465]","[0.65002, -0.17562, -0.0383]","[-0.16351, 0.02088, 0.00403]","[0.2375, 1.5867, 7.6748]","[-0.4565, -1.7068, -3.3946]","[0.3053, 0.5708, 0.3603]","[0.09404, 1.38937, 7.41492]"
0068,3,2,"[9.76, 11.14, 0.31]","[5.6136, -2.2093, 0.003]","[0.0, 195.9213, 275.5232]","[-0.39433, 0.97975, 0.0086]","[-2.07994, 0.78678, 0.01056]","[0.4619, 0.8944, 20.0777]","[0.3171, -0.2266, 2.8664]","[-0.1042, -0.6422, -4.3087]","[0.00912, 0.0162, 14.41126]"
0013,3,2,"[19.72, 18.95, 1.31]","[-0.6115, 2.27, 0.0029]","[29.57509, 0.0, 34.46961]","[0.1688, -0.41781, 0.00667]","[-0.05255, 0.13916, -0.00242]","[0.6827, 0.1987, 20.1835]","[-1.1362, -0.3787, -2.3686]","[0.6671, 0.2413, 3.395]","[0.47431, 0.05766, 19.7336]"
0072,3,1,"[14.8, 0.13, 3.43]","[3.8432, 0.0003, -0.1941]","[0.0, 230.3206, 211.3548]","[-0.89389, 0.00094, 0.04947]","[-0.59211, 0.00541, 0.20734]","[0.4043, 66.543, 1.3274]","[0.08, 23.1544, 1.9453]","[-0.297, 1.4119, -1.2144]","[0.00289, 64.38865, 0.41847]"
0073,3,1,"[8.92, 1.58, 0.15]","[3.131, -0.2567, 0.0158]","[0.0, 51.61325, 51.95228]","[0.30661, -0.04823, -0.011]","[0.34195, -0.02341, -0.00634]","[0.4138, 2.4476, 12.1171]","[-0.1012, -1.8268, -3.8903]","[-0.1185, -1.6289, -6.7097]","[0.01043, 1.36371, 10.49598]"
0171,3,1,"[16.56, 3.91, 0.14]","[1.5138, -0.2442, 0.0005]","[0.0, 46.60517, 52.67902]","[0.02403, -0.00509, -0.0003]","[0.52588, -0.1482, -0.00421]","[0.1187, 0.6424, 48.5459]","[0.3405, 2.0549, 6.1527]","[0.0124, -0.027, -3.5297]","[0.01893, 0.48477, 48.22184]"
0014,3,2,"[16.85, 11.14, 2.79]","[1.7941, -0.3206, 0.0587]","[0.0, 67.58467, 67.85376]","[0.15047, -0.0325, -0.01258]","[-1.2966, 0.20733, 0.07768]","[0.2004, 2.0814, 6.2189]","[0.2837, 1.992, 3.0026]","[0.0395, 0.5663, 1.0896]","[0.04122, 1.79819, 5.86851]"
0172,3,1,"[8.43, 5.98, 2.28]","[2.2086, -0.7787, 0.2391]","[0.0, 471.4114, 471.6563]","[-3.88203, 0.39537, 0.2191]","[0.04509, 0.01084, -0.00609]","[0.2949, 2.0867, 4.0453]","[-0.1746, -1.4946, -2.2555]","[-0.118, -0.4806, -0.0696]","[0.0057, 1.10203, 2.86138]"
0075,3,1,"[8.6, 3.51, 0.09]","[3.1629, -0.4303, 0.0003]","[0.0, 83.42983, 99.6976]","[-0.33161, 0.2184, 0.00386]","[-1.09596, 0.32616, 0.00588]","[0.3396, 0.9042, 59.9245]","[0.271, 0.6206, 4.4798]","[-0.2158, -1.3958, -19.9187]","[0.01875, 0.37838, 58.6498]"
0076,3,1,"[1.89, 20.9, 0.07]","[-0.5544, 10.6878, 0.0]","[92.98415, 0.0, 126.4719]","[0.14496, -0.26235, 0.00046]","[-0.32773, 0.88672, -0.00161]","[0.8578, 0.4722, 160.0485]","[0.8286, 0.3363, 37.5441]","[1.0664, 0.2682, -0.4174]","[0.1147, 0.00942, 157.6676]"
0173,3,1,"[25.31, 1.57, 2.1]","[1.3088, -0.1599, 0.0091]","[0.0, 34.41535, 34.90175]","[0.10139, -0.01834, -0.00358]","[0.53645, -0.08865, -0.01759]","[0.0893, 1.7716, 12.7552]","[0.2327, 2.3943, 4.8872]","[-0.106, -1.0575, -2.0529]","[0.02912, 1.66839, 12.61297]"
0174,3,1,"[19.53, 6.08, 0.13]","[1.8228, -0.3496, 0.0006]","[0.0, 19.25905, 22.5165]","[-0.44604, 0.13034, 0.00331]","[0.04226, -0.08848, -0.00261]","[0.1601, 0.6634, 45.4914]","[-0.378, -0.9921, 7.173]","[0.1178, 1.4103, 17.0295]","[0.01453, 0.43807, 44.98827]"
0015,3,2,"[12.92, 8.96, 0.33]","[-2.1585, 1.8881, 0.0007]","[107.8063, 0.0, 130.9185]","[0.38482, -0.88643, 0.00609]","[-0.6286, 1.781, -0.01008]","[0.5899, 0.2636, 39.7952]","[0.3914, 0.0865, 0.81]","[0.6916, 0.0723, 7.7684]","[0.18239, 0.01306, 38.70101]"
0016,3,2,"[10.17, 24.49, 0.13]","[-0.6405, 2.7943, 0.0001]","[37.77763, 0.0, 56.13491]","[0.14032, -0.3615, 0.0008]","[-0.34533, 0.66378, -0.00233]","[0.5511, 0.2442, 109.0834]","[0.8512, 0.2047, 32.1246]","[1.0189, 0.4141, 9.8963]","[0.25161, 0.03471, 108.125]"
0078,3,1,"[11.5, 3.45, 0.23]","[3.1684, -0.1606, 0.0019]","[0.0, 461.1867, 473.6274]","[-0.4945, 0.10882, 0.00876]","[2.59444, -0.37638, -0.03457]","[0.3724, 1.8298, 26.7948]","[0.2525, 2.1555, 10.1901]","[0.1202, 1.5061, 5.1448]","[0.00832, 0.98299, 25.32301]"
0080,3,1,"[1.38, 8.03, 0.04]","[-0.5097, 3.2823, 0.0011]","[51.31647, 0.0, 59.71013]","[-0.21876, 0.79424, -0.00598]","[-0.17444, 0.01885, -0.00458]","[1.0262, 0.3631, 33.7658]","[-0.3822, -0.3024, 0.2226]","[-1.3478, -0.0975, -12.735]","[0.38819, 0.01374, 32.24512]"
0175,3,1,"[19.67, 4.78, 0.3]","[1.6996, -0.3762, 0.0009]","[0.0, 100.2107, 111.3329]","[-0.75838, 0.13934, 0.00521]","[0.59505, -0.22925, -0.00809]","[0.2057, 0.8216, 35.0521]","[0.0169, 0.6958, 7.2892]","[0.2057, 1.4853, 7.1817]","[0.01574, 0.52045, 34.45527]"
0176,3,1,"[13.59, 5.28, 2.08]","[2.1777, -0.2965, 0.0516]","[0.0, 112.2246, 112.7103]","[-0.81479, 0.14836, 0.05327]","[0.60869, -0.06219, -0.02345]","[0.269, 2.2753, 6.804]","[-0.1501, -1.6306, -2.6363]","[0.2293, 1.5297, 2.7117]","[0.04069, 1.87665, 6.31397]"
