event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
2165,3,2,"[11.66, 8.66, 4.65]","[2.6582, -5.0357, 0.6924]","[0.0, 11.7663, 11.91353]","[0.01392, -0.03649, -0.00619]","[-0.27724, 0.07994, 0.0248]","[0.3396, 1.0597, 2.3413]","[0.2445, 0.2352, 0.3817]","[0.0091, 0.3832, 0.4572]","[0.00118, 0.0169, 0.22777]"
2166,5,5,"[16.0, 16.93, 25.89, 23.5, 9.22]","[-1.3758, 4.3387, 2.103, -3.0067, 0.511]","[3.253993, 1.72941, 0.0, 1.875633, 3.270677]","[-0.00508, 0.43236, -0.52728, 0.20717, 0.00251]","[-0.17859, 0.11335, 0.37079, 0.3841, -0.07097]","[2.0167, 0.3948, 0.2897, 0.7313, 3.3737]","[1.3077, -0.2825, -0.1201, 0.2806, 1.9076]","[-0.2245, -0.2367, 0.121, -0.571, -0.1964]","[1.70717, 0.1887, 0.1049, 0.50102, 2.99291]"
2169,3,2,"[34.88, 57.29, 4.45]","[-2.5502, 6.2579, 0.0381]","[14.08083, 0.0, 15.96671]","[0.24726, -0.51477, 0.01762]","[-0.09489, 0.25635, -0.00529]","[0.8807, 0.4869, 6.4419]","[-0.3842, -0.1526, -1.7941]","[0.5087, 0.2831, 0.3915]","[0.25542, 0.04507, 5.12487]"
4617,3,2,"[20.43, 55.55, 0.42]","[-1.1212, 2.5003, 0.0004]","[113.1761, 0.0, 124.2319]","[0.29602, -1.04946, 0.00512]","[-0.04832, 0.30868, -0.00125]","[1.0664, 0.3421, 51.2718]","[-0.9104, -0.1492, -13.8919]","[0.2598, 0.103, 7.6153]","[0.10437, 0.00301, 47.4071]"
2171,3,2,"[35.03, 20.45, 0.12]","[4.1635, -0.3874, 0.0]","[0.0, 53.17877, 66.8513]","[0.69842, -0.23438, -0.00167]","[0.12155, -0.04949, -0.00036]","[0.361, 0.9053, 149.4037]","[-0.3784, -1.4707, -33.4078]","[-0.1578, -0.6535, -16.0406]","[0.01027, 0.20099, 146.746]"
2172,2,2,"[58.73, 20.16]","[6.5309, -2.0254]","[0.0, 194.07]","[-0.94118, 0.75739]","[-1.09064, 0.27218]","[0.3886, 0.7246]","[-0.041, -0.5657]","[-0.468, -0.4995]","[0.00128, 0.0204]"
2180,3,2,"[13.81, 30.43, 0.83]","[-2.8463, 6.0795, 0.011]","[331.9798, 0.0, 361.7022]","[-0.88971, 2.70408, -0.03625]","[0.45058, 0.47052, 0.01044]","[1.0799, 0.5277, 11.521]","[-0.2695, -0.242, -4.0101]","[0.5339, 0.0002, 2.0276]","[0.03443, 0.00352, 8.37058]"
2187,5,3,"[8.88, 9.05, 7.23, 10.17, 0.26]","[3.5911, -3.9855, -1.266, 3.9826, 0.0007]","[0.0, 9.902419, 41.16883, 4.146901, 65.21208]","[0.06104, -1.09122, 0.69675, -1.07424, 0.00409]","[-1.29191, -0.41946, 0.37058, 0.71957, 0.00254]","[0.3606, 0.6207, 0.8824, 0.401, 41.9302]","[0.3601, -0.4341, -0.48, -0.1433, -6.9432]","[-0.0263, -0.4542, -0.7572, 0.2953, -10.6849]","[0.01167, 0.0321, 0.08778, 0.01298, 37.3115]"
2189,3,2,"[11.89, 12.12, 0.42]","[4.2308, -2.5009, 0.0034]","[0.0, 11.57845, 15.03754]","[0.51538, -0.27635, -0.00528]","[-0.18532, 0.01179, 0.00073]","[0.4472, 0.7904, 19.0561]","[-0.2323, -0.6637, -5.3145]","[0.1234, -0.0569, 1.8579]","[0.02185, 0.11773, 16.1688]"
4618,3,2,"[37.86, 60.25, 6.52]","[-2.9164, 2.8765, 0.0125]","[204.322, 0.0, 232.5416]","[-0.35605, -0.10675, -0.00333]","[-0.35361, 1.27729, -0.01519]","[0.8826, 0.3837, 10.0459]","[-0.1205, 0.1707, 1.3468]","[-0.5849, -0.0553, -0.4234]","[0.03895, 0.00395, 7.22737]"
2197,3,2,"[21.66, 29.52, 0.05]","[2.4125, -5.5125, 0.0]","[0.0, 30.94988, 66.31828]","[-0.68571, 0.74924, 0.0003]","[0.93559, -0.16038, -0.0003]","[0.2884, 0.5642, 444.1595]","[0.171, -0.5698, -76.9428]","[0.2501, 0.2159, 80.2859]","[0.0051, 0.03701, 439.1076]"
2200,3,2,"[35.66, 13.6, 0.2]","[6.1724, -2.2246, 0.0001]","[0.0, 57.396, 105.4994]","[1.13976, -0.29149, -0.00047]","[-0.31236, 0.60584, 0.00137]","[0.4774, 0.6132, 85.4153]","[-0.1701, 0.5072, 9.4082]","[0.2867, 0.5847, -14.5638]","[0.00421, 0.01919, 80.00554]"
4619,3,2,"[20.36, 10.32, 2.75]","[-1.8482, 2.0081, 0.0752]","[183.9511, 0.0, 186.8203]","[0.36114, -1.49442, 0.06356]","[-0.00484, 0.12148, -0.00156]","[1.1456, 0.2623, 5.1264]","[-0.7498, -0.2145, -1.9305]","[0.003, 0.0122, 0.0769]","[0.10755, 0.00273, 2.32772]"
2208,5,4,"[22.78, 17.69, 21.14, 24.01, 1.49]","[7.2675, -1.7211, 5.4487, -9.6513, 0.036]","[0.020021, 0.480043, 0.0, 0.042375, 0.61228]","[0.17134, -0.12325, 0.0887, 0.20061, -0.00601]","[-0.1437, -0.01898, 0.19599, 0.02098, -0.00079]","[0.4667, 0.8599, 0.4151, 0.5302, 6.5172]","[-0.1482, -0.71, 0.164, -0.5345, -1.6252]","[0.3534, -0.3107, -0.363, -0.1964, 0.0073]","[0.22323, 0.48492, 0.14455, 0.22153, 5.73827]"
2210,3,2,"[23.19, 28.5, 1.18]","[3.2572, -2.2155, 0.0057]","[0.0, 161.1467, 172.6148]","[0.80947, -0.38492, -0.01489]","[-2.33635, 0.64268, 0.02837]","[0.4151, 0.9955, 15.2973]","[0.0632, 0.2694, 3.3815]","[0.1764, 0.6155, 4.2077]","[0.00378, 0.0843, 12.07725]"
4620,3,2,"[30.7, 11.61, 0.56]","[2.1202, -0.8381, 0.0004]","[0.0, 42.11742, 52.75878]","[-0.15367, 0.20362, 0.00229]","[-0.75182, 0.22935, 0.00361]","[0.287, 0.8396, 56.2304]","[0.1678, -0.0107, 7.0598]","[-0.0926, -1.104, -22.3438]","[0.01664, 0.2947, 54.36116]"
4621,3,2,"[41.28, 26.82, 0.16]","[2.6702, -1.1203, 0.0001]","[0.0, 19.95296, 29.6204]","[-0.39399, 0.19069, 0.00086]","[-0.01834, -0.00522, -6e-05]","[0.2704, 0.543, 125.1065]","[-0.3845, -1.0489, -18.7434]","[-0.1002, -0.0342, 16.4278]","[0.01546, 0.11804, 123.1768]"
2214,5,4,"[22.18, 16.96, 18.06, 19.17, 1.63]","[-4.2269, 3.0011, 6.0918, -3.0747, 0.0738]","[0.804221, 0.0, 0.700582, 0.956156, 1.283637]","[-0.10122, 0.166, -0.14545, 0.01844, -0.00233]","[-0.09136, -0.09379, 0.03786, 0.11895, 0.0028]","[0.7547, 0.3601, 0.4922, 0.8338, 4.7107]","[-0.0026, -0.1174, -0.2639, 0.5598, 0.4729]","[-0.5448, 0.25, 0.1551, -0.1986, -0.0519]","[0.00696, 0.00223, 0.00354, 0.00793, 0.07439]"
2218,3,2,"[29.13, 11.4, 0.37]","[4.8568, -1.6246, 0.0004]","[0.0, 49.16351, 70.53306]","[0.31209, -0.10576, -0.00098]","[-0.90978, 0.4827, 0.00402]","[0.4235, 0.717, 52.0097]","[0.3113, 0.7769, 11.1623]","[0.1717, 0.3035, 7.0494]","[0.02484, 0.1382, 49.86988]"
4622,3,2,"[41.82, 15.07, 0.34]","[2.7932, -1.276, 0.0005]","[0.0, 134.2294, 188.3623]","[-0.76785, 0.52854, 0.00344]","[-0.78239, -0.11019, 0.00034]","[0.3762, 0.9232, 48.1135]","[0.023, -0.7813, -16.5779]","[-0.1747, 0.4233, 5.3413]","[0.00625, 0.16229, 45.56238]"
2219,3,2,"[28.85, 36.03, 0.49]","[2.8032, -5.5221, 0.0035]","[0.0, 18.82931, 24.6725]","[0.43776, -0.1208, -0.00313]","[-0.31689, 0.24952, 0.00279]","[0.3734, 0.7016, 17.9195]","[-0.1137, 0.3546, 1.3538]","[0.1514, 0.38, 1.4772]","[0.01164, 0.08627, 15.74269]"
4623,3,2,"[9.46, 8.75, 0.58]","[1.5116, -1.1978, 0.0032]","[0.0, 715.3036, 725.4024]","[1.41615, -0.00566, -0.00485]","[3.41818, -0.63309, -0.03549]","[0.1844, 1.5294, 22.1966]","[0.033, 1.0405, 11.407]","[-0.05, 0.1803, -2.0858]","[0.0004, 0.0774, 16.89098]"
2229,3,2,"[17.72, 4.95, 8.15]","[3.2234, 0.0373, -0.1703]","[0.0, 540.2096, 540.0695]","[1.8191, -0.01887, -0.04594]","[-4.15415, 0.08188, 0.17202]","[0.4165, 8.9122, 4.0544]","[0.1049, 5.2617, 3.1425]","[0.1389, 2.8488, 2.3079]","[0.00032, 5.91116, 1.64716]"
4624,3,2,"[15.62, 11.87, 0.08]","[1.7718, -0.2074, 0.0]","[0.0, 141.4199, 156.5198]","[1.1773, -0.20595, -0.0022]","[0.43003, -0.09077, -0.00088]","[0.2281, 1.0053, 199.2104]","[-0.0752, -1.4154, -40.2815]","[-0.1603, -1.6787, -27.694]","[0.00259, 0.30758, 196.7834]"
2235,5,4,"[21.64, 13.23, 8.17, 31.33, 0.13]","[2.1543, -2.574, -1.0373, 3.4402, 0.0001]","[0.0, 19.58143, 30.67168, 16.99887, 56.23838]","[-0.58535, 0.8221, -0.43486, 0.82523, -0.0002]","[-1.12933, -0.24753, 0.51467, 0.57595, 0.00092]","[0.298, 0.5235, 0.6715, 0.3632, 128.7511]","[0.1283, -0.5726, 0.1316, -0.1995, -6.2284]","[-0.1105, 0.5364, 1.027, -0.2739, 7.9396]","[0.00989, 0.06438, 0.07155, 0.02905, 125.5709]"
4625,3,2,"[10.55, 14.24, 0.12]","[-1.7639, 2.785, 0.0003]","[241.9135, 0.0, 279.8548]","[-0.35765, 0.8915, -0.00413]","[-0.39536, 1.16291, -0.00447]","[0.9289, 0.3503, 61.4542]","[0.0715, 0.0676, -0.4031]","[-0.7529, -0.2417, -21.5905]","[0.06822, 0.00398, 57.15912]"
4626,2,2,"[17.22, 8.11]","[2.4862, -1.3839]","[0.0, 434.2785]","[-3.372, 0.92637]","[-1.66967, -0.07619]","[0.3639, 0.9578]","[0.0033, -0.7925]","[-0.0495, 0.3102]","[0.00062, 0.05352]"
4627,3,2,"[15.31, 11.31, 0.86]","[2.2545, -1.1968, 0.0061]","[0.0, 26.47785, 29.43708]","[-0.55563, 0.13586, 0.00734]","[-0.24025, 0.16992, 0.00769]","[0.3153, 0.94, 15.2465]","[-0.112, 0.2146, 2.1845]","[-0.113, -0.8906, -5.9304]","[0.01504, 0.37082, 13.76389]"
4628,3,2,"[28.22, 15.79, 0.9]","[2.0232, -0.4399, 0.0022]","[0.0, 40.83737, 45.26101]","[-0.18569, 0.06035, 0.00283]","[0.09607, -0.02761, -0.00142]","[0.2098, 0.8278, 22.9867]","[-0.258, -1.0694, -2.569]","[0.2523, 1.0767, 5.0887]","[0.03391, 0.52499, 22.3236]"
4629,3,2,"[18.06, 8.45, 0.5]","[2.2376, -0.4501, 0.0011]","[0.0, 175.597, 188.6726]","[0.65013, -0.13652, -0.00586]","[0.29936, -0.08338, -0.00403]","[0.3301, 1.1256, 36.2135]","[-0.039, -0.8424, -3.4108]","[-0.0179, -1.2361, -17.4853]","[0.0107, 0.59469, 35.19827]"
2265,3,2,"[19.86, 38.6, 0.54]","[-3.6543, 14.3528, 0.0028]","[4.886254, 0.0, 10.97252]","[-0.23437, 0.14018, -0.00152]","[0.18713, -0.36362, 0.0014]","[0.593, 0.4527, 20.1144]","[-0.1679, 0.3257, -0.1378]","[0.6412, 0.3518, 3.5408]","[0.17819, 0.09788, 18.31804]"
4630,3,2,"[46.87, 16.8, 0.05]","[2.0466, -0.6189, 0.0]","[0.0, 96.20631, 136.2171]","[1.37827, -0.4524, -0.00108]","[-0.777, 0.37121, 0.00085]","[0.2677, 0.6749, 394.2457]","[-0.0853, -0.2085, -10.8808]","[0.2011, 1.2954, 99.8862]","[0.0071, 0.1259, 391.3967]"
2270,3,2,"[15.55, 15.33, 4.15]","[3.1287, -3.0389, 0.2247]","[0.0, 2.577155, 2.727175]","[0.26532, -0.10376, -0.01828]","[0.01609, 0.04815, 0.00523]","[0.3216, 0.8821, 3.172]","[-0.3713, -0.3498, -0.3396]","[0.053, 0.4697, 0.3898]","[0.00378, 0.02712, 0.20684]"
2272,3,2,"[15.34, 9.94, 0.13]","[-4.8565, 5.4881, 0.0004]","[20.24503, 0.0, 42.6911]","[0.00106, -0.15117, -7e-05]","[-0.60716, 0.82271, -0.00214]","[0.5079, 0.3606, 49.0689]","[0.6654, 0.4308, 2.1303]","[0.0734, 0.2025, -8.251]","[0.06084, 0.023, 46.04752]"
4631,3,2,"[36.42, 8.73, 1.83]","[2.257, -0.2546, 0.0095]","[0.0, 149.8157, 150.8346]","[1.77215, -0.20472, -0.03679]","[-0.4136, -0.00791, -0.00358]","[0.2871, 2.2629, 13.2153]","[-0.2422, -2.3499, -6.3619]","[0.0809, 0.0206, -1.716]","[0.00178, 0.64552, 10.1789]"
4632,3,2,"[16.86, 8.86, 0.22]","[2.7497, -0.7151, 0.0001]","[0.0, 109.4152, 144.9455]","[-0.44556, 0.24485, 0.0014]","[-0.93172, 0.3422, 0.00204]","[0.2993, 0.7716, 126.7313]","[0.1964, 0.3576, 7.5701]","[-0.2978, -1.15, -27.5408]","[0.01019, 0.12442, 122.9267]"
4633,3,2,"[30.69, 11.69, 2.47]","[2.3293, -0.4645, 0.0403]","[0.0, 42.94116, 43.18979]","[0.48243, -0.0537, -0.01271]","[0.58739, -0.10844, -0.02863]","[0.2608, 2.0007, 7.3172]","[0.1174, 0.9861, 2.5947]","[-0.3215, -1.4771, -2.8885]","[0.00391, 0.46596, 4.29295]"
2284,5,4,"[55.18, 36.19, 41.43, 24.6, 1.82]","[6.7619, -4.0301, -3.2397, 4.0546, 0.0145]","[154.9395, 190.7822, 206.1691, 0.0, 249.5585]","[0.62339, -1.4916, 1.66094, -0.4098, 0.0056]","[-3.5286, -1.62007, -0.30844, 4.29756, -0.04372]","[0.6148, 0.8835, 0.8899, 0.4708, 10.3354]","[-0.0141, -0.2133, -0.557, 0.0579, 4.1176]","[-0.0163, -0.465, 0.1024, 0.1734, -1.0739]","[0.00491, 0.02035, 0.00744, 0.0039, 7.51352]"
2286,5,4,"[9.79, 12.3, 23.38, 23.02, 0.04]","[2.4123, -1.4531, -3.5857, 5.4002, 0.0]","[0.0, 57.07225, 47.56744, 46.44395, 109.4126]","[0.42834, 0.27306, -0.59009, -0.49731, -0.0001]","[-0.91116, 0.40113, 0.07785, 0.43144, 0.00033]","[0.3501, 0.5684, 0.5466, 0.4548, 304.8048]","[0.0802, 0.2442, -0.6959, -0.1197, -40.3846]","[0.0377, -0.9027, -0.0146, 0.3127, 22.4506]","[0.00439, 0.03673, 0.06824, 0.02486, 302.6673]"
2290,3,2,"[28.03, 11.85, 0.11]","[-3.0676, 2.8106, 0.0001]","[61.37606, 0.0, 100.5934]","[-0.44097, -0.15349, 0.00016]","[-0.58904, 1.36364, -0.00154]","[0.6807, 0.3739, 109.3213]","[0.0676, 0.1764, 2.238]","[-0.6507, 0.0716, 8.8318]","[0.02881, 0.00492, 105.8573]"
2291,5,4,"[29.31, 27.53, 25.28, 22.75, 4.38]","[6.6643, -7.9118, 5.8174, -2.9199, 0.4271]","[0.347796, 0.986198, 0.0, 4.6402, 4.902509]","[-0.17101, 0.13522, 0.33312, -0.08032, -0.01445]","[-0.28438, -0.23924, 0.06566, 0.11377, 0.01939]","[0.5409, 0.6741, 0.5203, 1.1314, 2.7093]","[0.1957, 0.2286, -0.2408, 0.2095, 0.2463]","[-0.1496, 0.4247, 0.0159, 0.562, 0.7209]","[0.00955, 0.01848, 0.01345, 0.05373, 0.24216]"
4634,3,2,"[23.14, 6.65, 9.13]","[2.8866, 0.7059, -1.3176]","[0.0, 29.11171, 29.10843]","[-0.4322, 0.02726, 0.03831]","[-0.19466, 0.02557, 0.03703]","[0.3367, 3.5105, 2.5936]","[-0.1809, 0.0469, 0.0907]","[-0.2467, -2.2099, -1.8139]","[0.00562, 1.50411, 0.8566]"
4635,3,2,"[19.02, 13.37, 0.25]","[-0.7304, 2.1201, 0.0002]","[111.3188, 0.0, 127.3095]","[-0.34703, 1.71513, -0.00379]","[0.16919, 0.10804, 0.0001]","[0.8375, 0.3088, 85.7031]","[-0.4442, 0.0614, -16.7843]","[1.0946, 0.0476, -16.6171]","[0.07411, 0.00211, 82.8589]"
2312,3,2,"[22.23, 8.3, 0.18]","[3.1429, -0.8276, 0.0004]","[0.0, 123.2962, 137.4073]","[-0.53978, 0.18936, 0.00308]","[-1.41958, 0.38178, 0.00682]","[0.3627, 0.9977, 56.8965]","[0.169, 0.6205, 12.4923]","[-0.2437, -0.9073, -11.3767]","[0.00499, 0.15332, 53.96326]"
4636,3,2,"[14.86, 12.72, 3.68]","[2.5498, -1.6997, 0.7553]","[0.0, 5371.342, 5374.934]","[-8.11435, 1.43293, 0.78724]","[-0.80483, 0.22281, 0.11933]","[0.2611, 1.9054, 3.0732]","[-0.3685, -1.1202, -1.6476]","[-0.1339, -0.3914, -0.5096]","[0.00017, 0.02381, 0.11571]"
4637,3,2,"[18.34, 0.45, 10.52]","[1.6888, 0.0005, -0.1887]","[0.0, 121.2453, 116.4402]","[-0.74912, 0.00522, 0.11304]","[0.26716, -0.00103, -0.02704]","[0.2145, 45.5729, 1.2287]","[-0.1292, -10.5714, -2.0049]","[0.0902, 0.7198, 1.1539]","[0.00279, 43.84802, 0.50293]"
4638,3,2,"[33.4, 18.79, 2.43]","[-2.646, 2.3824, 0.04]","[14.59262, 0.0, 15.4351]","[0.1621, -0.41168, 0.0142]","[-0.08771, 0.32137, -0.00883]","[0.9353, 0.3132, 6.3027]","[-0.3732, -0.0738, -0.8541]","[0.4928, 0.2156, 1.5399]","[0.08084, 0.00579, 3.44902]"
2319,3,2,"[52.76, 17.35, 0.46]","[3.9275, -0.7262, 0.0007]","[0.0, 67.33891, 91.32862]","[-0.32798, 0.20956, 0.00316]","[-0.2978, 0.07471, 0.00116]","[0.3097, 0.7259, 39.5888]","[-0.0613, -0.8877, -10.6243]","[-0.4671, -0.815, -4.7296]","[0.04237, 0.31377, 38.31939]"
2321,3,2,"[13.02, 17.41, 0.18]","[1.8752, -5.8149, 0.0004]","[0.0, 133.4068, 157.7692]","[2.09893, -0.81145, -0.00843]","[-1.5244, 0.58155, 0.00601]","[0.2622, 0.7226, 56.0612]","[-0.101, -0.2201, -3.0453]","[0.029, 0.4477, 18.6901]","[0.00408, 0.05706, 52.06052]"
4639,3,2,"[39.23, 12.11, 1.06]","[1.9872, -0.2483, 0.0094]","[0.0, 124.4721, 126.2581]","[-1.64622, 0.27271, 0.0448]","[-0.40371, 0.00522, 0.00091]","[0.2221, 1.7834, 12.6513]","[-0.3136, -2.1527, -5.38]","[-0.0596, -0.0828, -0.0011]","[0.00929, 0.82948, 10.66476]"
2323,3,2,"[16.12, 13.66, 0.26]","[2.7277, -4.6512, 0.0011]","[0.0, 837.9203, 927.0865]","[4.0555, -1.41308, -0.01697]","[-3.6179, 1.82276, 0.02405]","[0.3638, 0.9129, 35.6132]","[-0.0742, 0.1409, 8.5997]","[0.1806, 0.4503, 14.8844]","[0.0004, 0.00684, 29.66415]"
2328,3,2,"[18.97, 34.68, 0.1]","[-4.0509, 6.0707, 0.0001]","[9.87022, 0.0, 23.24269]","[0.0088, 0.0204, 2e-05]","[-0.13426, 0.1917, -0.00018]","[0.5441, 0.4218, 142.4656]","[0.6743, 0.3862, 1.8358]","[0.0046, -0.1428, 31.323]","[0.04473, 0.0141, 140.4365]"
2330,5,3,"[16.93, 15.52, 3.36, 29.68, 0.06]","[-14.1371, 5.8472, -0.6141, 12.0479, 0.0001]","[5.705285, 0.0, 95.44119, 5.096377, 119.124]","[-0.33287, -0.91591, 0.14516, -0.00367, 0.0007]","[-0.82259, -0.21484, 0.28192, -0.95094, 0.00208]","[0.6181, 0.4849, 1.0456, 0.5689, 104.5658]","[0.2346, -0.1749, 0.6272, 0.2966, 34.149]","[-0.4019, -0.2524, -1.1123, -0.1219, 0.9425]","[0.00572, 0.00227, 0.08557, 0.0096, 101.1606]"
4640,3,2,"[10.39, 21.8, 0.1]","[-1.3656, 1.9133, 0.0001]","[260.4193, 0.0, 318.4672]","[-0.34291, 1.15058, -0.00226]","[0.19416, 0.16852, 0.0001]","[0.79, 0.2682, 102.4095]","[-0.2722, -0.1115, -17.9525]","[0.838, 0.0227, -4.0184]","[0.04992, 0.00303, 98.58343]"
4641,3,2,"[11.58, 30.68, 0.44]","[-1.9553, 2.6962, 0.0028]","[34.51342, 0.0, 41.44831]","[-0.33336, 0.58794, -0.0073]","[-0.14116, 0.56978, -0.00415]","[0.8199, 0.3469, 20.9942]","[-0.5814, -0.0419, -3.8021]","[-0.4537, -0.2321, -5.3651]","[0.10212, 0.01085, 17.27957]"
4642,4,4,"[20.11, 26.99, 21.52, 16.28]","[-1.6375, 2.5727, 2.3995, -0.9733]","[19.21116, 4.378989, 0.0, 31.40755]","[-0.2244, 0.46033, -0.58197, 0.21986]","[-0.37345, -0.41529, 0.28077, 0.29989]","[0.5483, 0.35, 0.3347, 0.6207]","[0.4162, 0.0454, -0.1373, 0.3624]","[-0.801, 0.1782, 0.0841, -1.0198]","[0.01878, 0.00168, 0.0017, 0.03326]"
2337,3,2,"[47.44, 13.99, 0.37]","[3.315, -1.2713, 0.0002]","[0.0, 200.8008, 254.2197]","[-0.1477, 0.0422, 9e-05]","[-0.97486, 0.33796, 0.00235]","[0.4214, 0.6966, 79.688]","[0.181, 0.9059, -0.9511]","[-0.0194, -0.2409, 6.1697]","[0.00417, 0.07933, 78.04832]"
4643,3,2,"[17.68, 14.75, 0.49]","[1.5837, -0.3055, 0.0014]","[0.0, 239.5431, 246.3074]","[-1.56891, 0.20061, 0.01187]","[-0.0423, 0.09574, 0.0049]","[0.1983, 1.3437, 28.7567]","[-0.089, -1.1203, -2.4313]","[-0.0574, -1.4617, -6.5707]","[0.00145, 0.33794, 26.07164]"
2355,3,2,"[15.04, 14.75, 0.72]","[3.2878, -3.7869, 0.0513]","[0.0, 118.8405, 133.3901]","[2.0544, -0.26654, -0.02093]","[-3.52732, 1.98781, 0.15343]","[0.3587, 0.813, 5.8363]","[0.157, 0.5146, 1.9717]","[0.2872, 0.185, -0.1363]","[0.00411, 0.06522, 2.75504]"
2358,3,2,"[44.14, 69.16, 0.12]","[-1.7563, 4.4676, 0.0001]","[45.8914, 0.0, 73.52264]","[0.0348, -0.1724, 0.00028]","[-0.44354, 0.76126, -0.00151]","[0.6743, 0.371, 109.4984]","[0.8111, 0.3648, 22.4174]","[0.1322, 0.1969, 11.5806]","[0.06051, 0.0135, 104.6639]"
2361,2,2,"[33.61, 28.45]","[4.5468, -3.1225]","[0.0, 55.82049]","[-0.66989, 0.36127]","[-0.10047, -0.06489]","[0.4479, 0.7034]","[-0.2803, -0.5647]","[-0.0797, 0.2989]","[0.00287, 0.01321]"
