event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
1912,5,3,"[12.38, 10.58, 9.72, 1.3, 0.02]","[3.3843, -2.0167, -2.0299, 2.2405, 0.0]","[2.779687, 3.825116, 3.878857, 0.0, 15.68553]","[-0.02162, 0.30554, -0.32038, 0.03303, -2e-05]","[-0.39739, -0.11212, -0.09741, 0.45744, -0.00013]","[0.2898, 0.2902, 0.3293, 0.2563, 240.9525]","[0.4568, -0.7942, -0.8966, 0.3268, 29.4477]","[0.016, 0.6074, -0.3721, 0.0053, -35.1199]","[0.06134, 0.0715, 0.09793, 0.04227, 239.8237]"
1913,5,4,"[37.09, 50.55, 33.72, 47.4, 0.01]","[5.0074, -4.1684, -5.6453, 9.1467, 0.0]","[0.0, 20.78974, 21.02712, 15.97604, 118.9645]","[0.79417, -1.02764, 0.62389, -0.75695, -8e-05]","[-0.95146, -0.37554, 0.85797, 0.81167, 8e-05]","[0.4033, 0.552, 0.4982, 0.4268, 410.352]","[0.1074, -0.491, 0.2606, 0.0734, -87.2527]","[0.3806, -0.4467, -0.6009, 0.4625, -81.3223]","[0.00832, 0.09536, 0.04519, 0.01182, 408.2874]"
1914,5,4,"[11.3, 18.38, 13.82, 24.36, 0.01]","[-1.7445, 6.0044, 12.291, -16.3777, 0.0]","[9.151899, 0.0, 0.892262, 0.94198, 42.05596]","[0.11576, 0.18521, -0.34769, -0.26276, 3e-05]","[-0.26955, 0.31446, 0.14211, 0.25376, -6e-05]","[0.3531, 0.2744, 0.3316, 0.3365, 753.7111]","[0.7618, 0.3676, -0.3817, 0.0867, -41.0714]","[0.6414, -0.4742, 0.4687, 0.7027, 238.2365]","[0.05925, 0.01265, 0.05812, 0.06142, 752.4738]"
1915,5,4,"[20.26, 12.65, 13.94, 11.86, 0.07]","[3.9804, -1.5301, 1.8846, -2.6176, 0.0001]","[27.92356, 32.84047, 0.0, 29.6826, 74.5754]","[0.25989, -0.30822, -0.2359, 0.47656, 4e-05]","[-0.48647, -0.38473, 0.72172, -0.09017, -0.00086]","[0.3039, 0.472, 0.2371, 0.3614, 114.4657]","[0.1671, 0.0256, 0.1609, -0.8583, 21.4081]","[0.4532, -0.9652, 0.1595, 0.2307, -18.1916]","[0.05515, 0.19869, 0.02712, 0.07435, 113.4294]"
1916,5,3,"[2.38, 9.9, 15.49, 9.26, 0.17]","[-1.6676, 3.1275, 1.8578, -0.7987, 0.0002]","[15.12065, 13.16148, 0.0, 20.36883, 39.23043]","[0.00298, 0.42727, -0.6428, 0.20356, 0.00088]","[-0.47897, -0.26391, 0.09312, 0.37644, 0.00058]","[0.5052, 0.266, 0.2141, 0.6899, 77.9975]","[0.9166, -0.1792, -0.272, 0.6151, 17.3788]","[0.0665, 0.4323, 0.0731, -0.9848, -24.1578]","[0.20766, 0.03529, 0.01723, 0.37874, 76.94968]"
1917,4,4,"[9.65, 12.96, 31.77, 20.88]","[2.7235, -0.6175, -2.3694, 3.8676]","[0.0, 292.5854, 170.1434, 137.4437]","[1.32804, -0.4177, 0.4345, -0.51087]","[-0.88368, -0.29465, 0.76839, 1.1157]","[0.3883, 0.9219, 0.7186, 0.4686]","[-0.0829, -0.3641, 0.2271, 0.154]","[-0.0125, -1.2218, -0.6705, -0.0108]","[0.00149, 0.04695, 0.01402, 0.00488]"
1918,5,4,"[14.19, 22.23, 26.75, 27.59, 0.07]","[-5.4636, 3.8833, -2.9486, 6.8294, 0.0]","[8.371225, 0.0, 12.54122, 7.115089, 50.40557]","[-0.38115, 0.25707, 0.22094, -0.3588, 0.0]","[0.13569, 0.39915, -0.30139, -0.23641, -0.00012]","[0.4771, 0.3583, 0.4921, 0.4023, 228.799]","[-0.4915, 0.1951, 0.2235, -0.1961, 18.9486]","[0.4636, -0.341, 0.7397, -0.4152, 23.094]","[0.05429, 0.02099, 0.07272, 0.02824, 226.392]"
1919,5,3,"[11.04, 2.85, 10.66, 9.87, 0.07]","[-4.3578, 5.2074, -6.2437, 7.6782, 0.0001]","[59.6198, 0.0, 41.19978, 31.10203, 178.133]","[-0.70575, 1.47854, 0.1889, -1.09375, -0.00065]","[-0.98156, -0.61819, 1.35464, 1.00931, -0.00012]","[0.6551, 0.4541, 0.6752, 0.5199, 112.634]","[0.1424, -0.2837, 0.4653, -0.0715, -1.9058]","[-0.5728, 0.1595, -0.2217, 0.3084, -1.0655]","[0.03319, 0.01407, 0.02945, 0.02032, 109.1737]"
1920,5,4,"[8.61, 11.87, 16.28, 11.55, 0.09]","[4.7172, -6.4103, 5.9344, -2.1035, 0.0001]","[0.0, 0.699934, 0.355785, 2.84846, 7.834543]","[-0.14085, 0.10231, 0.2069, -0.0607, -4e-05]","[-0.17514, -0.16339, 0.00929, 0.14627, 0.00023]","[0.4193, 0.5098, 0.4024, 0.6035, 90.976]","[0.0828, 0.2224, -0.4294, 0.4806, 22.5486]","[-0.344, 0.5889, 0.065, 0.6337, -4.801]","[0.04999, 0.04177, 0.02733, 0.08268, 88.8098]"
1921,5,4,"[22.38, 10.01, 35.98, 49.13, 0.04]","[-3.9968, 4.2961, 20.9163, -17.1828, 0.0]","[10.24831, 0.0, 7.011174, 7.077369, 49.97733]","[-0.3053, -0.14001, 0.38163, 0.45079, 1e-05]","[-0.28563, 0.5286, -0.30985, -0.12856, -0.00012]","[0.3978, 0.3528, 0.4146, 0.41, 301.3286]","[-0.1113, 0.4093, -0.2061, -0.6063, 54.7357]","[-0.7749, 0.1362, 0.5024, 0.1967, 70.2439]","[0.02791, 0.04533, 0.06453, 0.03974, 299.0982]"
1922,5,3,"[8.0, 17.42, 9.82, 18.8, 0.52]","[-1.1119, -5.7261, 3.2181, 6.9434, 0.0086]","[0.77071, 0.301418, 0.0, 0.292243, 0.994404]","[0.01548, -0.04724, 0.04395, -0.0588, 0.00033]","[-0.03496, 0.03669, 0.05271, 0.01396, -0.00101]","[0.9575, 0.606, 0.3751, 0.4569, 13.1229]","[0.7116, -0.1132, 0.0986, -0.3482, 2.8162]","[0.6284, 0.5631, -0.2648, 0.1723, 4.7454]","[0.52081, 0.25177, 0.04051, 0.12283, 12.27255]"
1923,5,4,"[17.27, 25.0, 31.09, 31.42, 0.04]","[-1.9463, 3.2176, 4.3857, -2.212, 0.0]","[4.506137, 0.0, 2.204954, 3.752148, 21.06396]","[0.1982, -0.34963, 0.29184, -0.11649, 7e-05]","[-0.27891, -0.17179, 0.21484, 0.33429, -1e-05]","[0.4805, 0.2611, 0.279, 0.484, 218.4583]","[0.2325, -0.3182, -0.1915, 0.6619, 29.7428]","[0.8542, -0.3659, -0.5051, 0.5293, 56.3643]","[0.1818, 0.02026, 0.02577, 0.18121, 217.0611]"
1924,5,4,"[45.59, 57.17, 26.29, 15.97, 2.1]","[2.1986, -1.2935, 1.815, -0.3826, 0.0054]","[3031.861, 5622.048, 0.0, 7720.609, 7753.385]","[15.40118, 2.89636, -16.8938, -0.11757, -0.01219]","[-1.50322, 7.6088, 8.59734, -1.25319, -0.11579]","[0.3101, 1.0051, 0.2553, 2.7554, 17.2751]","[-0.0214, 0.6823, 0.0525, 2.3339, 8.4841]","[-0.1436, -0.5546, -0.0295, -0.4982, -2.8868]","[0.00023, 0.00269, 9e-05, 0.25799, 12.82076]"
1925,5,4,"[43.69, 56.95, 40.41, 67.99, 0.04]","[-9.2002, 3.6731, -3.6984, 11.3148, 0.0]","[32.59614, 0.0, 40.21836, 31.69168, 131.1273]","[0.34423, -0.89353, 0.35282, 0.67132, 0.00021]","[-0.5927, -0.0138, 0.56792, -0.26781, 7e-05]","[0.4829, 0.385, 0.5761, 0.4433, 344.4717]","[0.346, -0.3247, 0.3739, -0.2829, -18.8148]","[0.5063, 0.0225, -0.557, 0.3762, -72.5009]","[0.01674, 0.01004, 0.04261, 0.01406, 340.6851]"
1926,5,4,"[33.05, 26.43, 67.55, 57.16, 0.1]","[2.9074, -1.0917, -5.0058, 6.37, 0.0]","[0.0, 178.1514, 113.5851, 109.6714, 288.412]","[-0.17544, 0.7159, -1.0227, -0.66552, 0.00066]","[-1.81783, 0.27539, 0.47175, 1.11461, 0.00088]","[0.4056, 0.7502, 0.599, 0.5064, 169.8188]","[0.0641, -0.7887, -0.5142, 0.0058, 9.2576]","[-0.0725, -0.597, 0.3101, 0.2944, 7.1753]","[0.00595, 0.0475, 0.03407, 0.02895, 167.6586]"
1927,5,3,"[14.1, 6.14, 17.53, 18.48, 0.0]","[3.5967, -2.8655, -1.9664, 3.1121, 0.0]","[5.422174, 12.36323, 18.48683, 0.0, 94.108]","[-0.40653, 0.65992, -0.70718, 0.66643, -2e-05]","[-0.94477, -0.55512, 0.36659, 0.85049, 0.0]","[0.356, 0.4605, 0.4832, 0.3411, 1771.346]","[0.2636, -0.2077, -0.5242, 0.0355, 243.5372]","[-0.2592, 0.7726, 0.7077, -0.334, 269.3234]","[0.00994, 0.02111, 0.01874, 0.00605, 1767.615]"
1928,5,4,"[10.3, 14.4, 36.48, 22.26, 0.12]","[-1.3342, 2.237, -6.0226, 6.7891, 0.0001]","[22.22083, 0.0, 13.48354, 13.24083, 56.22801]","[0.34421, 0.22591, -0.57926, -0.51545, 0.00017]","[-0.37363, 0.72734, -0.03884, -0.32966, -0.00067]","[0.4558, 0.258, 0.3287, 0.2951, 130.0043]","[-0.0395, 0.2728, -0.7853, -0.3669, 18.3694]","[1.0218, -0.1705, -0.0008, -0.4637, 15.218]","[0.1477, 0.0408, 0.07588, 0.06137, 128.8122]"
1929,5,4,"[37.14, 24.38, 13.71, 127.65, 0.66]","[4.7061, -27.4012, -2.4544, 29.6848, 0.001]","[0.0, 156.4053, 261.2, 156.128, 391.4231]","[2.96017, -2.59757, 0.36844, -2.87265, -0.00248]","[-2.53181, -1.35809, 2.17266, -0.75929, 0.01427]","[0.4921, 0.6803, 0.8886, 0.6348, 35.3685]","[-0.0222, -0.1802, 0.5893, -0.253, 13.8401]","[0.2122, -0.3259, -0.2695, -0.1889, 0.227]","[0.00833, 0.01797, 0.13229, 0.01407, 33.25821]"
1930,5,4,"[41.39, 50.83, 21.87, 45.37, 0.52]","[4.3711, -3.1278, -1.7953, 3.1858, 0.0006]","[45.47234, 66.51793, 98.83065, 0.0, 153.2324]","[0.0913, -0.89925, 0.81341, -0.62872, 0.00245]","[-1.41596, -0.52944, 0.10198, 1.52897, -0.00095]","[0.4952, 0.698, 0.8048, 0.4224, 43.6666]","[0.1595, -0.4058, -0.7388, 0.0348, -5.0517]","[-0.024, -0.4962, -0.2221, 0.1361, 1.7982]","[0.01169, 0.03308, 0.0562, 0.00706, 40.19026]"
1931,5,3,"[36.63, 27.96, 7.17, 35.1, 0.16]","[13.7288, 2.4691, -3.6408, -9.6546, 0.0001]","[185.7905, 0.0, 189.9157, 186.1599, 315.2202]","[-0.1717, -0.0027, 0.54643, -0.46365, 0.0002]","[-0.88765, 1.70643, -0.65974, -0.72711, -0.00217]","[0.4779, 0.3595, 0.5613, 0.4913, 108.4365]","[0.3754, 0.0682, -0.0049, 0.1117, 0.9474]","[-0.2425, -0.0252, 0.6834, -0.5915, 10.5243]","[0.04304, 0.00776, 0.08719, 0.05161, 107.1523]"
1932,5,4,"[19.52, 5.62, 29.17, 9.69, 8.3]","[-2.4281, 2.7654, 4.3234, -2.6842, 0.2527]","[0.503715, 0.0, 0.349923, 0.452943, 0.541392]","[0.01176, -0.11338, 0.08199, 0.01517, 0.00285]","[-0.03826, -0.00378, 0.01451, 0.04981, -0.00143]","[1.0774, 0.3941, 0.5141, 0.9682, 3.0324]","[0.579, -0.0474, -0.0675, 0.5798, 0.3521]","[0.2875, 0.0565, -0.0172, -0.1935, 0.2223]","[0.73003, 0.14578, 0.24107, 0.64356, 2.49575]"
1933,5,3,"[3.97, 15.62, 14.71, 17.13, 0.21]","[3.4295, -2.08, -2.1275, 3.8284, 0.0002]","[0.0, 7.077497, 7.613439, 1.927872, 31.77368]","[0.25511, -0.44608, 0.41476, -0.27386, -0.0]","[-0.44748, -0.18635, 0.23188, 0.41726, 0.0001]","[0.2791, 0.5769, 0.5629, 0.286, 75.3624]","[0.2817, -0.5277, -0.3459, 0.2467, -14.9761]","[0.3857, -0.6175, -0.7358, 0.4332, -13.5332]","[0.0496, 0.31524, 0.29301, 0.0554, 74.39488]"
1934,5,4,"[21.11, 48.9, 52.5, 25.38, 0.29]","[-5.4369, -6.0336, 8.9607, 4.7904, 0.0002]","[6.264968, 5.772322, 4.545198, 0.0, 30.43886]","[0.53478, -0.31088, 0.33894, -0.42186, 0.00025]","[0.19574, -0.48431, -0.50576, 0.51149, -0.00024]","[0.4791, 0.4772, 0.3856, 0.3507, 82.1454]","[-0.4977, 0.2519, 0.2009, 0.0851, -1.4595]","[-0.4556, -0.6129, 0.4748, 0.4535, 8.2071]","[0.07977, 0.07357, 0.06648, 0.05386, 79.32798]"
1935,5,4,"[24.98, 27.27, 50.47, 40.93, 0.62]","[2.6863, -8.6922, 36.9199, -24.6289, 0.0005]","[0.0, 1.876552, 1.830729, 1.832597, 4.377218]","[-0.21151, 0.13096, 0.13487, 0.09913, 0.00048]","[-0.04116, -0.10139, 0.09053, 0.13465, 7e-05]","[0.2435, 0.3679, 0.3175, 0.3498, 45.8378]","[-0.4184, -0.3114, -0.3309, 0.0729, 10.0197]","[-0.1578, 0.6462, -0.5738, -0.6768, 3.5337]","[0.03377, 0.13458, 0.08428, 0.12075, 45.06632]"
1936,5,4,"[44.64, 15.31, 29.68, 47.96, 0.02]","[9.7663, -1.0779, 4.5397, -11.9461, 0.0]","[0.937168, 12.49209, 0.0, 1.001029, 50.26322]","[0.34327, -0.05621, -0.28624, 0.20197, -2e-05]","[-0.28249, 0.33244, -0.33737, -0.38212, 9e-05]","[0.2446, 0.2997, 0.2055, 0.2537, 846.2035]","[-0.0358, 1.148, 0.204, 0.5278, 110.6101]","[0.6834, 0.3166, -0.6077, 0.6017, 182.3738]","[0.05129, 0.08206, 0.01802, 0.05563, 845.3054]"
1937,5,4,"[20.99, 26.37, 35.46, 27.84, 0.36]","[3.6362, -3.7806, -8.4615, 10.7847, 0.0006]","[0.0, 14.75862, 11.94218, 11.55939, 40.76724]","[0.79906, 0.2931, -0.94959, -0.91079, -0.00103]","[-0.90693, 0.86008, -0.19347, 0.44968, 0.00187]","[0.3642, 0.5121, 0.4735, 0.428, 42.8819]","[0.06, 0.5235, -0.5447, -0.3254, 2.3082]","[0.3545, -0.478, -0.3141, 0.3586, 3.6699]","[0.06902, 0.14069, 0.12634, 0.1086, 41.68552]"
1938,5,4,"[23.72, 31.25, 40.6, 46.44, 0.32]","[-2.2557, 2.9405, 4.6451, -3.3104, 0.0002]","[47.50675, 0.0, 28.41061, 36.0646, 87.23072]","[0.40572, -1.81595, 1.43415, 0.22871, 0.00208]","[-1.0731, -0.12238, 0.55097, 1.30119, -0.00104]","[0.7391, 0.3598, 0.4513, 0.6991, 66.0183]","[0.5549, -0.2632, -0.2185, 0.6119, -5.048]","[0.451, 0.0223, -0.195, -0.1349, 13.9608]","[0.03521, 0.00749, 0.01005, 0.01668, 61.08012]"
1939,5,4,"[19.45, 27.25, 40.54, 27.34, 2.62]","[-0.6028, 2.9044, 3.4716, -3.0746, 0.0079]","[5.872713, 0.0, 0.544735, 0.973289, 7.088958]","[-0.01116, 0.38114, -0.33115, -0.02929, -0.00068]","[-0.21781, 0.21556, 0.27356, 0.39641, -0.01]","[1.1576, 0.3146, 0.3521, 0.5529, 14.008]","[1.2863, -0.099, 0.0019, 0.7217, 6.5688]","[-0.1708, -0.34, 0.363, 0.0657, -0.3795]","[0.7454, 0.05349, 0.07133, 0.23814, 13.06313]"
1940,5,4,"[27.79, 71.75, 34.59, 44.88, 0.31]","[6.6111, -6.15, -5.7569, 9.1259, 0.0004]","[0.0, 3.465438, 3.622434, 1.723765, 24.73166]","[0.05265, -0.46383, 0.44485, -0.06544, -1e-05]","[-0.5252, 0.01654, 0.12049, 0.50611, 0.00019]","[0.3784, 0.4555, 0.4573, 0.3936, 52.7855]","[0.4778, -0.6774, -0.5955, 0.4941, 6.6394]","[0.0826, 0.0115, -0.3371, 0.1188, 2.214]","[0.13334, 0.13841, 0.13592, 0.14485, 51.61711]"
1941,5,4,"[33.72, 18.97, 39.06, 48.43, 1.03]","[2.7663, -1.472, 3.733, -1.8268, 0.004]","[0.0, 35.69797, 21.9341, 33.25725, 51.60533]","[-1.04184, 0.42244, 0.78667, -0.213, 0.00395]","[-0.56827, -0.42405, 0.48992, 0.576, 0.00061]","[0.3964, 0.8587, 0.4691, 0.7685, 17.143]","[-0.0216, 0.1245, -0.0176, 0.5871, -1.8364]","[-0.0488, 0.8269, -0.1168, 0.5063, 3.1306]","[0.01438, 0.26255, 0.02638, 0.17399, 15.20949]"
1942,4,3,"[10.4, 20.05, 4.1, 21.95]","[-2.6004, 7.2465, -6.7571, 4.7325]","[9.310853, 2.826478, 3.747629, 0.0]","[-0.205, 0.25541, 0.28177, -0.07932]","[-0.15685, -0.18851, 0.09145, 0.33156]","[0.5683, 0.4244, 0.5086, 0.412]","[-0.222, -0.1809, -0.4923, 0.3366]","[-0.7222, 0.4007, -0.3836, 0.1453]","[0.03569, 0.02049, 0.02504, 0.01567]"
1943,5,4,"[22.8, 45.3, 27.59, 82.25, 1.62]","[2.8931, -5.0999, -5.2716, 9.9357, 0.0254]","[0.0, 4639.398, 4606.838, 4409.137, 5073.708]","[-2.98703, 4.62437, -3.38607, 1.36013, 0.04022]","[-12.50292, 1.67494, 3.95927, 6.66683, 0.1535]","[0.394, 0.9606, 0.9728, 0.6555, 7.3989]","[0.1153, -0.4143, -0.0867, 0.118, 1.1516]","[-0.0911, -0.1613, 0.4277, -0.0641, -0.5133]","[0.00046, 0.01193, 0.01311, 0.00285, 4.7668]"
1944,5,4,"[19.05, 26.03, 19.68, 17.52, 0.37]","[-2.4876, 2.9473, -8.5778, 10.0171, 0.0009]","[8.664436, 0.0, 6.47988, 6.350061, 21.03584]","[-0.48586, 0.67669, -0.00116, -0.34381, -0.00193]","[0.3286, 0.34745, -0.62495, -0.53194, -9e-05]","[0.5189, 0.2938, 0.4361, 0.3763, 34.7957]","[-0.2867, -0.2396, 0.6592, 0.2416, -3.6837]","[0.7424, -0.3193, 0.0048, -0.4804, 4.663]","[0.26245, 0.06752, 0.14938, 0.10334, 33.75524]"
1945,5,4,"[31.94, 20.53, 21.18, 8.58, 0.44]","[-5.7139, 7.6905, -2.5364, 3.2458, 0.0031]","[76.02553, 71.59466, 99.94063, 0.0, 136.274]","[0.11459, -0.88285, -0.76604, 1.7215, -0.00887]","[-1.24493, -1.05769, 0.6446, 0.73801, -0.00026]","[0.7254, 0.5404, 0.9009, 0.4072, 19.0915]","[0.4757, 0.094, -0.0417, -0.1427, -2.024]","[0.1552, -0.2691, 0.6343, -0.1516, 0.7793]","[0.03159, 0.01895, 0.04596, 0.00722, 15.89363]"
1946,5,4,"[11.41, 16.38, 16.4, 22.79, 3.67]","[-0.7363, 4.4841, 2.9362, -4.6866, 0.1951]","[7.938789, 1.315647, 0.0, 1.492533, 7.991726]","[0.01193, -0.19195, 0.17379, -0.09749, 0.00447]","[-0.05294, 0.11366, 0.14243, 0.17046, -0.01999]","[1.8638, 0.4262, 0.3245, 0.543, 4.097]","[1.3522, 0.0213, 0.1751, 0.5003, 1.8107]","[0.5251, 0.3252, -0.2916, 0.4146, 1.09]","[1.4282, 0.15542, 0.05916, 0.24539, 3.55926]"
1947,5,4,"[25.52, 36.3, 0.07, 190.68, 191.71]","[-0.823, 2.3646, 0.0001, 48.679, -49.0588]","[24.42377, 0.0, 53.68719, 6.047246, 6.048042]","[-0.44738, 0.96106, -0.00121, 0.01076, 0.07584]","[-0.41233, -0.13851, -0.00074, 0.78639, 0.78115]","[0.5415, 0.2653, 155.0441, 0.2663, 0.2744]","[0.1433, -0.3293, -40.0786, 0.7161, 0.7211]","[-1.1852, 0.0917, -50.01, -0.0702, -0.1639]","[0.20481, 0.04458, 153.7723, 0.03051, 0.03305]"
1948,5,4,"[11.35, 74.8, 0.31, 42.9, 42.65]","[-0.616, 8.1037, 0.0004, -62.3295, 57.9848]","[22.62385, 0.0, 35.60498, 0.188899, 0.187998]","[0.1551, -0.5397, 0.00179, -0.15017, -0.08456]","[-0.41011, 0.51474, -0.00434, 0.71295, 0.72155]","[0.7558, 0.3398, 53.476, 0.366, 0.353]","[1.0238, 0.0068, 14.4036, 0.6079, 0.624]","[0.7967, 0.5589, 17.0055, 0.2202, 0.1095]","[0.44518, 0.1021, 52.60609, 0.11546, 0.10278]"
