event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0036,3,1,"[11.47, 1.49, 0.01]","[7.4451, -0.305, 0.0001]","[0.0, 286.7988, 311.5561]","[2.06736, -0.42164, -0.00785]","[-0.40547, -0.1076, -0.00108]","[0.4619, 1.5049, 97.6904]","[-0.3913, -1.5657, -40.5781]","[0.0462, -1.0401, -6.3989]","[0.00466, 0.29224, 94.4106]"
0037,3,1,"[13.1, 4.08, 0.31]","[9.825, -1.6506, 0.0229]","[0.0, 564.3734, 590.2151]","[-2.04977, 0.70197, 0.05457]","[-1.55727, 0.34454, 0.03726]","[0.5155, 1.2348, 8.4084]","[-0.0798, -0.5496, -1.1149]","[-0.3558, -0.5991, -3.1496]","[0.00734, 0.12432, 5.95054]"
0038,5,1,"[6.86, 9.78, 3.3, 4.87, 0.73]","[8.6987, -16.1246, -3.4475, 12.0247, 0.0866]","[0.0, 0.605612, 5.428186, 0.401129, 7.0823]","[0.18054, 0.45747, -0.2951, 0.37924, -0.01405]","[-0.51521, -0.0524, 0.09689, 0.31595, 0.00587]","[0.5492, 0.5821, 0.8426, 0.5254, 4.5156]","[0.1737, -0.4797, -0.4925, -0.1884, -0.3954]","[0.2409, 0.0812, 0.2688, -0.3264, 0.8101]","[0.08395, 0.06054, 0.13958, 0.0483, 2.17999]"
0039,2,1,"[2.48, 8.09]","[3.1709, -36.2048]","[0.0, 20.75211]","[1.11408, 0.51243]","[0.59758, -1.1978]","[0.4131, 0.5887]","[-0.1647, -0.3979]","[0.0447, 0.1962]","[0.00029, 0.00182]"
0011,5,4,"[11.98, 17.81, 8.44, 11.32, 0.43]","[-3.0409, 7.0724, 3.7145, -5.1355, 0.0143]","[6124.547, 4016.338, 0.0, 4597.475, 6516.746]","[-0.16403, -11.25549, 14.08516, -4.964, -0.07828]","[-5.10054, 1.36845, 5.29534, 7.9254, -0.12823]","[1.2462, 0.5936, 0.4496, 0.9433, 10.3427]","[0.6206, -0.1492, -0.113, 0.2655, 2.8326]","[0.0654, 0.0382, -0.1449, 0.357, -3.0203]","[0.02079, 0.0008, 0.00047, 0.00216, 7.39041]"
0040,1,1,[31.68],[152.2827],[0.0],[-1.0547],[-3.8018],[0.4987],[0.451],[-0.2032],[0.0024]
0041,4,1,"[1.63, 3.85, 31.9, 0.38]","[2.5687, -5.7618, 791.4725, 0.0672]","[0.0, 4478.029, 4337.877, 4561.858]","[-7.54131, -0.17074, 4.22252, 0.0808]","[-9.84673, 2.98838, 2.03627, 0.2024]","[0.368, 1.0755, 0.8047, 5.4248]","[0.0509, 0.3348, -0.1886, 1.7078]","[-0.0867, 0.2591, -0.0358, -1.3365]","[0.00018, 0.02193, 0.00292, 3.10016]"
0042,1,1,[10.36],[3.0011],[0.0],[-7.01156],[-3.3222],[0.3569],[-0.1972],[-0.2036],[0.00122]
0043,1,1,[15.84],[3.9291],[0.0],[9.99788],[-18.51038],[0.4236],[0.1531],[0.2331],[0.0002]
0044,4,2,"[8.1, 5.47, 4.77, 8.79]","[-10.7915, -5.2023, 7.2707, 10.6249]","[49.22945, 107.4152, 0.0, 33.23379]","[1.33301, -1.38784, 1.35376, -0.33748]","[-1.0603, 0.52222, 1.52689, -1.85746]","[0.645, 0.7325, 0.5394, 0.5578]","[-0.1126, -0.3622, 0.02, 0.3132]","[0.4539, 0.3641, -0.2724, -0.0573]","[0.00272, 0.00317, 0.00171, 0.00364]"
0045,3,1,"[1.09, 9.35, 0.07]","[-1.5234, 12.302, 0.0041]","[88.3022, 0.0, 107.305]","[0.27815, -0.72019, 0.00696]","[-0.43234, 0.93565, -0.01135]","[0.8256, 0.5257, 16.6882]","[0.2964, 0.0791, 1.8262]","[0.7739, 0.3707, 1.2535]","[0.16729, 0.02108, 15.35924]"
0046,1,1,[12.84],[4.1077],[0.0],[4.21803],[-3.3303],[0.4326],[0.0174],[0.2797],[0.00013]
0047,3,2,"[11.65, 12.2, 0.18]","[6.2302, -5.188, 0.0017]","[0.0, 12.00987, 21.91822]","[-0.54951, 0.19933, 0.00249]","[0.95368, -0.70904, -0.00438]","[0.4434, 0.5795, 25.7377]","[0.2603, 0.555, -2.7379]","[0.2856, 0.248, 3.9733]","[0.03, 0.06715, 23.35572]"
0048,1,1,[8.55],[3.2084],[0.0],[0.04186],[0.28553],[0.3886],[0.2114],[-0.132],[0.01493]
0049,3,1,"[8.93, 0.85, 0.01]","[7.1459, -0.0715, 0.0]","[0.0, 437.8755, 484.1062]","[-1.70473, 0.30451, 0.00395]","[2.41924, -0.35528, -0.00394]","[0.4329, 1.3361, 237.6668]","[0.1394, 0.805, -22.5009]","[0.4028, 3.6674, 48.9929]","[0.00268, 0.48587, 235.7956]"
0050,3,1,"[18.14, 2.81, 1.18]","[3.6195, -0.2634, 0.0214]","[0.0, 120.1374, 121.8437]","[-0.76285, 0.16406, 0.03865]","[-0.29815, 0.07646, 0.01891]","[0.356, 2.4727, 11.1703]","[-0.3269, -1.7288, -4.3808]","[-0.1777, -1.7253, -6.1208]","[0.07949, 1.98101, 10.46883]"
0003,3,2,"[8.3, 12.0, 0.89]","[-3.5609, 6.4093, 0.0952]","[2.164068, 0.0, 2.592561]","[-0.04743, 0.03057, -0.00304]","[-0.20843, 0.36413, -0.01619]","[0.7927, 0.4285, 4.3548]","[0.5154, 0.4084, 0.7781]","[-0.2411, -0.0621, -0.387]","[0.61688, 0.28213, 4.04724]"
0051,5,1,"[4.7, 5.02, 3.92, 9.4, 0.02]","[2.6094, -6.0846, -3.2454, 9.1927, 0.0001]","[0.0, 30.49161, 32.3868, 29.95292, 70.2194]","[0.00093, -0.29376, 0.29996, -0.08515, 0.00011]","[-0.57965, 0.24717, 0.2323, 0.39659, 0.00057]","[0.3304, 0.5013, 0.5486, 0.4333, 118.078]","[0.2551, -0.1876, -0.2567, 0.398, 2.0899]","[0.0061, 0.6147, -0.6678, 0.2323, -16.5009]","[0.01399, 0.04475, 0.09139, 0.03442, 116.0279]"
0052,3,1,"[5.11, 9.39, 0.28]","[8.4403, -17.6774, 0.0324]","[0.0, 0.580157, 1.318723]","[-0.15073, 0.13102, 0.00148]","[-0.08946, -0.03112, 0.00068]","[0.525, 0.6094, 6.617]","[-0.2239, -0.3869, 0.0722]","[-0.2388, 0.2437, -0.798]","[0.18935, 0.2444, 5.6021]"
0053,3,1,"[5.03, 8.25, 0.04]","[-1.3277, 3.0848, 0.0001]","[9.946053, 0.0, 17.95223]","[-0.07652, 0.0366, -0.00016]","[-0.16208, 0.30726, -0.00055]","[0.42, 0.2627, 119.5875]","[0.6055, 0.4237, 12.0293]","[-0.8503, -0.1998, 0.2662]","[0.11691, 0.03021, 118.4831]"
0054,5,2,"[4.71, 1.63, 10.7, 9.93, 0.08]","[5.0212, -0.4279, -12.8397, 11.6305, 0.0011]","[0.0, 241.6812, 19.14792, 18.11938, 266.3374]","[-2.1781, 0.65204, -1.96972, -1.54418, 0.0212]","[-1.12088, -0.14314, 1.20091, 1.84072, -0.0026]","[0.4488, 1.3963, 0.6215, 0.5425, 33.9542]","[-0.2481, -1.386, -0.2806, -0.0467, -13.0113]","[-0.2075, 0.757, 0.3773, 0.3481, 2.1854]","[0.01133, 0.31729, 0.00999, 0.0069, 31.47545]"
0055,3,1,"[8.75, 2.8, 0.08]","[3.867, -0.2948, 0.0002]","[0.0, 47.77364, 58.30995]","[-0.72321, 0.26676, 0.00468]","[-0.15158, 0.02204, 0.00062]","[0.344, 1.0849, 82.6012]","[-0.3966, -1.8375, -39.4042]","[-0.12, -0.1521, -13.5704]","[0.05082, 0.61686, 81.42315]"
0056,3,1,"[9.6, 3.88, 0.07]","[3.4945, -0.6979, 0.0002]","[0.0, 38.60561, 55.58806]","[-0.27802, 0.18511, 0.00143]","[-0.2857, 0.04983, 0.00031]","[0.3057, 0.5806, 76.935]","[-0.0761, -1.0153, -19.2761]","[-0.4359, -0.7602, 7.7051]","[0.01657, 0.18556, 75.81495]"
0057,1,1,[14.41],[24.179],[0.0],[0.13544],[0.13589],[0.5185],[0.0026],[-0.4364],[0.0095]
0058,3,1,"[1.43, 9.4, 0.19]","[-0.3372, 3.9391, 0.0019]","[89.9927, 0.0, 97.19685]","[-0.28566, 1.03129, -0.0157]","[-0.05528, 0.21076, -0.00236]","[1.2733, 0.3637, 26.3622]","[-1.5726, -0.3559, -10.8607]","[-0.753, -0.1562, -2.3603]","[0.62417, 0.0271, 24.9537]"
0059,3,1,"[3.21, 11.33, 6.82]","[10.9923, -29.8191, 22.5253]","[0.0, 275.0631, 240.7871]","[15.30493, 23.36943, 24.70596]","[-19.85521, -7.16168, -0.3044]","[0.5528, 0.6334, 0.5827]","[0.0374, -0.3328, -0.3569]","[0.3281, 0.2392, 0.0485]","[0.0003, 0.00016, 0.0001]"
0060,3,1,"[8.96, 2.58, 0.57]","[4.3008, -0.2289, 0.005]","[0.0, 180.6013, 185.1106]","[-1.57919, 0.3631, 0.04436]","[1.64201, -0.19584, -0.02084]","[0.3944, 1.8589, 17.5572]","[0.0119, -1.0011, -6.4054]","[0.3661, 2.0257, 5.744]","[0.00862, 0.8502, 15.73645]"
0061,5,2,"[4.24, 12.56, 4.17, 9.46, 0.4]","[-3.6351, 5.6898, -3.6036, 3.167, 0.0098]","[8.278998, 6.967739, 9.2808, 0.0, 16.51957]","[-0.19041, 0.42552, 0.49281, -0.62273, 0.0041]","[-0.60007, -0.52898, 0.28327, 0.54473, -0.00274]","[0.6777, 0.4595, 0.6552, 0.3695, 11.1918]","[0.4506, 0.0341, -0.3436, -0.0854, 1.1594]","[-0.4194, 0.3395, -0.5276, 0.2729, -0.2546]","[0.24328, 0.08047, 0.1406, 0.04443, 8.69046]"
0062,3,1,"[9.67, 2.72, 0.33]","[3.0445, -0.3813, 0.0104]","[0.0, 78.50488, 80.25485]","[0.18528, -0.06098, -0.00767]","[-0.88327, 0.15416, 0.02108]","[0.3681, 1.5126, 11.9695]","[0.1835, 1.158, 3.9135]","[0.1928, 1.2428, 2.9601]","[0.013, 0.71111, 10.5364]"
0012,5,3,"[6.13, 10.13, 8.57, 8.47, 0.09]","[-2.2893, 3.6583, 4.4866, -2.8814, 0.0006]","[20.86245, 0.0, 8.347869, 16.91947, 51.62017]","[-0.40361, 1.01635, -0.86462, 0.2307, -0.00092]","[-0.64534, -0.37008, 0.47363, 0.76677, -0.00026]","[0.6565, 0.427, 0.4524, 0.6178, 43.0973]","[0.364, -0.1799, -0.122, 0.5838, -1.2867]","[-0.6499, 0.1502, 0.2491, -0.3903, -7.1193]","[0.16208, 0.03377, 0.04186, 0.13535, 41.24342]"
0063,3,1,"[2.94, 11.61, 0.01]","[-1.415, 23.1255, 0.0]","[48.82699, 0.0, 93.98171]","[-0.17301, 0.41192, -0.00037]","[0.56278, -0.8678, 0.00115]","[0.6928, 0.4791, 171.0481]","[0.7614, 0.3355, 35.8201]","[0.4705, 0.3399, 31.8916]","[0.09335, 0.02508, 168.2812]"
0064,1,1,[8.64],[5.9791],[0.0],[0.37019],[0.75332],[0.4254],[0.3333],[-0.2276],[0.00654]
0006,3,2,"[8.76, 16.22, 0.19]","[4.5522, -9.8554, 0.0038]","[0.0, 14.07044, 30.33563]","[0.37134, -0.31103, -0.00259]","[-0.23927, 0.13788, 0.00154]","[0.3777, 0.5131, 17.6697]","[-0.194, -0.436, -1.4766]","[0.3604, 0.3854, 3.717]","[0.17473, 0.28921, 17.05529]"
0065,3,1,"[1.93, 9.96, 0.08]","[3.005, -10.3265, 0.0011]","[0.0, 392.3239, 464.2997]","[3.6469, -1.42693, -0.01813]","[0.47057, -0.0712, -0.00132]","[0.4028, 0.7206, 30.8766]","[-0.1496, -0.4166, -3.6695]","[-0.038, -0.0365, 0.6531]","[0.00359, 0.04838, 28.82586]"
0066,1,1,[9.81],[3.69],[0.0],[-3.6087],[-1.12092],[0.3735],[-0.2226],[-0.2683],[0.00108]
0067,5,2,"[3.73, 4.53, 10.42, 10.0, 0.01]","[-1.1292, 3.7571, 12.7421, -12.1163, 0.0]","[87.05601, 0.0, 33.36483, 33.73665, 131.7721]","[0.29551, 0.2322, -0.71997, -0.697, 0.00036]","[-0.28069, 1.03528, -0.22235, 0.05462, -0.00047]","[0.819, 0.4743, 0.5088, 0.5444, 241.6045]","[-0.163, 0.0847, -0.4015, -0.4924, 14.0766]","[0.9443, 0.055, -0.0397, 0.2182, 39.6691]","[0.04074, 0.00257, 0.00609, 0.00784, 237.0753]"
0068,2,1,"[4.27, 9.12]","[-2.3345, 9.9878]","[23.90265, 0.0]","[0.15103, 0.00579]","[0.42459, -0.56531]","[0.3124, 0.2716]","[0.7127, 0.653]","[-0.6271, -0.0628]","[0.03684, 0.02381]"
0069,5,1,"[3.8, 3.64, 6.57, 8.37, 0.23]","[2.4951, -1.4253, -4.8942, 7.3936, 0.0058]","[0.0, 45.76435, 40.47956, 40.04227, 53.01441]","[0.69407, -0.2086, -0.0674, -0.25413, -0.00577]","[-0.25874, -0.15245, 0.31933, 0.2676, -0.00044]","[0.3668, 0.9076, 0.6799, 0.5587, 14.6352]","[0.0093, -0.1619, 0.5481, 0.117, -0.8785]","[0.0032, -0.827, 0.08, 0.2139, -3.4609]","[0.00425, 0.22284, 0.07002, 0.0284, 12.69916]"
0070,3,1,"[4.62, 11.91, 0.04]","[-0.6982, 4.2532, 0.0001]","[53.17434, 0.0, 90.17061]","[-0.25428, 0.74811, -0.00127]","[-0.44364, 0.54153, -0.00187]","[0.5407, 0.2921, 115.9516]","[0.6919, -0.08, 7.9865]","[-1.0791, -0.5095, -23.7818]","[0.20806, 0.04393, 114.9394]"
0071,5,3,"[5.79, 12.12, 14.01, 13.36, 0.01]","[-6.3848, 17.1228, 18.5715, -25.6757, 0.0]","[32.82039, 0.0, 0.183995, 3.53569, 186.0936]","[-0.35976, -0.61601, 0.99097, 0.36591, -7e-05]","[0.75362, -0.81008, -0.0923, -0.87133, 0.00015]","[0.6098, 0.57, 0.5507, 0.5675, 289.4823]","[0.3352, 0.1383, -0.3637, 0.3204, 19.4988]","[0.4433, -0.3277, 0.1257, 0.3512, 14.646]","[0.02697, 0.01712, 0.01646, 0.01919, 286.8429]"
0072,5,1,"[5.11, 18.47, 6.79, 7.71, 0.03]","[-9.249, 10.7066, -3.143, 5.3567, 0.0001]","[130.9597, 123.4355, 251.7998, 0.0, 346.0885]","[-0.51759, 0.38073, 0.78308, -1.70979, 0.00169]","[-1.32516, -1.43651, 0.56422, 0.72744, 0.00065]","[0.7475, 0.5926, 1.0139, 0.5243, 98.2193]","[0.2909, 0.2464, -0.165, -0.1268, -10.3676]","[-0.2954, 0.1091, -0.5396, 0.1534, -24.3568]","[0.00396, 0.0019, 0.01245, 0.00081, 93.38126]"
0073,3,1,"[1.51, 8.25, 0.12]","[-2.1128, 19.656, 0.0042]","[69.38639, 0.0, 94.60919]","[0.47933, -0.68049, 0.00743]","[0.61809, -1.24873, 0.01153]","[0.7317, 0.4813, 16.464]","[0.1333, 0.1863, 1.7275]","[-0.7263, -0.4284, -0.145]","[0.1037, 0.02585, 14.56851]"
0013,5,3,"[5.06, 13.36, 9.27, 13.37, 0.04]","[-5.5013, 13.463, 5.0512, -10.3142, 0.0002]","[23.23265, 17.79647, 0.0, 18.85012, 88.37459]","[-0.45936, 0.53489, -0.3533, 0.75888, 8e-05]","[-0.61116, -0.5701, 0.82857, 0.00196, -0.00076]","[0.5514, 0.4329, 0.3993, 0.4932, 70.4506]","[0.1163, -0.0217, 0.2466, -0.5947, 12.6356]","[-0.6078, 0.4968, 0.3195, 0.008, -6.1992]","[0.12447, 0.05778, 0.0492, 0.06676, 68.97483]"
0074,3,1,"[2.3, 8.99, 0.16]","[-0.5938, 5.2587, 0.0016]","[33.04711, 0.0, 39.62486]","[-0.01863, 0.05939, -0.00032]","[-0.10112, 0.24692, -0.00285]","[0.7827, 0.3498, 26.8792]","[1.1633, 0.4028, 6.1851]","[-0.6148, -0.2652, 1.7147]","[0.32936, 0.03472, 25.86296]"
0075,3,1,"[5.53, 8.96, 0.08]","[1.8431, -4.9604, 0.0005]","[0.0, 26.75899, 35.98421]","[-0.77115, 0.30439, 0.00307]","[-0.66879, 0.36044, 0.00389]","[0.2496, 0.5031, 46.8684]","[-0.0672, 0.0246, 10.6063]","[-0.1268, -0.6692, -8.0445]","[0.01556, 0.14342, 45.69836]"
0076,3,1,"[6.31, 9.46, 0.09]","[4.6602, -11.1041, 0.001]","[0.0, 74.7034, 153.2176]","[1.27358, -1.1733, -0.00467]","[0.92589, -0.10223, -0.00239]","[0.4521, 0.6309, 35.0678]","[-0.0284, -0.4752, -9.9595]","[-0.2912, -0.021, -10.2735]","[0.00923, 0.0199, 27.40798]"
0077,5,1,"[3.94, 2.12, 5.51, 9.36, 0.05]","[3.7774, -0.6514, 8.0516, -9.3408, 0.0016]","[0.0, 16.1963, 1.16619, 1.319328, 20.56983]","[-0.68305, 0.27308, -0.18626, -0.44981, 0.00626]","[-0.21313, -0.13804, 0.58186, 0.39394, -0.00248]","[0.3918, 0.9235, 0.3601, 0.4383, 27.7213]","[-0.3165, -0.5731, 0.3489, -0.026, -8.826]","[-0.0703, 1.1012, 0.4043, 0.6495, 4.3192]","[0.04658, 0.27238, 0.02462, 0.04013, 25.48767]"
0078,3,1,"[11.27, 3.16, 0.14]","[3.6246, -0.7147, 0.0014]","[0.0, 975.6796, 1006.597]","[0.04281, 0.35696, 0.00634]","[4.14682, -0.42251, -0.01913]","[0.4645, 1.3806, 28.5061]","[0.09, -0.1032, 7.0831]","[0.0531, 1.2383, 2.2023]","[0.00098, 0.12301, 26.01205]"
0007,3,2,"[9.82, 10.85, 0.03]","[-4.9307, 6.7306, 0.0004]","[6.763246, 0.0, 23.22833]","[-0.05018, -0.42461, 0.00019]","[0.45825, -0.37602, 0.00066]","[0.5475, 0.4297, 55.1874]","[0.6091, -0.0442, 9.2779]","[0.1911, -0.418, -6.5605]","[0.09204, 0.05487, 52.5929]"
0079,1,1,[8.08],[6.2502],[0.0],[0.13057],[-0.3763],[0.3858],[0.415],[0.2121],[0.0338]
0080,3,1,"[9.82, 7.33, 0.19]","[3.0765, -1.9885, 0.0012]","[0.0, 17.10988, 26.9187]","[-0.00814, 0.04513, 0.00039]","[-0.66461, 0.40682, 0.00491]","[0.2897, 0.5465, 31.0901]","[0.4236, 0.8215, 8.2425]","[-0.0022, -0.1838, -1.9207]","[0.09369, 0.29572, 30.30934]"
0081,3,2,"[16.37, 11.04, 1.12]","[3.0847, -1.5256, 0.0397]","[0.0, 10.00891, 10.31974]","[-0.33738, 0.09347, 0.01207]","[-0.15082, 0.02361, 0.00362]","[0.396, 1.1309, 6.5238]","[-0.1628, -0.7466, -1.9445]","[-0.1189, -0.3394, -1.2452]","[0.0125, 0.29529, 4.87087]"
0082,5,1,"[4.9, 8.04, 2.85, 2.1, 0.88]","[-10.9723, 19.8277, -13.1184, 5.3463, 1.2138]","[8496.936, 7891.638, 8229.07, 0.0, 9130.554]","[-0.17416, 15.4933, 13.51937, -24.21708, 1.25649]","[-12.44538, -8.25638, 4.44555, 16.39264, -1.15345]","[0.9568, 0.7511, 0.9399, 0.5494, 1.9086]","[0.288, -0.0546, -0.1514, -0.0114, 0.0361]","[-0.1002, 0.0923, -0.2386, 0.1261, 0.019]","[0.01708, 0.00357, 0.00794, 0.00103, 0.19016]"
0083,5,1,"[15.34, 7.49, 3.05, 5.48, 0.02]","[24.8557, -8.9365, 1.9286, -15.8957, 0.0001]","[803.936, 806.8391, 0.0, 804.5626, 920.8993]","[-0.85314, -1.57136, 2.55147, -0.23705, -0.0046]","[-1.82894, -1.082, 4.07465, -1.8759, -0.00727]","[0.6591, 0.7476, 0.2772, 0.6888, 102.1893]","[0.2225, -0.2925, 0.0566, 0.3891, 13.0937]","[-0.1628, -0.3001, 0.0274, 0.0912, -38.3224]","[0.00387, 0.00517, 0.00034, 0.00338, 94.91861]"
0084,5,4,"[13.39, 10.74, 12.25, 17.56, 0.66]","[4.1282, -2.1692, -5.5682, 6.3738, 0.0078]","[0.0, 151.243, 59.34042, 44.61109, 198.4051]","[-1.50158, 0.65028, -0.6584, 0.53404, 0.013]","[-0.54636, -0.64808, 1.21046, 1.36784, -0.00802]","[0.4335, 1.006, 0.7379, 0.5081, 13.1755]","[-0.223, 0.0235, 0.2503, 0.2154, -1.5231]","[-0.17, 0.6786, 0.4309, -0.1967, 4.2508]","[0.00747, 0.05296, 0.01559, 0.0072, 9.34465]"
0085,3,1,"[9.92, 6.2, 0.05]","[3.5777, -0.7492, 0.0004]","[0.0, 76.07131, 104.4857]","[-0.52341, 0.41452, 0.00411]","[0.83794, -0.18485, -0.00211]","[0.3642, 0.7277, 55.6628]","[0.0933, -0.7608, -11.8617]","[0.3405, 0.911, 6.7791]","[0.02143, 0.23638, 54.5154]"
0086,1,1,[10.34],[67.2381],[0.0],[0.04382],[-0.14766],[0.5526],[0.3447],[0.2578],[0.16634]
