event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
1947,4,4,"[11.08, 17.39, 18.53, 8.68]","[2.4215, -2.3421, 3.0963, -0.9549]","[0.0, 13.70833, 9.364014, 27.79045]","[0.50876, -0.52646, -0.70774, 0.30581]","[-0.7303, -0.35966, 0.35338, 0.42626]","[0.3207, 0.3977, 0.3445, 0.4502]","[0.1506, -0.2386, -0.2827, 0.3053]","[0.1604, -0.856, 0.1637, -1.1209]","[0.00867, 0.01634, 0.01066, 0.03079]"
1948,5,4,"[31.24, 28.86, 28.29, 53.43, 0.49]","[4.0982, -3.9509, -4.4045, 6.7146, 0.0012]","[0.0, 1.050265, 1.109269, 0.749754, 4.351049]","[-0.00098, 0.10899, -0.10805, 0.01083, -1e-05]","[-0.12264, 0.03618, 0.01988, 0.11289, 0.00016]","[0.2923, 0.5199, 0.4631, 0.3268, 30.1548]","[0.501, -0.5852, -0.6229, 0.5514, -2.0995]","[0.0762, -0.3756, 0.3568, -0.0114, -2.8058]","[0.12214, 0.33925, 0.27991, 0.15196, 29.59166]"
1949,5,3,"[6.38, 10.38, 11.82, 13.94, 0.42]","[-2.9154, 2.1826, 7.7073, -4.7245, 0.0064]","[34.20607, 0.0, 32.36611, 32.87699, 47.4138]","[0.41704, -1.00316, 0.57417, 0.30295, 0.00983]","[-0.33023, -0.21787, 0.23272, 0.48752, 0.0014]","[0.6113, 0.3086, 0.4934, 0.597, 13.5606]","[-0.0349, -0.1376, -0.241, 0.3877, -0.8283]","[0.7021, -0.0316, -0.2624, -0.4731, -0.349]","[0.20896, 0.03644, 0.12427, 0.19514, 12.34062]"
1950,5,3,"[16.71, 6.58, 11.74, 27.31, 0.05]","[3.0836, -3.5214, -5.0013, 8.564, 0.0]","[0.0, 195.7246, 186.9881, 179.5439, 338.1458]","[-1.54555, 0.75415, 0.19771, 0.92203, 0.0009]","[-0.63275, -0.46652, 0.89064, 0.52222, 0.00028]","[0.4149, 0.7342, 0.6709, 0.5674, 189.6038]","[-0.0816, -0.135, 0.5434, -0.0966, -19.858]","[-0.1066, 0.58, -0.1142, -0.2471, -4.0943]","[0.00317, 0.02611, 0.0189, 0.01138, 186.3451]"
1951,5,4,"[28.98, 14.99, 54.09, 32.3, 1.19]","[-3.0284, 2.3057, -3.774, 6.1581, 0.0018]","[4.704223, 0.0, 4.434204, 4.173334, 10.45376]","[0.06688, -0.11828, 0.02428, 0.08899, 0.00049]","[-0.06013, -0.03856, 0.09162, 0.04342, 0.00013]","[0.4291, 0.2399, 0.4504, 0.3338, 24.6722]","[-0.0515, -0.3282, 0.6902, -0.3446, -0.6307]","[0.8084, -0.1906, -0.3012, -0.4034, -1.1564]","[0.2783, 0.11505, 0.29883, 0.19865, 24.31101]"
1952,5,3,"[7.53, 9.31, 8.0, 17.91, 0.01]","[-3.6375, -1.7632, 2.9005, 4.094, 0.0]","[34.65853, 57.38964, 0.0, 24.39771, 209.6335]","[-0.66601, 0.78658, -0.91697, 0.45734, 7e-05]","[-0.69816, 0.34278, 0.90584, -1.04236, -1e-05]","[0.4661, 0.5622, 0.36, 0.3718, 1065.418]","[0.0052, -0.5363, 0.0037, 0.3265, 119.8717]","[-0.7483, -0.6864, 0.2546, 0.2093, 100.0301]","[0.01471, 0.01554, 0.00951, 0.02141, 1062.044]"
1953,5,4,"[8.91, 9.5, 23.45, 14.93, 0.29]","[5.6606, -5.039, -7.1526, 8.5764, 0.0016]","[0.0, 0.961494, 0.700219, 0.485639, 3.572957]","[0.19462, -0.05057, -0.02094, -0.17542, -0.00022]","[-0.00127, 0.15246, -0.16395, -0.04539, 0.00011]","[0.4303, 0.5474, 0.5114, 0.4509, 26.1212]","[-0.3844, 0.5404, 0.5965, -0.3508, -1.5503]","[-0.0091, 0.3337, -0.1507, -0.2488, 3.0009]","[0.12613, 0.19626, 0.17182, 0.14139, 25.01555]"
1954,5,4,"[11.98, 9.57, 8.68, 9.43, 0.58]","[-1.7444, 3.8696, -3.158, 3.2982, 0.0136]","[13.83005, 3.375101, 7.30605, 0.0, 20.25703]","[-0.29811, 0.88862, 0.501, -0.71312, -0.00284]","[-0.47965, -0.37287, 0.52082, 0.74466, -0.00826]","[0.7858, 0.452, 0.6313, 0.4175, 9.7583]","[0.3301, -0.182, 0.0836, 0.0834, 1.1823]","[-0.7143, 0.0936, -0.6675, 0.1707, -1.2633]","[0.35175, 0.11751, 0.22592, 0.10198, 8.72722]"
1955,5,3,"[12.62, 3.64, 0.01, 37.43, 37.21]","[2.5432, -0.6995, 0.0, -28.1854, 28.4411]","[0.0, 41.19251, 106.953, 11.55449, 11.54859]","[-0.6796, 0.53781, 0.00044, -0.41955, -0.34218]","[-0.5528, -0.15139, -6e-05, 0.60336, 0.65594]","[0.282, 0.5367, 518.5889, 0.3181, 0.3109]","[-0.1328, -1.0311, -224.4591, 0.1919, 0.3065]","[-0.3236, 0.7622, 76.5867, 0.6809, 0.588]","[0.01233, 0.20713, 517.4541, 0.02294, 0.01813]"
1956,5,3,"[26.84, 18.3, 34.06, 6.18, 0.07]","[-5.1903, 4.7471, 3.5837, -0.6544, 0.0]","[9.090663, 6.480638, 0.0, 65.03376, 114.6689]","[-0.20951, -0.90107, 0.99263, -0.02843, -0.00031]","[-0.97445, -0.67, -0.65274, 0.56205, 0.00091]","[0.5174, 0.4145, 0.3711, 0.7045, 279.9105]","[0.6165, 0.0633, 0.0111, 1.271, 15.2408]","[-0.2132, -0.3579, 0.3411, 0.0021, 81.759]","[0.01004, 0.00643, 0.02472, 0.06599, 277.5682]"
1957,5,4,"[24.21, 11.46, 25.94, 23.65, 0.01]","[5.7865, -1.6367, -7.4088, 5.8694, 0.0]","[0.0, 48.24288, 6.082616, 0.560881, 147.773]","[-1.12085, 0.84073, -1.13164, -0.15305, 0.00025]","[-0.78131, -0.38606, 0.51539, 1.32846, -0.00015]","[0.464, 0.6556, 0.5476, 0.433, 746.7629]","[-0.165, -0.5726, -0.3788, 0.3587, -56.4806]","[-0.2955, 0.6338, 0.4429, 0.1498, 259.31]","[0.00431, 0.05039, 0.02168, 0.00907, 743.879]"
1958,5,4,"[63.03, 80.67, 46.87, 31.9, 0.9]","[-7.1344, 8.4156, 3.9773, -1.625, 0.0036]","[41.82945, 39.50554, 0.0, 100.3625, 138.8078]","[0.68908, 1.67733, -2.35503, 0.22213, 0.00536]","[-1.83037, -1.29301, -0.55906, 1.25295, 0.01704]","[0.6372, 0.5452, 0.4436, 0.8515, 18.8513]","[0.4543, -0.0002, -0.1459, 0.7291, 6.1498]","[0.2558, 0.2967, -0.1921, -0.3254, -0.7551]","[0.08736, 0.03517, 0.01349, 0.19049, 16.78815]"
1959,5,4,"[13.83, 26.44, 8.2, 16.04, 0.06]","[3.6612, -4.5967, -0.909, 3.5259, 0.0]","[0.0, 3.637437, 28.7174, 0.49018, 65.05323]","[-0.15385, -0.55811, 0.39376, -0.46953, 0.00073]","[-0.60802, -0.11432, 0.08556, 0.45499, 5e-05]","[0.3283, 0.4325, 0.5668, 0.345, 169.5558]","[0.2845, -0.632, -0.9593, -0.0871, -52.1753]","[-0.3116, -0.3744, -0.6062, 0.3712, 21.2732]","[0.01547, 0.04998, 0.12357, 0.04437, 167.9828]"
1960,5,4,"[20.15, 33.06, 58.86, 46.88, 0.12]","[-1.7948, 2.3525, 5.2762, -3.4117, 0.0]","[22.65042, 0.0, 18.85471, 19.81688, 50.40119]","[0.2273, -0.53779, 0.35205, 0.10078, 0.00037]","[-0.25298, -0.11575, 0.17903, 0.34372, -3e-05]","[0.5443, 0.3172, 0.3958, 0.476, 159.2987]","[0.1927, -0.1864, -0.1912, 0.6793, -4.0569]","[0.853, -0.0804, -0.3727, -0.326, 23.188]","[0.11117, 0.01238, 0.02935, 0.05811, 157.545]"
1961,5,4,"[8.45, 10.38, 13.58, 15.69, 6.35]","[4.0045, -8.3512, -14.0686, 18.7522, 3.1337]","[0.0, 0.037292, 0.035393, 0.035099, 0.03756]","[0.01466, -0.00545, 0.00057, -0.00445, -0.00184]","[-0.01676, 0.00078, 0.00776, 0.00909, 0.00109]","[0.4991, 1.1338, 0.8619, 0.7415, 1.6223]","[0.0345, -0.3513, 0.2031, 0.1154, -0.2592]","[-0.0056, -0.1193, -0.2211, -0.0135, 0.03]","[0.05255, 0.40415, 0.23921, 0.17148, 0.76826]"
1962,5,4,"[9.93, 12.27, 39.28, 38.42, 0.06]","[-1.1876, 1.953, 16.8106, -15.9734, 0.0]","[3.004583, 0.0, 2.027058, 2.028447, 9.593607]","[-0.10671, 0.11941, -0.00949, 0.01315, -6e-05]","[0.03417, 0.10011, -0.12223, -0.12039, -1e-05]","[0.3592, 0.1889, 0.2092, 0.216, 351.209]","[-0.8429, -0.0569, 0.7522, 0.7793, -92.3361]","[0.7363, -0.3776, -0.0043, 0.2644, 31.2662]","[0.17253, 0.02435, 0.03923, 0.04527, 350.6278]"
1963,5,4,"[14.92, 10.51, 15.06, 16.24, 0.03]","[2.2017, -2.603, -11.2796, 13.4708, 0.0]","[0.0, 8.177178, 7.29152, 7.274631, 23.26698]","[0.41768, -0.2982, -0.11678, -0.21754, -0.00032]","[-0.23079, -0.11603, 0.32336, 0.28535, 0.00014]","[0.2632, 0.3564, 0.3254, 0.3305, 192.9824]","[-0.1668, -0.4988, 0.6766, 0.2984, -29.0086]","[0.2467, -0.7413, 0.2933, 0.5338, 38.7424]","[0.04825, 0.0816, 0.07844, 0.08898, 191.9473]"
1964,5,4,"[28.16, 27.56, 35.74, 35.3, 0.05]","[8.9509, 5.0007, -8.8204, -8.5422, 0.0]","[0.775578, 0.0, 0.914009, 1.031332, 7.747292]","[0.01374, 0.00463, 0.11339, -0.11326, -1e-05]","[0.13668, -0.14921, 0.05443, 0.07865, 3e-05]","[0.353, 0.3423, 0.3703, 0.4391, 193.8517]","[0.4972, 0.4741, -0.4309, -0.3526, 27.2297]","[-0.2444, -0.0885, -0.5694, 0.5544, 72.1556]","[0.04669, 0.04776, 0.03183, 0.12852, 192.536]"
1965,5,3,"[8.28, 10.93, 12.06, 3.86, 0.91]","[2.871, -5.5768, 7.7815, -0.3146, 0.0215]","[0.0, 25.04849, 24.45913, 71.53074, 73.19946]","[-0.38644, -1.22947, -1.11334, 0.3924, 0.06972]","[-1.69493, 0.03527, 0.59001, 0.13643, 0.02501]","[0.3984, 0.5945, 0.4692, 2.6894, 12.4707]","[0.0461, -0.5827, -0.2962, -1.9141, -7.3777]","[-0.107, 0.0642, 0.256, -1.5391, -5.5443]","[0.00354, 0.08857, 0.01574, 1.86624, 11.19172]"
1966,5,3,"[15.97, 18.3, 29.32, 0.27, 3.15]","[4.2619, -5.9984, 4.908, 0.0009, -0.1878]","[0.0, 32.90335, 7.14665, 447.3658, 433.6459]","[-2.83315, -2.80095, -1.54572, 0.02383, 0.426]","[-1.90616, 0.54099, 2.62265, -0.00659, -0.10294]","[0.4676, 0.65, 0.4289, 38.1755, 2.1758]","[-0.1851, -0.4623, 0.0397, -14.5937, -2.3256]","[-0.1207, 0.2746, 0.3476, 8.2999, 1.1403]","[0.0018, 0.00424, 0.00257, 35.02124, 0.58347]"
1967,5,4,"[32.31, 10.47, 30.89, 27.74, 0.28]","[4.3488, -1.2515, 7.2201, -8.4102, 0.0003]","[0.0, 6.096432, 0.530507, 0.648816, 14.32046]","[0.24023, -0.31385, 0.31594, 0.4106, -0.00106]","[-0.3721, 0.02467, 0.29806, 0.06326, 0.00013]","[0.2891, 0.4923, 0.3188, 0.3629, 61.8922]","[0.1267, -1.0128, -0.1272, -0.7053, -9.5987]","[0.5093, 0.1761, -0.5562, -0.1656, 0.598]","[0.07601, 0.20285, 0.0944, 0.10629, 60.94778]"
1968,5,4,"[14.24, 15.09, 19.51, 24.04, 0.44]","[-2.6189, 3.9837, -7.0653, 8.3625, 0.0025]","[1.910565, 0.0, 1.04531, 0.945676, 4.30244]","[-0.06066, 0.17784, -0.01551, -0.12348, -0.0005]","[-0.1237, 0.00265, 0.15181, 0.09379, -0.00042]","[0.6492, 0.3786, 0.5175, 0.4131, 21.5746]","[0.4683, -0.3671, 0.5917, -0.0902, 1.4862]","[-0.5344, 0.0205, 0.1557, 0.4656, -4.9059]","[0.289, 0.09031, 0.18907, 0.11485, 20.53486]"
1969,4,4,"[16.6, 8.41, 32.01, 16.6]","[3.5076, -3.9393, 13.3967, -10.1702]","[0.0, 34.3087, 29.92471, 30.58698]","[-0.12692, -0.44287, 0.26772, 0.55123]","[-0.75985, 0.41418, 0.55537, 0.24183]","[0.3443, 0.5766, 0.4074, 0.4685]","[0.342, -0.0837, 0.2884, -0.4196]","[-0.167, 0.6527, -0.4397, -0.4524]","[0.00226, 0.03138, 0.00345, 0.00472]"
1970,5,3,"[8.48, 9.42, 19.38, 7.47, 0.07]","[2.3922, -2.9664, -7.2334, 9.2822, 0.0001]","[0.0, 16.93074, 15.41059, 15.21958, 49.39789]","[0.60358, -0.40137, -0.19752, -0.41158, -0.00064]","[-0.17624, -0.26089, 0.41665, 0.25979, 4e-05]","[0.2521, 0.4279, 0.322, 0.3034, 116.6022]","[-0.2809, -0.219, 0.5594, -0.1481, -23.5473]","[0.2499, -0.7852, 0.5338, 0.5963, -15.8316]","[0.04391, 0.17778, 0.06629, 0.06779, 115.6924]"
1971,5,4,"[18.34, 19.17, 11.24, 40.67, 0.59]","[5.9523, -5.4773, -2.5265, 4.4784, 0.0079]","[2.301442, 5.677072, 15.31781, 0.0, 28.47042]","[0.06928, -0.60394, 0.5118, -0.51997, 0.00435]","[-0.9288, -0.31592, 0.1916, 0.76608, 0.0013]","[0.5184, 0.5173, 0.6123, 0.4544, 12.305]","[0.2504, -0.4675, -0.6069, -0.0769, 1.2282]","[-0.0348, -0.4439, -0.4217, 0.2617, -0.5319]","[0.19707, 0.13499, 0.1987, 0.12706, 11.25352]"
1972,5,4,"[17.29, 14.52, 38.64, 61.16, 0.06]","[-7.553, 2.7426, -9.8454, 16.8017, 0.0]","[40.70449, 0.0, 40.40834, 40.08106, 86.31817]","[0.07437, 0.36992, -0.44367, -0.27297, -0.00026]","[-0.4873, 0.65745, -0.19671, -0.43025, -0.00045]","[0.5628, 0.3446, 0.5094, 0.4881, 182.6946]","[0.5091, 0.1026, -0.4604, 0.159, 8.7224]","[0.2537, -0.2333, -0.3609, -0.421, -13.3871]","[0.0305, 0.00822, 0.03041, 0.02479, 179.1329]"
1973,5,4,"[10.42, 31.09, 37.44, 45.98, 0.04]","[-1.6814, 10.7763, 15.7164, -24.1943, 0.0001]","[2.84698, 0.0, 0.024062, 0.045319, 8.595128]","[-0.16711, 0.44809, -0.07031, 0.19565, -0.00035]","[-0.34786, 0.22158, 0.47461, 0.44052, -0.00072]","[0.4166, 0.3212, 0.2715, 0.3137, 85.2658]","[0.6455, -0.3182, 0.6604, 0.5153, 6.897]","[-0.7199, -0.5165, 0.1758, -0.4968, -13.8605]","[0.18724, 0.09725, 0.08888, 0.10683, 84.43445]"
1974,5,3,"[8.04, 14.16, 7.47, 14.74, 0.02]","[2.1702, -0.9551, -1.8636, 3.2448, 0.0]","[0.0, 78.2618, 59.7248, 50.57654, 138.5487]","[0.41878, -0.54769, 0.54593, -0.03997, -0.00031]","[-1.17194, 0.00311, 0.40934, 0.91238, 0.00024]","[0.3165, 0.6669, 0.5979, 0.4184, 306.7199]","[-0.0193, -1.0722, -0.4162, 0.161, -20.4162]","[0.0773, -0.0908, -0.7246, -0.0641, 9.7564]","[0.00386, 0.05692, 0.03719, 0.01041, 303.5676]"
1975,5,4,"[15.58, 10.63, 24.09, 9.42, 0.04]","[4.0408, -2.0264, -1.7494, 2.1099, 0.0]","[51.76258, 57.75691, 59.27269, 0.0, 118.5639]","[-0.42337, 0.37216, -0.69641, 0.66881, -0.00038]","[-0.73497, -0.59308, 0.05511, 1.04962, -0.00051]","[0.405, 0.5737, 0.6217, 0.2948, 222.8778]","[0.1901, 0.2461, -0.798, 0.082, -8.2593]","[-0.2653, 0.784, 0.2791, -0.1291, -14.021]","[0.02037, 0.04536, 0.05848, 0.00694, 220.1476]"
1976,5,4,"[10.57, 15.79, 9.04, 12.4, 0.06]","[-2.2191, 3.2037, -1.4499, 2.4, 0.0001]","[11.45802, 7.89575, 15.39346, 0.0, 40.36512]","[0.08818, -0.22894, -0.17113, 0.31462, -0.00023]","[-0.23219, -0.20045, 0.15954, 0.16278, 3e-05]","[0.4673, 0.3469, 0.5241, 0.3135, 129.6773]","[0.6416, 0.042, 0.0917, -0.1324, -33.5368]","[0.5681, -0.3355, 0.9528, -0.1924, 18.8927]","[0.07077, 0.03424, 0.13918, 0.02854, 128.2704]"
1977,5,4,"[12.36, 40.32, 21.4, 23.74, 0.05]","[2.4654, -4.2011, -1.0801, 4.7385, 0.0]","[0.0, 11.64224, 29.50335, 10.81448, 85.60364]","[0.00888, 0.44872, -0.33278, 0.35956, -0.00025]","[-0.51432, 0.04009, 0.15189, 0.30294, 0.00017]","[0.2267, 0.3493, 0.4214, 0.2699, 223.5942]","[0.4286, -0.8112, -0.6988, -0.1525, -44.3379]","[0.0934, -0.059, 0.8788, -0.5467, 23.7307]","[0.02587, 0.10493, 0.14406, 0.05583, 222.5664]"
1978,5,4,"[20.78, 11.49, 20.28, 54.92, 0.07]","[-1.5094, 3.7451, 10.3992, -10.1735, 0.0]","[67.43815, 0.0, 23.86767, 24.49992, 143.3726]","[-0.67064, 1.7781, -0.59696, 0.08737, -0.00093]","[-0.77612, -0.31252, 1.35607, 1.38512, -0.00067]","[0.6478, 0.4344, 0.4516, 0.4851, 183.8006]","[0.2145, -0.2292, 0.4012, 0.5786, -12.7253]","[-0.8605, 0.0184, 0.2089, -0.1691, -22.5614]","[0.05945, 0.01382, 0.02037, 0.02383, 181.1486]"
1979,5,4,"[71.45, 18.31, 8.58, 28.6, 0.12]","[-11.023, 2.8438, -1.5235, 13.5848, 0.0001]","[234.829, 0.0, 281.9798, 234.0859, 344.6359]","[-0.75027, 2.58302, -0.45797, -1.13212, -0.00242]","[-0.92019, 0.09339, 0.59592, -0.71922, 0.0011]","[0.7078, 0.405, 0.9313, 0.6385, 133.8503]","[0.3007, 0.0055, 0.4291, 0.0888, -21.2218]","[-0.2927, 0.0485, 0.6907, -0.2218, 35.8133]","[0.00629, 0.0011, 0.05412, 0.00483, 130.8784]"
1980,5,3,"[9.93, 13.65, 11.64, 5.45, 0.04]","[-1.3733, 2.6789, 2.17, -1.4114, 0.0001]","[24.09306, 13.13854, 0.0, 23.73338, 61.51109]","[-0.11089, 0.70832, -0.81485, 0.30325, 0.00046]","[-0.50796, -0.30915, 0.36601, 0.42689, -0.00021]","[0.4721, 0.3532, 0.3094, 0.4651, 107.9012]","[0.8584, -0.1467, -0.0841, 0.4445, -18.7358]","[-0.5196, 0.1535, 0.0952, -0.8928, 17.784]","[0.0808, 0.06317, 0.04301, 0.08253, 106.2637]"
1981,5,3,"[33.8, 7.32, 57.89, 17.74, 0.11]","[4.5811, -0.38, -4.9634, 3.1871, 0.0]","[3.324087, 58.66696, 4.573115, 0.0, 101.3287]","[1.17663, -0.56385, 1.09542, 0.32428, -0.00157]","[-0.3598, -0.30112, 0.36323, 1.23793, -0.00093]","[0.3331, 0.717, 0.4212, 0.3014, 253.1806]","[-0.4586, -0.9554, -0.5676, 0.2714, -40.2361]","[0.1269, -1.3412, -0.463, -0.3171, -81.3679]","[0.01809, 0.26172, 0.0477, 0.01921, 251.8605]"
1982,5,4,"[25.52, 23.52, 88.98, 92.52, 0.04]","[2.3633, -1.1654, 14.4642, -14.1919, 0.0]","[0.0, 35.6266, 14.71329, 14.7456, 144.0425]","[-0.347, 0.09439, 0.18765, 0.13, 3e-05]","[-0.04709, 0.23427, -0.24353, -0.27292, 4e-05]","[0.201, 0.2897, 0.2205, 0.2299, 850.4071]","[-0.4225, 0.866, 0.3022, 0.5985, 69.5582]","[-0.1916, -0.7828, 0.6687, 0.5526, -58.4242]","[0.02147, 0.07171, 0.04263, 0.0477, 849.5577]"
1983,5,4,"[21.28, 31.84, 18.36, 22.36, 0.07]","[-6.749, 8.1663, 9.7439, -7.5948, 0.0001]","[188.1066, 0.0, 55.27813, 170.1498, 546.848]","[1.5174, -4.12726, 3.85827, -1.04852, 0.0006]","[-3.23054, -0.76945, 0.99325, 3.44824, -6e-05]","[0.8522, 0.5531, 0.5681, 0.8207, 96.5973]","[0.3021, -0.2159, -0.2048, 0.3639, -3.0492]","[0.2807, -0.1751, -0.2048, 0.1773, 9.7161]","[0.00954, 0.0035, 0.00399, 0.00903, 91.54759]"
1984,5,3,"[6.45, 13.71, 9.18, 26.41, 0.01]","[3.3002, -2.051, -6.027, 7.4673, 0.0]","[0.0, 29.40182, 16.03204, 15.45055, 111.4531]","[-0.50704, 0.40122, -0.18207, 0.10224, 8e-05]","[-0.35093, -0.23606, 0.51549, 0.54581, -2e-05]","[0.3102, 0.4718, 0.4461, 0.3574, 644.7085]","[-0.1913, -0.4768, 0.5004, 0.4925, 82.8471]","[-0.3691, 0.7344, 0.4715, -0.1911, 171.576]","[0.00725, 0.04385, 0.07368, 0.02622, 642.6312]"
1985,4,3,"[23.24, 10.68, 16.52, 5.14]","[3.4564, -3.2653, 3.6709, -0.9569]","[0.0, 886.1611, 133.5223, 1955.141]","[4.67229, 4.33493, -0.82495, -1.4119]","[-6.42479, 1.19599, 7.1719, -0.36444]","[0.4611, 0.8079, 0.4456, 1.4578]","[-0.0316, -0.4519, 0.0964, -0.9686]","[0.0075, -0.3727, -0.1603, -0.5625]","[0.00021, 0.00295, 0.00024, 0.06948]"
