event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0073,3,1,"[18.94, 3.76, 0.34]","[14.7974, -0.497, 0.0108]","[0.0, 261.4427, 265.7246]","[0.37249, -0.27175, -0.03154]","[3.04026, -0.45078, -0.05706]","[0.505, 1.8966, 12.3193]","[0.3872, 0.7373, 3.1315]","[-0.1659, -1.5074, -5.0906]","[0.00473, 0.39234, 9.53108]"
0010,3,2,"[9.73, 10.39, 0.02]","[-2.1686, 3.65, 0.0001]","[21.02572, 0.0, 74.45862]","[-0.00926, -0.40736, 0.00011]","[-0.39354, 0.27445, -0.00036]","[0.4558, 0.3036, 131.9441]","[0.8648, -0.1779, 34.3358]","[-0.0971, 0.4236, 11.1296]","[0.17394, 0.04805, 131.0495]"
0011,3,2,"[16.74, 8.82, 0.7]","[1.7856, -0.4864, 0.0031]","[0.0, 49.18793, 53.89354]","[0.18532, -0.0112, -0.00041]","[-0.6795, 0.21867, 0.01198]","[0.1873, 0.7916, 19.8359]","[0.2573, 1.4104, 4.8966]","[0.185, 0.3315, -2.2258]","[0.02724, 0.53161, 19.3304]"
0074,2,1,"[5.33, 11.61]","[4.4486, -7.19]","[0.0, 710.8054]","[1.79322, -1.87925]","[4.35765, -2.72825]","[0.3581, 0.5275]","[0.1896, 0.0665]","[-0.389, -0.5983]","[9e-05, 0.0002]"
0012,3,2,"[9.53, 18.13, 0.17]","[-0.8825, 3.7952, 0.0008]","[20.86854, 0.0, 31.1305]","[-0.16691, 0.01169, -0.00185]","[-0.24162, 0.50663, -0.00301]","[0.6767, 0.2871, 38.5743]","[0.4617, 0.4931, 1.8274]","[-1.0122, -0.0398, -11.5656]","[0.32114, 0.05223, 37.49141]"
0126,3,1,"[8.14, 5.09, 0.01]","[-1.1883, 1.5633, 0.0]","[65.29772, 0.0, 93.42672]","[0.25136, -0.71101, 0.00073]","[-0.10985, 0.04665, -0.00026]","[0.4152, 0.1912, 240.9272]","[-0.7054, -0.1034, 8.4452]","[0.8282, 0.0623, 40.5403]","[0.09943, 0.00521, 239.6937]"
0076,3,1,"[6.49, 16.22, 0.03]","[-1.612, 6.3035, 0.001]","[9.933308, 0.0, 18.49517]","[0.1844, -0.55646, 0.00164]","[-0.38194, 0.30951, -0.00274]","[0.5682, 0.3681, 32.4584]","[0.589, -0.1886, 2.2104]","[0.6781, 0.4529, 4.8221]","[0.22097, 0.08775, 31.38538]"
0127,5,1,"[9.95, 5.49, 7.78, 7.41, 4.99]","[-5.008, 6.2607, 3.5122, -4.3463, 1.9639]","[1.025875, 0.890226, 0.0, 1.49637, 1.499803]","[-0.00326, 0.04796, -0.08505, 0.0111, 0.00571]","[-0.05292, -0.04744, 0.02088, 0.01443, 0.006]","[0.8759, 0.5788, 0.4504, 1.4798, 2.0378]","[0.428, 0.0368, -0.1315, 0.2856, 0.3117]","[-0.1786, 0.1278, 0.0055, -0.6153, -0.686]","[0.08259, 0.04165, 0.01471, 0.23749, 0.4919]"
0128,3,1,"[14.0, 7.36, 0.53]","[-2.7411, 2.2257, 0.0036]","[4.467909, 0.0, 6.420063]","[0.0072, -0.12466, 0.00085]","[-0.12622, 0.18075, -0.00202]","[0.5145, 0.2515, 17.7466]","[0.7717, 0.1418, 1.3491]","[0.0709, 0.3014, 0.2275]","[0.26448, 0.06543, 17.12702]"
0077,3,1,"[2.26, 8.05, 0.37]","[-0.4435, 3.8981, 0.0147]","[41.99852, 0.0, 44.74195]","[-0.54775, 1.51369, -0.06306]","[-0.06447, -0.2633, -0.0069]","[1.4494, 0.3308, 11.0353]","[-1.5307, -0.4073, -5.4945]","[-0.3376, 0.1594, -1.5167]","[1.15753, 0.11817, 10.56675]"
0078,3,1,"[15.53, 5.45, 0.13]","[6.4697, -1.8565, 0.0023]","[0.0, 175.0342, 199.1138]","[-2.58274, 0.92683, 0.02166]","[-0.00206, 0.22363, 0.00297]","[0.5105, 1.064, 22.5682]","[-0.2714, -0.6812, -5.031]","[0.1067, -0.2806, -2.9511]","[0.00662, 0.09991, 20.08576]"
0129,3,1,"[6.45, 10.19, 0.51]","[-0.9085, 2.3666, 0.0075]","[22.86924, 0.0, 26.73988]","[0.11835, -0.36925, 0.00671]","[-0.18656, 0.30679, -0.00939]","[0.8886, 0.2675, 13.8103]","[0.4475, -0.0852, 2.5569]","[0.9555, 0.3267, 4.9687]","[0.67145, 0.10278, 13.37373]"
0081,3,1,"[8.54, 4.3, 0.04]","[3.372, -0.4801, 0.0001]","[0.0, 272.8304, 328.7828]","[0.36585, -0.58187, -0.0025]","[3.70979, -0.79582, -0.00603]","[0.4072, 0.9185, 138.6506]","[0.15, 0.2248, 31.3087]","[-0.18, -1.4279, 2.0599]","[0.00458, 0.09955, 136.063]"
0082,3,2,"[8.65, 35.49, 0.88]","[-1.4416, 22.2675, 0.0301]","[2.879629, 0.0, 3.187843]","[0.03026, -0.04826, 0.0023]","[0.02509, -0.07566, 0.00214]","[1.1157, 0.529, 7.5173]","[-0.176, 0.1993, -0.2315]","[-0.8222, -0.3705, -3.0345]","[0.3447, 0.06331, 5.91195]"
0130,5,1,"[8.0, 3.77, 5.95, 1.47, 0.24]","[-3.633, 3.7767, 2.6521, -0.6396, 0.0523]","[7.356856, 5.169111, 0.0, 35.98791, 37.05324]","[0.03844, -0.67459, 1.01888, -0.0676, -0.01258]","[-0.85639, -0.69498, -0.39024, 0.2796, 0.04643]","[0.5948, 0.3744, 0.3447, 1.575, 6.1133]","[0.6591, 0.1676, -0.0752, 1.2488, 2.3004]","[0.0705, -0.3138, 0.216, 0.5785, 1.311]","[0.05824, 0.0371, 0.03056, 0.5399, 4.21797]"
0084,5,1,"[2.43, 4.23, 9.98, 1.75, 0.06]","[-0.6573, 8.8877, -10.8423, 5.2204, 0.0007]","[66.34486, 2.82397, 3.532681, 0.0, 83.22826]","[-0.35782, 0.9632, 0.84693, 0.21293, -0.00584]","[-0.22878, -0.12991, 0.35187, 0.9732, -0.00408]","[1.0203, 0.4454, 0.4928, 0.4036, 42.1569]","[-0.5399, -0.441, -0.3802, 0.2833, -5.3114]","[-1.1092, -0.0246, -0.4527, -0.2897, -15.641]","[0.22933, 0.01383, 0.02925, 0.01451, 39.16381]"
0013,3,2,"[9.13, 9.52, 0.08]","[-6.467, 2.2033, 0.0002]","[28.68433, 0.0, 55.89926]","[-0.29308, 0.51695, -0.00106]","[-0.15776, 0.12915, -0.00013]","[0.3161, 0.2281, 80.1139]","[-0.3372, -0.277, -2.4776]","[-0.7132, -0.2554, 19.497]","[0.0665, 0.02179, 79.29696]"
0131,3,1,"[8.27, 3.07, 0.13]","[2.587, -0.3291, 0.0009]","[0.0, 33.86529, 37.74054]","[0.65904, -0.21513, -0.00777]","[0.66625, -0.17913, -0.00658]","[0.2673, 1.0127, 35.498]","[-0.0539, -0.3512, -1.6753]","[-0.3838, -1.7074, -10.9735]","[0.02481, 0.50617, 34.14954]"
0086,3,1,"[6.66, 12.26, 0.09]","[-1.9699, 6.5129, 0.0002]","[56.81616, 0.0, 91.10688]","[-0.45508, 0.78481, -0.00185]","[-0.14043, -0.06882, -0.00057]","[0.6903, 0.3831, 79.5612]","[-0.6913, -0.459, -5.6581]","[-0.3545, 0.128, -19.5876]","[0.05659, 0.00952, 75.64562]"
0014,3,2,"[10.82, 12.17, 0.87]","[-0.7819, 2.1884, 0.0048]","[50.76778, 0.0, 60.06389]","[0.22437, -0.64535, 0.01036]","[-0.21769, 0.26983, -0.00867]","[0.7515, 0.2184, 16.108]","[-0.0753, -0.273, 0.5016]","[1.1554, 0.2818, 4.5419]","[0.56965, 0.07926, 15.79124]"
0087,3,1,"[10.81, 0.07, 2.11]","[4.4594, 0.0001, -0.1334]","[0.0, 206.9408, 186.2194]","[-0.07364, -0.00036, -0.00272]","[-1.31531, 0.00685, 0.29809]","[0.3837, 108.9292, 1.5352]","[0.3927, 51.5031, 2.7875]","[-0.0371, 9.8131, -0.1185]","[0.01503, 107.2168, 0.80263]"
0088,2,1,"[7.57, 10.65]","[-2.0037, 3.5818]","[143.8012, 0.0]","[-0.45302, 0.60594]","[-0.20081, 0.74016]","[0.7048, 0.3656]","[-0.5376, 0.0445]","[-0.5452, -0.3482]","[0.01085, 0.00182]"
0089,3,1,"[11.29, 2.8, 0.01]","[4.985, -0.5971, 0.0]","[0.0, 87.07826, 141.0142]","[0.74574, -0.38471, -0.00095]","[-0.3191, 0.03506, 0.00014]","[0.3617, 0.624, 247.0309]","[-0.3306, -1.3244, -36.5568]","[0.3124, 0.2491, 5.0062]","[0.01553, 0.12632, 245.5762]"
0090,3,1,"[4.27, 11.43, 0.23]","[-0.5894, 4.9047, 0.0018]","[116.8607, 0.0, 126.7335]","[0.16908, -0.59953, 0.00917]","[-0.33981, 1.20983, -0.01245]","[1.1412, 0.3992, 26.753]","[0.9173, 0.2077, 0.314]","[0.9356, 0.3376, 9.7911]","[0.23098, 0.00846, 24.2997]"
0092,3,1,"[16.36, 2.12, 0.12]","[4.326, -0.3936, 0.0002]","[0.0, 59.14649, 78.7798]","[-1.19489, 0.41327, 0.00558]","[-0.34097, 0.39999, 0.00525]","[0.3526, 1.1086, 82.3635]","[-0.3632, -0.0676, -0.5441]","[-0.2369, -1.5962, -46.3987]","[0.02661, 0.57772, 80.83751]"
0093,5,1,"[3.07, 3.27, 8.9, 5.08, 0.01]","[-2.5872, 3.8005, 21.74, -20.331, 0.0]","[42.45668, 0.0, 28.50013, 28.57875, 107.3093]","[-0.83598, 0.31989, 0.51752, 0.73813, -0.00031]","[-0.24803, 1.26695, -0.89964, -0.70727, -0.00042]","[0.6587, 0.423, 0.489, 0.5217, 195.0797]","[-0.6122, 0.2346, 0.1906, -0.0738, -6.7352]","[-0.3581, -0.1217, 0.4228, 0.522, 6.0408]","[0.04152, 0.0104, 0.03607, 0.04608, 192.8076]"
0094,3,1,"[5.2, 9.09, 0.16]","[-1.9674, 3.5283, 0.0016]","[40.74057, 0.0, 65.15751]","[-0.51365, -0.15817, -0.00226]","[-0.46281, 1.18573, -0.00461]","[0.7188, 0.4148, 26.4784]","[-0.0982, 0.2406, -0.31]","[-0.7601, 0.0328, -3.1463]","[0.15588, 0.03082, 25.05379]"
0095,3,1,"[4.64, 6.01, 10.46]","[3.5745, 1.5609, -4.6672]","[0.0, 2.316279, 2.307359]","[-0.12922, 0.0046, 0.00531]","[-0.27385, 0.04471, 0.09382]","[0.3773, 2.0259, 1.2497]","[0.1053, 0.6396, 0.5218]","[-0.3114, 0.0528, -0.0657]","[0.11652, 1.48423, 0.8089]"
0132,3,1,"[8.74, 2.59, 1.32]","[2.2607, -0.4877, 0.1211]","[0.0, 86.46577, 86.63418]","[-0.3352, 0.06342, 0.0283]","[1.37536, -0.19313, -0.08673]","[0.2752, 2.0552, 4.7701]","[0.2377, 1.4289, 1.9586]","[0.1626, 1.0592, 1.4563]","[0.02337, 1.41814, 3.96351]"
0096,5,3,"[10.04, 9.62, 9.37, 2.49, 0.39]","[7.4839, -3.8302, -3.8834, 2.26, 0.1424]","[5.184812, 5.402815, 5.325977, 0.0, 5.947357]","[0.13628, -0.05169, 0.19112, -0.2279, 0.00967]","[-0.20942, -0.15865, -0.07088, 0.42652, -0.01509]","[0.6177, 0.7797, 0.8594, 0.3323, 3.7691]","[0.0706, 0.236, -0.5169, 0.0318, -0.0764]","[0.0869, -0.5039, 0.1006, -0.0487, 0.7983]","[0.07779, 0.09179, 0.24904, 0.01562, 2.06011]"
0133,3,1,"[4.26, 9.46, 0.08]","[2.2066, -1.4624, 0.0002]","[0.0, 41.38274, 63.14837]","[-0.34855, 0.30483, 0.00147]","[-0.55375, 0.13717, 0.00124]","[0.2718, 0.5378, 69.5263]","[0.0723, -0.6813, -4.6227]","[-0.268, -0.6582, -7.5613]","[0.0207, 0.14227, 67.97557]"
0097,3,1,"[1.13, 8.14, 0.07]","[-0.7015, 4.2813, 0.0006]","[45.57202, 0.0, 53.44527]","[0.15492, -0.78096, 0.00255]","[-0.23753, 0.13323, -0.00382]","[1.1097, 0.4029, 43.8812]","[0.4438, -0.2641, 8.7907]","[1.1138, 0.2306, 11.1932]","[0.13025, 0.00449, 39.93094]"
0134,3,1,"[8.1, 3.59, 0.22]","[2.1634, -0.3849, 0.0022]","[0.0, 161.5798, 169.0248]","[-0.98448, 0.25165, 0.01588]","[0.94268, -0.12856, -0.00892]","[0.2858, 1.321, 24.3739]","[-0.0711, -1.0157, -5.7077]","[0.2069, 1.292, 8.025]","[0.00876, 0.5326, 22.55204]"
0015,3,2,"[10.23, 13.85, 0.16]","[3.7814, -5.1219, 0.0015]","[0.0, 2928.225, 3164.885]","[-6.26748, 2.46912, 0.02659]","[-0.52087, 1.188, 0.0089]","[0.3884, 0.8885, 28.5034]","[-0.3121, -0.2549, -7.2538]","[-0.1104, -0.3778, -6.3904]","[0.0001, 0.00131, 23.20614]"
0098,4,1,"[7.19, 8.82, 6.99, 5.45]","[-5.0283, 8.5021, 3.0919, -3.4845]","[510.2921, 485.5719, 0.0, 542.3943]","[0.70639, 1.78894, -3.02892, 0.79455]","[-1.22327, -0.41625, 0.25494, 0.98187]","[0.7822, 0.6305, 0.4284, 0.838]","[0.3907, -0.0996, -0.0576, 0.2833]","[0.3061, 0.0948, -0.0023, -0.4827]","[0.00322, 0.00095, 0.00021, 0.00353]"
0135,3,1,"[2.16, 10.9, 1.84]","[2.2678, -2.5133, 0.3077]","[0.0, 49.32222, 49.76751]","[-0.43395, 0.11233, 0.03369]","[-0.14468, 0.0149, 0.00708]","[0.2992, 1.1392, 3.0118]","[-0.1841, -0.638, -0.8551]","[-0.1277, -0.101, -0.258]","[0.01521, 0.30721, 1.59471]"
0099,3,1,"[4.64, 8.9, 1.53]","[-0.8241, 3.136, 0.0936]","[4.150338, 0.0, 4.233885]","[-0.05037, 0.15951, -0.01253]","[-0.01803, 0.07295, -0.00447]","[1.4149, 0.316, 4.9602]","[-0.8643, -0.1938, -1.8358]","[-0.7991, -0.3337, -1.2766]","[1.16451, 0.14001, 4.62336]"
